行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间
固镇县,悠宁路项目,固镇县连城镇谷阳村悠宁路,0.3672,公路用地,划拨,,国家机构,0,县住建局,0.000.00,2015年12月29日,2016年8月29日,2017年8月29日
固镇县,刘集振兴路项目,刘集镇刘集居委会振兴路,0.117,公路用地,划拨,,国家机构,0,刘集镇人民政府,0.000.00,2015年12月29日,2016年8月29日,2017年8月29日
固镇县,固蚌一级公路连接线道路改造工程,固镇县境内S101公路连接线,5.8438,公路用地,划拨,,道路运输业,0,固镇县交通局,0.000.00,2015年12月29日,2016年8月29日,2017年8月29日
五河县,输变电工程和变电站项目,五河县头铺镇、朱顶镇、申集镇、小溪镇、新集镇、浍南镇和大新镇,0.8225,公共设施用地,划拨,,公共设施管理业,69.09,国网安徽五河县供电有限责任公司,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,五河县东刘集镇李庄安置区项目,东刘集镇李庄村运王路北侧,1.4804,公共租赁住房用地,划拨,,国家机构,0,五河县东刘集镇人民政府,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,八岔文化站项目,五河县头铺镇八岔村,0.0394,文体娱乐用地,划拨,,国家机构,0,五河县头铺镇人民政府,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,头铺（花园）安置房项目,头铺镇五蚌路南侧,5.3472,公共租赁住房用地,划拨,,房地产业,0,五河县久盛科技发展有限公司,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
怀远县,蚌埠华邦汽车贸易有限公司,怀远县经济开发区,1,其他商服用地,挂牌出让,40,零售业,680,蚌埠华邦汽车贸易有限公司,0.001.50,2015年12月28日,2016年5月28日,2018年5月27日
五河县,五河县东凌基督教聚会点项目,五河县国防南路东侧、兴浍路北侧,0.0732,宗教用地,划拨,,群众团体、社会团体和宗教组织,0,五河县东凌基督教聚会点,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
怀远县,安徽东宝之星汽车贸易有限公司,怀远县经济开发区,1.9991,其他商服用地,挂牌出让,40,零售业,1360,安徽东宝之星汽车贸易有限公司,1.5,2015年12月28日,2016年5月28日,2018年5月27日
五河县,武桥安置区项目,五河县武桥镇朱圩村,0.2929,公共租赁住房用地,划拨,,国家机构,0,五河县武桥镇人民政府,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,城南新区绿地项目,城南新区,23.9075,公园与绿地,划拨,,公共设施管理业,0,五河县建设投资有限公司,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,五河县农村饮水工程建设项目,申集镇彭集村、朱顶镇石巷村、朱顶镇洪山村、浍南镇白徐村、沱湖乡、朱顶镇东堌村,2.539,公共设施用地,划拨,,水利管理业,0,五河县水利局,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
五河县,八岔垃圾站项目,五河县头铺镇八岔村,0.1434,公共设施用地,划拨,,国家机构,0,五河县头铺镇人民政府,1.000.00,2015年12月28日,2016年12月30日,2017年12月30日
固镇县,年产7万台系列不锈钢水泵、100万套不锈钢水泵配件、1000套二次负压供水设备项目（沃特邦泵业）,蚌埠铜陵现代产业园梨园大道北,2,工业用地,挂牌出让,50,专用设备制造业,168,安徽省沃特邦泵业装备制造有限公司,1.200.00,2015年12月22日,2016年8月22日,2017年8月22日
固镇县,年产5万吨休闲食品项目（茂森食品）,县经济开发区经二路东魏张路北,2.24637,工业用地,挂牌出让,50,食品制造业,189,安徽省茂森食品科技有限公司,1.000.00,2015年12月22日,2016年8月22日,2017年8月22日
固镇县,汽车配件生产及保温瓶组装项目（美家乐日用品）,县经济开发区纬六路南侧,2.11071,工业用地,挂牌出让,50,金属制品业,178,蚌埠市美家乐日用品有限公司,1.000.00,2015年12月22日,2016年8月22日,2017年8月22日
怀远县,怀远县中小企业发展有限公司2015-64,怀远县经济开发区,2.4244,其他商服用地,挂牌出让,40,零售业,1510,怀远县中小企业发展有限公司,0.001.50,2015年12月18日,2016年5月18日,2018年5月17日
五河县,大新工商所业务用房和办事大厅项目,五河县大新镇大新村西张水泥路南侧,0.0796,公共设施用地,划拨,,国家机构,0,五河县市场管理局,1.000.00,2015年12月18日,2016年12月30日,2017年12月30日
怀远县,怀远县中小企业发展有限公司2015-89,怀远县经济开发区,7.9566,工业用地,挂牌出让,50,制造业,996,怀远县中小企业发展有限公司,1.000.00,2015年12月18日,2016年3月28日,2018年3月27日
五河县,五河县小方安置区二期项目,五河县富民路南侧、女山路西侧,4.81,公共租赁住房用地,划拨,,房地产业,0,五河县城市建设投资经营有限公司,1.000.00,2015年12月18日,2016年12月30日,2017年12月30日
怀远县,怀远县中小企业发展有限公司2015-71,怀远县经济开发区,2.7971,工业用地,挂牌出让,50,制造业,351,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-68,怀远县经济开发区,1.9205,工业用地,挂牌出让,50,制造业,242,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-67,怀远县经济开发区,3.8664,工业用地,挂牌出让,50,制造业,485,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-74,怀远县经济开发区,0.9,工业用地,挂牌出让,50,制造业,114,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-69,怀远县经济开发区,1.3474,工业用地,挂牌出让,50,制造业,170,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-72,怀远县经济开发区,1.3321,工业用地,挂牌出让,50,制造业,168,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
怀远县,怀远县中小企业发展有限公司2015-73,怀远县经济开发区,0.3369,工业用地,挂牌出让,50,制造业,44,怀远县中小企业发展有限公司,1.000.00,2015年12月17日,2016年3月27日,2018年3月26日
蚌埠市本级,居住、商业用地,蚌山区雪华路南侧、宏业路西侧,1.313265,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,4240,安徽宏茂置业有限公司,1.003.00,2015年12月11日,2016年9月11日,2018年9月10日
蚌埠市本级,秦集农民安置房C2-1地块,兴中路以南、黄山大道以东,2.5316,公共租赁住房用地,划拨,,房地产业,0,蚌埠禹会建设投资有限责任公司,1.003.00,2015年12月9日,2016年1月20日,2018年1月8日
固镇县,房地产项目,南城区铁路运河东,7.35031,批发零售用地,挂牌出让,40,房地产业,2757,安徽永久房地产开发有限公司,0.001.20,2015年12月9日,2015年12月10日,2017年8月10日
五河县,新城商住项目,兴县路南侧、龙岗路东侧、女山路西侧、惠民路北侧,4.0043,其他普通商品住房用地,挂牌出让,70,房地产业,8535,五河县新型城镇化建设投资有限公司,1.003.00,2015年12月9日,2016年6月30日,2017年6月30日
五河县,新城商住项目,城南新区兴县路南侧，地块1东侧，女山路西侧，惠民路北侧,4.0023,其他普通商品住房用地,挂牌出让,70,房地产业,8535,五河县新型城镇化建设投资有限公司,1.003.00,2015年12月9日,2016年6月30日,2017年6月30日
蚌埠市本级,工业用地,龙子湖区长淮路363号,0.340559,工业用地,协议出让,50,仪器仪表及文化、办公用机械制造业,54.15,蚌埠市双环电子集团有限公司,0.000.00,2015年12月7日,,
蚌埠市本级,淮干蚌浮段工程现场生活用房,沫河口文化站西侧、淮委治淮工程建设管理局北侧,0.5333,公共设施用地,划拨,,水利管理业,0,淮河水利委员会治淮工程建设管理局,1.002.00,2015年12月7日,2016年1月15日,2017年6月20日
固镇县,年产30万件服装加工项目（丝旦乐服饰）,石湖粮库西侧李家沟东侧,1.3334,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,112,固镇县丝旦乐服饰有限公司,1.000.00,2015年12月4日,2016年8月4日,2017年8月4日
怀远县,怀远县中小企业发展有限公司商住地块,怀远县世纪大道以南,3.6815,其他普通商品住房用地,挂牌出让,70,房地产业,3120,怀远县中小企业发展有限公司,1.002.00,2015年12月4日,2016年3月18日,2018年3月17日
怀远县,怀远县中小企业发展有限公司,怀远县经济开发区,7.9354,工业用地,挂牌出让,50,制造业,993,怀远县中小企业发展有限公司,1.000.00,2015年12月4日,2016年3月18日,2018年3月17日
固镇县,年产500万米塑钢复合管材项目（濠城恒通建材）,濠夏路南侧、濠邢路西侧,1.0816,工业用地,挂牌出让,50,金属制品业,91,蚌埠市恒通复合材料科技有限公司,1.000.00,2015年12月4日,2016年8月4日,2017年8月4日
怀远县,安徽省怀远县包集中学,怀远县包集中学,0.708,科教用地,划拨,,教育业,0,安徽省怀远县包集中学,0.6,2015年11月27日,,
五河县,商住项目,五河县环城西路东侧、淮河路南侧,2.3832,其他普通商品住房用地,挂牌出让,70,房地产业,9045,五河县城市建设投资经营有限责任公司,1.003.50,2015年11月26日,2016年6月30日,2017年6月30日
五河县,河东安置区统建廉租住房项目、城西安置区配建廉租房项目和沱湖乡集中安置区西侧地块安居项目,一、地块一位于漴东规划一路北侧、规划二路东侧，面积3910平方米（合5.87亩）；二、地块二位于沱湖乡浍河路东侧、致富路北侧，面积6604平方米（合9.91亩）；三、地块三位于沱湖乡大岗路南侧、浍河路西侧，面积13363平方米（合20.04亩）。,2.3877,公共租赁住房用地,划拨,,国家机构,0,五河县房地产管理局,1.000.00,2015年11月23日,2016年11月30日,2017年11月30日
五河县,城南新区八期道路项目,国防南路（兴县路至兴淮路）、女山路（三王路至富民路、兴浍路至兴漴路、兴潼路至工业九路）、康民路（彩虹大道至迎风西路）,4.833,公路用地,划拨,,房屋和土木工程业,0,五河县建设投资有限公司,1.000.00,2015年11月19日,2016年11月30日,2017年11月30日
蚌埠市本级,高新路,高新区大庆路西、天河路东,3.457,街巷用地,划拨,,房地产业,0,蚌埠高新区建设发展有限公司,0.000.00,2015年11月18日,2015年12月30日,2016年5月16日
五河县,110千伏创业（城南）输变电工程项目,五河县头铺工业区工业十五路南侧、创业路西侧。,0.4974,公共设施用地,划拨,,火力发电,0,国网安徽省电力公司蚌埠供电公司,1.000.00,2015年11月17日,2016年11月30日,2017年11月30日
五河县,小柳村新庄老年安置房项目,五河县朱顶镇小柳村新庄安置区南侧、新庄小学西侧。,0.1996,公共租赁住房用地,划拨,,国家机构,0,五河县朱顶镇人民政府,1.000.00,2015年11月17日,2016年11月30日,2017年11月30日
五河县,武桥镇弥陀寺幼儿园综合楼,五河县武桥镇朱圩村正英路南侧、滨河东路东侧。,0.4658,科教用地,划拨,,教育业,0,五河县武桥镇中心小学,1.000.00,2015年11月17日,2016年11月30日,2017年11月30日
固镇县,东岭保障性住房项目,固镇县南城区胜利路西,3.65279,廉租住房用地,划拨,,房地产业,0,安徽省固镇县经济开发区建设投资有限责任公司,2.202.20,2015年11月13日,2016年7月13日,2018年7月13日
固镇县,房地产项目,农委及北侧地块,5.34312,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40年;,房地产业,6653,安徽宝盛置业有限公司,1.002.60,2015年11月12日,2016年7月9日,2018年7月9日
蚌埠市本级,龙锦路（东海大道-学苑路）,龙锦路（东海大道-学苑路）,5.8667,街巷用地,划拨,,房地产业,0,蚌埠投资集团有限公司,0.000.00,2015年11月9日,2015年12月30日,2017年6月30日
怀远县,安徽新湖置业投资有限公司,老城区文昌街东,3.7011,其他普通商品住房用地,挂牌出让,70,房地产业,12050,安徽新湖置业投资有限公司,3.003.50,2015年11月6日,2015年12月20日,2017年12月19日
怀远县,安徽新湖置业投资有限公司,老城区三桥西禹王路北,5.0215,其他普通商品住房用地,挂牌出让,70,房地产业,16550,安徽新湖置业投资有限公司,3.003.50,2015年11月6日,2015年12月20日,2017年12月19日
蚌埠市本级,工业用地,淮上区龙华路北侧、淮畔路西侧,0.937345,工业用地,挂牌出让,50,零售业,254,蚌埠庆杰工贸有限公司,1.000.00,2015年11月4日,2016年5月4日,2017年11月3日
蚌埠市本级,工业用地,淮上区龙华路北侧、淮畔路西侧,0.924952,工业用地,挂牌出让,50,零售业,245,蚌埠晓振工贸有限公司,1.000.00,2015年11月4日,2016年5月4日,2017年11月3日
蚌埠市本级,居住用地,龙子湖区凤阳西路北侧、国安街东侧,1.499276,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,4740,蚌埠亿佳投资有限公司,1.001.80,2015年11月4日,2016年8月4日,2018年8月3日
蚌埠市本级,工业用地,淮上区龙华路北侧、淮畔路西侧,0.733612,工业用地,挂牌出让,50,零售业,204,蚌埠达宜工贸有限公司,1.000.00,2015年11月4日,2016年5月4日,2017年11月3日
蚌埠市本级,工业用地,淮上区龙兴路北侧、淮海路西侧,6.666667,工业用地,挂牌出让,50,金属制品业,1709,安徽上缆防火科技股份有限公司,1.000.00,2015年11月4日,2016年5月4日,2017年11月3日
怀远县,安徽省万鑫粮油有限公司,万福镇万福村,3.3084,工业用地,挂牌出让,50,农副食品加工业,299,安徽省万鑫粮油有限公司,1.000.00,2015年10月29日,2016年4月29日,2018年4月28日
怀远县,怀远县上谷农产品项目,荆芡乡307省道南,6.6667,批发零售用地,挂牌出让,40,批发和零售业,4050,安徽上谷农产品物流园有限公司,0.001.50,2015年10月26日,2016年6月26日,2018年6月25日
怀远县,涡北新城区商住地块,涡北新城区禹都大道北,1.632,其他普通商品住房用地,挂牌出让,70,房地产业,4050,安徽省蚌埠市方阵房地产开发有限公司,2.002.70,2015年10月26日,2016年3月26日,2018年3月25日
