行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
义乌市,黄俊梅(苏溪镇龙祈路两侧沿街商服3号2-2地块),苏溪镇，春风大道东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,423,黄俊梅/?,6.45/6.60,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,陈争冬(苏溪镇龙祈路两侧沿街商服3号2-1地块),苏溪镇，春风大道东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,543,陈争冬/?,5.05/5.20,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,楼佳民(苏溪镇龙祈路两侧沿街商服3号1-5地块),苏溪镇，春风大道东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,383,楼佳民/?,6.45/6.60,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,黄芳仙(苏溪镇龙祈路两侧沿街商服3号1-4地块),苏溪镇，春风大道东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,401,黄芳仙/?,4.90/5.05,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,蒋卫兴(苏溪镇龙祈路两侧沿街商服3号1-3地块),苏溪镇，春风大道东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,411,蒋卫兴/?,4.90/5.05,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,王姝香(苏溪镇龙祈路两侧沿街商服3号1-2地块),苏溪镇，春风大道东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,403,王姝香/?,6.45/6.60,2020年5月29日,2021年6月30日,2023年6月29日,,
永康市,永康市古山镇前杭小微企业园服务设施建设项目,永康市古山镇前杭小微企业园,0.1649,公用设施用地,划拨,,居民服务业,72.556,/永康市古山镇前杭村股份经济合作社,/2.51,2020年5月29日,2021年11月29日,2023年11月29日,,
义乌市,龚亚丰(苏溪镇龙祈路两侧沿街商服3号1-1地块),苏溪镇，春风大道东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,563,龚亚丰/?,5.05/5.20,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,陈争冬(苏溪镇龙祈路两侧沿街商服1号3-8地块),苏溪镇，长府路东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,543,陈争冬/?,5.05/5.20,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,骆卫兵(苏溪镇龙祈路两侧沿街商服1号3-7地块),苏溪镇，长府路东侧，龙祈路南侧,0.018035,城镇住宅用地,挂牌出让,70,房地产业,895,骆卫兵/?,6.25/6.40,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,楼林永(苏溪镇龙祈路两侧沿街商服1号3-6地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,441,楼林永/?,4.90/5.05,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,陈月仙(苏溪镇龙祈路两侧沿街商服1号3-5地块),苏溪镇，长府路东侧，龙祈路南侧,0.009835,城镇住宅用地,挂牌出让,70,房地产业,486,陈月仙/?,6.40/6.55,2020年5月29日,2021年6月30日,2023年6月29日,,
义乌市,楼佳民(苏溪镇龙祈路两侧沿街商服1号3-4地块),苏溪镇，长府路东侧，龙祈路南侧,0.009835,城镇住宅用地,挂牌出让,70,房地产业,376,楼佳民/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,黄晓勤(苏溪镇龙祈路两侧沿街商服1号3-3地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,401,黄晓勤/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,李智渊(苏溪镇龙祈路两侧沿街商服1号1-5地块),苏溪镇，长府路东侧，龙祈路南侧,0.009835,城镇住宅用地,挂牌出让,70,房地产业,376,李智渊/?,6.40/6.55,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,楼勇军(苏溪镇龙祈路两侧沿街商服1号1-4地块),苏溪镇，长府路东侧，龙祈路南侧,0.009835,城镇住宅用地,挂牌出让,70,房地产业,406,楼勇军/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,傅东平(苏溪镇龙祈路两侧沿街商服1号3-2地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,433,傅东平/?,6.45/6.60,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,葛基明(苏溪镇龙祈路两侧沿街商服1号3-1地块),苏溪镇，长府路东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,593,葛基明/?,5.05/5.20,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,黄昌提(苏溪镇龙祈路两侧沿街商服1号2-6地块),苏溪镇，长府路东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,643,黄昌提/?,5.05/5.20,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,陈立斌(苏溪镇龙祈路两侧沿街商服1号2-5地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,513,陈立斌/?,6.45/6.60,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,陈立斌(苏溪镇龙祈路两侧沿街商服1号2-4地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,461,陈立斌/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,周明慧(苏溪镇龙祈路两侧沿街商服1号2-3地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,471,周明慧/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,楼青君(苏溪镇龙祈路两侧沿街商服1号2-2地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,453,楼青君/?,6.45/6.60,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,吴冬仙(苏溪镇龙祈路两侧沿街商服1号2-1地块),苏溪镇，长府路东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,583,吴冬仙/?,5.05/5.20,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,应志强(苏溪镇龙祈路两侧沿街商服1号1-6地块),苏溪镇，长府路东侧，龙祈路南侧,0.009835,城镇住宅用地,挂牌出让,70,房地产业,459,应志强/?,5.15/5.30,2020年5月28日,2021年6月30日,2023年6月29日,,
永康市,城西新区范宅村朱家塘村工业地块4#厂房25地块,城西新区范宅村朱家塘村工业地块4#厂房25地块,0.126,工业用地,拍卖出让,50,金属制品业,784.98,永康市万易工具有限公司/?,4.10/4.10,2020年5月28日,2021年2月10日,2023年2月10日,,
义乌市,金惠君(苏溪镇龙祈路两侧沿街商服1号1-3地块),苏溪镇，长府路东侧，龙祈路南侧,0.009682,城镇住宅用地,挂牌出让,70,房地产业,431,金惠君/?,4.90/5.05,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,骆卫兵(苏溪镇龙祈路两侧沿街商服1号1-2地块),苏溪镇，长府路东侧，龙祈路南侧,0.015,城镇住宅用地,挂牌出让,70,房地产业,942,骆卫兵/?,6.25/6.40,2020年5月28日,2021年6月30日,2023年6月29日,,
义乌市,季金山(苏溪镇龙祈路两侧沿街商服1号1-1地块),苏溪镇，长府路东侧，龙祈路南侧,0.014676,城镇住宅用地,挂牌出让,70,房地产业,793,季金山/?,5.05/5.20,2020年5月28日,2021年6月30日,2023年6月29日,,
永康市,城西新区范宅村朱家塘村工业地块4#厂房24地块,城西新区范宅村朱家塘村工业地块4#厂房24地块,0.126,工业用地,拍卖出让,50,金属制品业,816.48,浙江广盛达电线有限公司/?,4.10/4.10,2020年5月28日,2021年2月10日,2023年2月10日,,
永康市,城西新区范宅村朱家塘村工业地块4#厂房20地块,城西新区范宅村朱家塘村工业地块4#厂房20地块,0.108,工业用地,拍卖出让,50,金属制品业,665.28,永康市坤豪园林工具有限公司/?,4.10/4.10,2020年5月28日,2021年2月10日,2023年2月10日,,
磐安县,磐安县西山至后坞道路工程（二）,安文街道康庄社区后坞,0.5145,公路用地,划拨,,公共设施管理业,,/磐安县城乡建设集团有限公司,/,2020年5月27日,2020年7月25日,2020年12月31日,,
磐安县,桃花坞至石坑里连接道路建设工程,安文街道桃花坞区块,1.0771,公路用地,划拨,,公共设施管理业,,/磐安县城乡建设集团有限公司,/,2020年5月27日,2020年7月21日,2020年12月31日,,
义乌市,伏龙山路一期地块用地（二）,商贸集聚区,0.3358,公路用地,划拨,,道路运输业,0,/义乌市国际陆港集团有限公司,0.00/0.00,2020年5月27日,2021年5月27日,2023年5月27日,,
义乌市,王洪锋(后宅街道神舟路以东、净居路以北5-5地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,517,王洪锋/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,吴赛苹(后宅街道神舟路以东、净居路以北5-7地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,554,吴赛苹/?,5.25/5.40,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,周洪玲(后宅街道神舟路以东、净居路以北5-6地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,521,周洪玲/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘国团(后宅街道神舟路以东、净居路以北5-4地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,507,刘国团/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘晓锋(后宅街道神舟路以东、净居路以北5-3地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,521,刘晓锋/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,毛红斌(后宅街道神舟路以东、净居路以北5-2地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,581,毛红斌/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘峰峰(后宅街道神舟路以东、净居路以北4-3地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,521,刘峰峰/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
磐安县,磐安县方前镇方前村8号地块,磐安县方前镇方前村8号地块,0.0828,零售商业用地,挂牌出让,40,零售业,157.8996,磐安县方前镇农村集体经济发展有限公司/?,2.00/2.30,2020年5月26日,2020年11月22日,2022年5月22日,,
义乌市,陈云民(后宅街道神舟路以东、净居路以北5-1地块),后宅街道，神舟路东侧、净居路北侧,0.015656,城镇住宅用地,挂牌出让,70,房地产业,765,陈云民/?,5.15/5.30,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘国梁(后宅街道神舟路以东、净居路以北4-6地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,584,刘国梁/?,5.25/5.40,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,方雷(后宅街道神舟路以东、净居路以北4-5地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,501,方雷/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,方豪奇(后宅街道神舟路以东、净居路以北4-4地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,501,方豪奇/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘勤福(后宅街道神舟路以东、净居路以北4-2地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,481,刘勤福/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,张洛川(后宅街道神舟路以东、净居路以北4-1地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,524,张洛川/?,5.25/5.40,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,楼烊烊(后宅街道神舟路以东、净居路以北3-7地块),后宅街道，神舟路东侧、净居路北侧,0.015656,城镇住宅用地,挂牌出让,70,房地产业,935,楼烊烊/?,5.15/5.30,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,陶仙芳(后宅街道神舟路以东、净居路以北3-6地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,591,陶仙芳/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,陶仙芳(后宅街道神舟路以东、净居路以北3-5地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,541,陶仙芳/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
永康市,象珠镇柳墅小微企业园－3地块2#厂房－C,象珠镇柳墅小微企业园－3地块2#厂房－C,0.128776,工业用地,拍卖出让,50,金属制品业,776.5193,永康市锦龙电动工具有限公司/?,4.00/4.00,2020年5月26日,2021年2月4日,2023年2月4日,,
义乌市,何承冰(后宅街道神舟路以东、净居路以北3-4地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,497,何承冰/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,刘永林(后宅街道神舟路以东、净居路以北3-3地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,507,刘永林/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,陈响伟(后宅街道神舟路以东、净居路以北3-2地块),后宅街道，神舟路东侧、净居路北侧,0.010717,城镇住宅用地,挂牌出让,70,房地产业,521,陈响伟/?,5.30/5.45,2020年5月26日,2021年6月27日,2023年6月26日,,
义乌市,吴靓(后宅街道神舟路以东、净居路以北3-1地块),后宅街道，神舟路东侧、净居路北侧,0.010882,城镇住宅用地,挂牌出让,70,房地产业,574,吴靓/?,5.25/5.40,2020年5月26日,2021年6月27日,2023年6月26日,,
东阳市,公共租赁住房小区主入口道路工程,城南西路以南、望江南路以东地块,0.08,城镇村道路用地,划拨,,国家机构,,/东阳市住房和城乡建设局,/,2020年5月26日,2020年8月26日,2022年8月26日,,
永康市,象珠镇柳墅小微企业园－3地块1#厂房－B,象珠镇柳墅小微企业园－3地块1#厂房－B,0.13,工业用地,拍卖出让,50,金属制品业,769.6,王振双/?,4.00/4.00,2020年5月26日,2021年2月4日,2023年2月4日,,
兰溪市,马涧镇原派出所地块,马涧镇马涧村,0.1297,商务金融用地,拍卖出让,40,银行业,471.8486,浙江兰溪农村商业银行股份有限公司/?,1.50/1.60,2020年5月25日,2021年1月25日,2022年1月25日,,
永康市,永康市农村饮用水达标提标一期工程（新楼水厂）,永康市舟山镇方山口村,0.4972,公用设施用地,划拨,,水的生产和供应业,144.188,/永康市水投水资源管理有限公司,/,2020年5月25日,2021年11月25日,2023年11月25日,,
永康市,永康市农村饮用水达标提标一期工程（象珠一级泵站）,永康市象珠镇九川村,0.188,公用设施用地,划拨,,水的生产和供应业,66.74,/永康市水投水资源管理有限公司,/0.30,2020年5月25日,2021年11月25日,2023年11月25日,,
义乌市,义乌市建设投资集团有限公司(新社区聚集后宅街道镇中北侧3#地块),后宅街道，城北路东侧，德馨路北侧,2.35,城镇住宅用地,挂牌出让,70,房地产业,4170,义乌市建设投资集团有限公司/?,1.80/2.00,2020年5月22日,2021年6月27日,2023年6月26日,,
义乌市,中欧智造园核心区市政道路工程支九路工程,经济开发区,0.68514,公路用地,划拨,,道路运输业,0,/义乌经济技术开发区管理委员会,0.00/0.00,2020年5月22日,2021年5月21日,2023年5月21日,,
义乌市,深塘水库库区防汛抢险道路工程,经济开发区,0.269786,公路用地,划拨,,道路运输业,0,/义乌经济技术开发区管理委员会,0.00/0.00,2020年5月22日,2021年5月21日,2023年5月21日,,
