编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
5269,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,江苏华泽置业有限公司,盐城市亭湖区新洋街道办事处三英村民委员会三组、四组,70,挂牌,6971.22,,2015,2015年10,2015/10/15,77458,1.8,139424.4,江苏华泽置业有限公司,,,,,,,,,,,,,,2016/9/15,2019/9/15
5311,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县城市资产投资金有限公司,通榆河东堤路东侧、黄河路南侧,70,挂牌,1481,,2015,2015年10,2015/10/9,13257,2,26514,响水县城市资产投资有限公司,,,,,,,,,,,,,,2016/3/31,2019/3/31
5312,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,江苏海鑫新能源发展有限公司,阜宁县经济开发区劳动村一组,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,6032,,2015,2015年10,2015/10/8,26666.7,3,80000.1,江苏海鑫新能源发展有限公司,,,,,,,,,,,,,,2015/12/28,2017/12/28
5313,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,江苏海鑫新能源发展有限公司,黄山路北侧地块,批发零售用地40年，中低价位、中小套型普通商品住房用地70年,挂牌,7983,,2015,2015年10,2015/10/8,35481.09,3,106443.27,江苏海鑫新能源发展有限公司,,,,,,,,,,,,,,2015/12/28,2017/12/28
5314,中低价位、中小套型普通商品住房用地,盐城市,大丰市,大丰市明升新农村建设发展有限公司,大中镇红花村五组、六组,70,挂牌,667,,2015,2015年9月,2015/9/30,5229,1.6,8366.4,大丰市明升新农村建设发展有限公司,,,,,,,,,,,,,,2016/3/31,2018/3/31
5347,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海金八滩经济发展有限公司,滨海县八滩镇金八滩大道南侧,70,挂牌,961.3534,,2015,2015年9月,2015/9/22,13370.7,1.2,16044.84,滨海金八滩经济发展有限公司,,,,,,,,,,,,,,2015/11/22,2017/11/22
5359,经济适用住房用地,盐城市,东台市,磊达建材工业园拆迁安置区,梁垛镇梁垛村,,划拨,0,,2015,2015年9月,2015/9/16,10896,2.4,26150.4,东台市梁发城镇投资建设有限公司,,,,,,,,,,,,,,2016/9/16,2017/9/16
5364,其他普通商品住房用地,盐城市,盐都区,盐城市吉达房地产开发有限公司,盐都区盐龙街道办跃马居委会,70,挂牌,4389.7624,,2015,2015年9月,2015/9/15,35062,2,70124,盐城市吉达房地产开发有限公司,,,,,,,,,,,,,,2016/5/6,2019/5/6
5373,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,江苏开源投资发展有限公司,阜宁县经济开发区花园居委会,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,14394,,2015,2015年9月,2015/9/8,63875.26,3,191625.78,江苏开源投资发展有限公司,,,,,,,,,,,,,,2015/11/28,2017/11/28
5397,经济适用住房用地,盐城市,建湖县,建湖县开发区建设投资有限公司新建新东回迁小区项目,开发区杨庄村建新组、新东村跃进组,,划拨,0,,2015,2015年9月,2015/9/1,34694,1.8,62449.2,建湖县开发区建设投资有限公司,,,,,,,,,,,,,,2015/9/8,2017/9/7
5400,经济适用住房用地,盐城市,东台市,富安镇富民安置区二期,富安镇双富居委会,,划拨,0,,2015,2015年8月,2015/8/31,86231,1.17,100890.27,东台市富安村镇建设开发服务公司,,,,,,,,,,,,,,2016/3/31,2018/3/31
5404,经济适用住房用地,盐城市,东台市,富安镇富民安置区,富安镇双富居委会,,划拨,0,,2015,2015年8月,2015/8/30,43001,1.17,50311.17,东台市富安村镇建设综合开发服务公司,,,,,,,,,,,,,,2016/3/31,2017/9/30
5418,经济适用住房用地,盐城市,东台市,红烈安置区,城东新区红烈村十组、红光居委会十二组,,划拨,0,,2015,2015年8月,2015/8/25,15230,2,30460,东台市城东新区管理委员会,,,,,,,,,,,,,,2016/4/9,2017/4/9
5422,中低价位、中小套型普通商品住房用地,盐城市,滨海县,朱恩欣,滨海县五汛镇中街路北侧,70,挂牌,311.9536,,2015,2015年8月,2015/8/24,2576,2,5152,朱恩欣,,,,,,,,,,,,,,2015/10/24,2017/10/24
5425,中低价位、中小套型普通商品住房用地,盐城市,滨海县,李树海,滨海县界牌镇坎友路东侧，育才路北侧,70,挂牌,1064.695,,2015,2015年8月,2015/8/24,17627.4,2,35254.8,李树海,,,,,,,,,,,,,,2015/10/24,2017/10/24
5429,中低价位、中小套型普通商品住房用地,盐城市,盐都区,盐城市城市建设投资集团有限公司、江苏中庚房地产开发有限公司,盐都区新区兴城居委会,70,挂牌,24224.4,,2015,2015年8月,2015/8/20,107664,2.2,236860.8,盐城市城市建设投资集团有限公司、江苏中庚房地产开发有限公司,,,,,,,,,,,,,,2016/6/7,2019/6/6
5472,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县陈家港镇富豪宾馆,陈家港金港大街东侧,70,挂牌,132,,2015,2015年8月,2015/8/12,894,4.3,3844.2,响水县陈家港镇富豪宾馆,,,,,,,,,,,,,,2016/1/1,2019/1/1
5517,中低价位、中小套型普通商品住房用地,盐城市,射阳县,盐城市纺织染整产业园实业开发有限公司,临海镇临六线东侧地块,70,挂牌,973,,2015,2015年8月,2015/8/7,17130,1.9,32547,盐城市纺织染整产业园实业开发有限公司,,,,,,,,,,,,,,2016/6/7,2019/6/7
5519,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县三维交通集团有限公司,新坍镇幸福路东侧创业东路南侧地块,70,挂牌,1000,,2015,2015年8月,2015/8/7,17590.5,2,35181,射阳县三维交通集团有限公司,,,,,,,,,,,,,,2016/6/7,2019/6/7
5539,其他普通商品住房用地,盐城市,盐都区,盐城高新区投资集团有限公司,盐都区盐龙街道办古亭居委会、孙吴居委会,70,挂牌,38802.8888,,2015,2015年8月,2015/8/4,126724,2,253448,盐城高新区投资集团有限公司,,,,,,,,,,,,,,2016/7/23,2019/7/23
5541,其他普通商品住房用地,盐城市,盐都区,盐城高新区投资集团有限公司,盐都区盐龙街道办跃马居委会,70,挂牌,25387.0044,,2015,2015年8月,2015/8/4,81604,2,163208,盐城高新区投资集团有限公司,,,,,,,,,,,,,,2016/7/23,2019/7/23
5549,中低价位、中小套型普通商品住房用地,盐城市,滨海县,孙栋,滨海县八滩镇八滩老医院西侧,70,挂牌,64.576,,2015,2015年7月,2015/7/29,807.2,2,1614.4,孙栋,,,,,,,,,,,,,,2015/9/29,2017/9/29
5557,中低价位、中小套型普通商品住房用地,盐城市,东台市,张梅、张祝君商住楼,唐洋镇唐新西街南侧,40.7,挂牌,136.8684,,2015,2015年7月,2015/7/24,1026,4.2,4309.2,张梅、张祝君,,,,,,,,,,,,,,2016/4/24,2017/4/24
5576,经济适用住房用地,盐城市,射阳县,跃华社区项目,海河镇陈海线南侧,,划拨,59.1,,2015,2015年7月,2015/7/22,9998,2.5,24995,射阳县海河镇人民政府,,,,,,,,,,,,,,2015/9/29,2017/9/28
5577,经济适用住房用地,盐城市,射阳县,振兴社区项目,千秋镇振兴居委会柴场河西侧,,划拨,70.9,,2015,2015年7月,2015/7/22,13317,2.5,33292.5,射阳县千秋镇人民政府,,,,,,,,,,,,,,2015/9/29,2017/9/28
5584,经济适用住房用地,盐城市,射阳县,药材社区项目,洋马镇药材村药材路北侧,,划拨,87.86,,2015,2015年7月,2015/7/22,14865,2.5,37162.5,射阳县洋马镇人民政府,,,,,,,,,,,,,,2015/9/29,2017/9/28
5585,经济适用住房用地,盐城市,射阳县,新建合东拆迁安置区项目,开发区北三环路北侧、黄海路东侧,,划拨,106.5,,2015,2015年7月,2015/7/21,6664,2.2,14660.8,江苏射阳经济开发区管理委员会,,,,,,,,,,,,,,2015/9/28,2017/9/27
5586,经济适用住房用地,盐城市,射阳县,新建条洋拆迁安置区项目,开发区329省道南侧、陈东大沟东侧,,划拨,64.5,,2015,2015年7月,2015/7/21,6666,2.2,14665.2,江苏射阳经济开发区管理委员会,,,,,,,,,,,,,,2015/9/28,2017/9/27
5592,中低价位、中小套型普通商品住房用地,盐城市,大丰市,大丰市海城实业发展有限公司,大丰港经济区迪拜港路西侧,70,挂牌,2095,,2015,2015年7月,2015/7/16,28541,2,57082,大丰市海城实业发展有限公司,,,,,,,,,,,,,,2016/1/18,2018/1/18
5595,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,程如虎,阜城大街南、大关路东地块,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,925,,2015,2015年7月,2015/7/16,5084.84,8.6,43729.624,程如虎、江苏闻新房地产开发有限公司,,,,,,,,,,,,,,2015/10/26,2017/10/26
5596,中低价位、中小套型普通商品住房用地,盐城市,响水县,刘星花,陈家港黄海大街北侧、镇政府东侧,70,挂牌,139,,2015,2015年7月,2015/7/16,2111,1.5,3166.5,刘星花,,,,,,,,,,,,,,2015/11/1,2018/10/31
5628,经济适用住房用地,盐城市,建湖县,新建拆迁安置房项目,上冈镇复兴村三组,,划拨,0,,2015,2015年7月,2015/7/14,45161,2,90322,建湖县上冈镇村镇建设服务中心,,,,,,,,,,,,,,2015/9/15,2016/10/14
5629,经济适用住房用地,盐城市,建湖县,新建拆迁安置房项目,上冈镇南沙居委会四组,,划拨,0,,2015,2015年7月,2015/7/14,17992,2.5,44980,建湖县上冈镇村镇建设服务中心,,,,,,,,,,,,,,2015/8/24,2016/8/23
5664,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳县城建置业有限公司,新射中北侧,70,挂牌,7000,,2015,2015年7月,2015/7/2,47996,2,95992,射阳县城建置业有限公司,,,,,,,,,,,,,,2016/5/2,2019/5/2
5681,中低价位、中小套型普通商品住房用地,盐城市,滨海县,江苏清婷置业有限公司,滨海县滨淮镇S226东侧，双舍村境内,70,挂牌,378.37,,2015,2015年6月,2015/6/29,1205,5,6025,江苏清婷置业有限公司,,,,,,,,,,,,,,2015/8/29,2017/8/29
5684,中低价位、中小套型普通商品住房用地,盐城市,滨海县,江苏清婷置业有限公司,滨海县滨淮镇S226东侧，双舍村境内,70,挂牌,561.204,,2015,2015年6月,2015/6/29,1834,5,9170,江苏清婷置业有限公司,,,,,,,,,,,,,,2015/8/29,2017/8/29
5692,中低价位、中小套型普通商品住房用地,盐城市,东台市,东台惠民城镇化建设发展有限公司,市经济开发区北关路西侧,70,挂牌,14576.261,,2015,2015年6月,2015/6/26,43253,2.5,108132.5,东台惠民城镇化建设发展有限公司,,,,,,,,,,,,,,2016/5/26,2018/5/26
5695,中低价位、中小套型普通商品住房用地,盐城市,经济技术开发区,沿海居住、商服项目,盐城经济技术开发区新城街道东滩村,70,挂牌,9555.975,,2015,2015年6月,2015/6/26,84942,1.4,118918.8,江苏沿海东方股份置业有限公司,,,,,,,,,,,,,,2015/10/26,2017/10/26
5696,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏颐高电子商务产业园有限公司,城东新区创业大厦东侧,70,挂牌,2782.788,,2015,2015年6月,2015/6/26,32358,1.6,51772.8,江苏颐高电子商务产业园有限公司,,,,,,,,,,,,,,2016/4/26,2018/4/26
5697,经济适用住房用地,盐城市,阜宁县,和平安置楼,阜宁和平居委会办事处七组,,划拨,0,,2015,2015年6月,2015/6/25,9168.9,2.2,20171.58,阜宁县人民政府阜城街道办事处,,,,,,,,,,,,,,2015/7/25,2017/7/25
5704,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,阜宁县伟业城镇建设开发有限公司,新林路北、光明花苑西地块,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,4789,,2015,2015年6月,2015/6/19,44921.59,2,89843.18,阜宁县伟业城镇建设开发有限公司,,,,,,,,,,,,,,2015/9/9,2017/9/9
5706,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海宏达经济发展有限公司,滨海县滨淮农场医院北侧，陈李路东侧,70,挂牌,1787.775,,2015,2015年6月,2015/6/18,23837,1.8,42906.6,滨海宏达经济发展有限公司,,,,,,,,,,,,,,2015/8/18,2017/8/18
5708,中低价位、中小套型普通商品住房用地,盐城市,射阳县,祁兆刚,新坍镇小闸口供销社地块,70,挂牌,128,,2015,2015年6月,2015/6/18,5331.7,1.4,7464.38,祁兆刚,,,,,,,,,,,,,,2016/4/18,2019/4/18
5710,中低价位、中小套型普通商品住房用地,盐城市,滨海县,谢寿华,滨海县通榆镇迎宾东路东侧,70,挂牌,236.0813,,2015,2015年6月,2015/6/16,3497.5,2,6995,谢寿华,,,,,,,,,,,,,,2015/8/16,2017/8/16
5729,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,西伏河东、新园路西、新河路南地块,西伏河东、新园路西、新河路南,70,挂牌,7734.041,,2015,2015年6月,2015/6/10,29407,1.9,55873.3,江苏骏隆置业有限公司,,,,,,,,,,,,,,2016/6/10,2018/6/10
5745,中低价位、中小套型普通商品住房用地,盐城市,滨海县,蒋龙军,滨海县滨淮镇S226西侧。,70,挂牌,203.21,,2015,2015年6月,2015/6/4,2903,2,5806,蒋龙军,,,,,,,,,,,,,,2015/8/4,2017/8/4
5747,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海吉尔多肽有限公司,滨淮镇东罾大道北侧、中环路西侧,70,挂牌,422.532,,2015,2015年6月,2015/6/4,6984,2,13968,滨海吉尔多肽有限公司,,,,,,,,,,,,,,2015/8/4,2017/8/4
5749,经济适用住房用地,盐城市,建湖县,建湖县人民政府近湖街道办事处新建民营科技创业园农民安置房项目,近湖镇镇北村十六组,,划拨,0,,2015,2015年6月,2015/6/1,3597,2,7194,建湖县人民政府近湖街道办事处,,,,,,,,,,,,,,2015/10/15,2017/10/14
5754,中低价位、中小套型普通商品住房用地,盐城市,大丰市,大丰市志来房地产开发有限公司,草堰镇草小公路北侧,70,挂牌,385,,2015,2015年5月,2015/5/29,5140,1.8,9252,大丰市志来房地产开发有限公司,,,,,,,,,,,,,,2015/11/30,2017/11/30
5759,中低价位、中小套型普通商品住房用地,盐城市,滨海县,江苏滨城房地产开发有限公司,滨海县八滩镇金八滩大道北侧、新八小东侧。,70,挂牌,204.465,,2015,2015年5月,2015/5/27,2726.2,3.8,10359.56,江苏滨城房地产开发有限公司,,,,,,,,,,,,,,2015/7/27,2017/8/27
5789,中低价位、中小套型普通商品住房用地,盐城市,滨海县,万安飞,滨海县八巨镇八巨社区老东街路南侧,70,挂牌,162.0152,,2015,2015年5月,2015/5/19,2174.7,2,4349.4,万安飞,,,,,,,,,,,,,,2015/7/19,2017/7/19
5792,廉租住房用地,盐城市,射阳县,建设苏福社区,特庸镇丝绸大道东侧,,划拨,112.84,,2015,2015年5月,2015/5/18,14428,2,28856,特庸镇人民政府,,,,,,,,,,,,,,2015/6/4,2017/6/3
5818,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县城市资产投资有限公司,通榆河东堤路东侧、黄河路南侧,70,挂牌,864,,2015,2015年5月,2015/5/6,8168,1,8168,响水县城市资产投资有限公司,,,,,,,,,,,,,,2015/9/1,2018/9/1
5826,经济适用住房用地,盐城市,大丰市,同福花园14、15#棚户区危旧房改造安置住房建设,大丰市区西康路东、新村路南侧,,划拨,0,,2015,2015年5月,2015/5/4,4369,1.5,6553.5,大丰市城市资产经营有限公司,,,,,,,,,,,,,,2015/10/22,2016/10/22
5846,中低价位、中小套型普通商品住房用地,盐城市,响水县,江苏天筑房地产开发有限公司,珠江路南侧、北海路东侧,70,挂牌,1026,,2015,2015年4月,2015/4/14,7769,3,23307,江苏天筑房地产开发有限公司,,,,,,,,,,,,,,2015/8/1,2018/8/1
5847,中低价位、中小套型普通商品住房用地,盐城市,滨海县,高卫华,滨海县天场镇新天大街西侧，文苑路南侧,70,挂牌,1298.08,,2015,2015年4月,2015/4/11,26600,1.8,47880,高卫华,,,,,,,,,,,,,,2015/6/11,2017/6/11
5850,中低价位、中小套型普通商品住房用地,盐城市,滨海县,刘兆仁,滨海县城师苑路南侧，海滨大道北侧,70,挂牌,418.7025,,2015,2015年4月,2015/4/10,6203,1.8,11165.4,刘兆仁,,,,,,,,,,,,,,2015/6/10,2017/6/10
5866,经济适用住房用地,盐城市,阜宁县,厦门花苑（中岗村拆迁居民安置楼）,阜城街道中岗村五组,,划拨,0,,2015,2015年4月,2015/4/2,39991.36,1.5,59987.04,阜宁县住房和城乡建设局,,,,,,,,,,,,,,2015/4/30,2017/4/30
5901,中低价位、中小套型普通商品住房用地,盐城市,经济技术开发区,东方商业、居住项目,盐城经济技术开发区新城街道悦河社区居委会,70,挂牌,8999.52,,2015,2015年3月,2015/3/24,37498,2,74996,盐城东方投资开发集团有限公司,,,,,,,,,,,,,,2015/5/25,2017/5/25
5934,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,杨文标,阜宁县陈集镇镇北路,批发零售用地40年，中低价位、中小套型普通商品住房用地70年,挂牌,267,,2015,2015年3月,2015/3/18,8806.6,1.3,11448.58,杨文标,,,,,,,,,,,,,,2015/6/8,2017/6/8
5938,中低价位、中小套型普通商品住房用地,盐城市,滨海县,蔡道洋,滨海县蔡桥镇中山路南侧、团结路东侧,70,挂牌,149,,2015,2015年3月,2015/3/13,2000,2.3,4600,蔡道洋,,,,,,,,,,,,,,2015/5/13,2017/5/13
5942,中低价位、中小套型普通商品住房用地,盐城市,射阳县,盐城金水房地产开发有限公司,黄沙港海丰二号地块,70,挂牌,180,,2015,2015年3月,2015/3/13,2850,1.7,4845,盐城金水房地产开发有限公司,,,,,,,,,,,,,,2016/1/13,2019/1/12
5943,中低价位、中小套型普通商品住房用地,盐城市,射阳县,韩朝福,黄沙港射丰路南侧地块,70,挂牌,532,,2015,2015年3月,2015/3/13,8836,1.1,9719.6,韩朝福,,,,,,,,,,,,,,2016/1/13,2019/1/12
5945,中低价位、中小套型普通商品住房用地,盐城市,滨海县,孙开平,滨海县蔡桥镇中山东路北侧,70,挂牌,196.5268,,2015,2015年3月,2015/3/13,2670.2,2.2,5874.44,孙开平,,,,,,,,,,,,,,2015/5/13,2017/5/13
