编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
2361,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水县灌江新城建设发展有限公司,双港镇政府东侧、人民路北侧,70,挂牌,1053,,2018,2018年3月,2018/3/16,10036,1.8,18064.8,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2018/10/1,2021/9/30
2362,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,城北村敬养老服务中心西地块,阜城街道办事处城北村,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,1727,,2018,2018年3月,2018/3/16,23029,2,46058,江苏新宇建设集团有限公司,,,,,,,,,,,,,,2018/6/6,2020/6/6
2363,批发零售用地,盐城市,阜宁县,阜羊线南地块,阜城街道办事处新桥村八组、缪黄村八组,40,挂牌,554,,2018,2018年3月,2018/3/16,8000,0.5,4000,阜宁县华联液化气有限公司,,,,,,,,,,,,,,2018/6/6,2020/6/6
2364,批发零售用地,盐城市,阜宁县,合利老镇政府地块,吴滩街道办事处合利居委会二组,40,挂牌,991,,2018,2018年3月,2018/3/16,12533.1,4,50132.4,阜宁县城市投资发展有限责任公司,,,,,,,,,,,,,,2018/6/6,2020/6/6
2365,批发零售用地,盐城市,阜宁县,众想棉业北地块,吴滩街道办事处合利居委会三组,40,挂牌,434,,2018,2018年3月,2018/3/16,5693.94,4,22775.76,阜宁县城市投资发展有限责任公司,,,,,,,,,,,,,,2018/6/6,2020/6/6
2366,公共设施用地,盐城市,阜宁县,东华能源,经济开发区新丰居委会,40,挂牌,491,,2018,2018年3月,2018/3/16,27893.4,0.1,2789.34,阜宁东华能源有限公司,,,,,,,,,,,,,,2018/6/16,2019/6/16
2367,其他商服用地,盐城市,阜宁县,东华能源,经济开发区新丰居委会,40,挂牌,158,,2018,2018年3月,2018/3/16,2290.4,0.2,458.08,阜宁东华能源有限公司,,,,,,,,,,,,,,2018/6/16,2019/6/16
2368,公路用地,盐城市,盐都区,盐城市盐都区纬三路（振兴大道-益民路）,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/16,37162,1,37162,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2369,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城凯龙置业有限公司,盐城市亭湖区新洋街道办事处盐湾村一、二组,70,挂牌,46031.6925,,2018,2018年3月,2018/3/15,193005,1.88,362849.4,盐城凯龙置业有限公司,,,,,,,,,,,,,,2019/3/15,2022/3/15
2370,其他普通商品住房用地,盐城市,射阳县,盐城市绿岛置业有限公司,海通镇通港路西侧地块,70,挂牌,955,,2018,2018年3月,2018/3/15,15005,2.2,33011,盐城市绿岛置业有限公司,,,,,,,,,,,,,,2019/1/15,2022/1/15
2371,公路用地,盐城市,盐都区,盐城市经二路（青年路-科苑路）项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,12525,1,12525,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2372,公路用地,盐城市,盐都区,盐城市盐都区盐金路东延工程项目,盐都区潘黄街道、郭猛镇,,划拨,0,,2018,2018年3月,2018/3/15,103422,1,103422,盐都区交通运输局,,,,,,,,,,,,,,2018/5/1,2019/5/1
2373,公路用地,盐城市,盐都区,盐城市盐都区秦南镇跨越路工程项目,盐都区秦南镇,,划拨,0,,2018,2018年3月,2018/3/15,29316,1,29316,盐都区交通运输局,,,,,,,,,,,,,,2018/5/1,2019/5/1
2374,公共设施用地,盐城市,盐都区,盐城市盐都区小马沟体育公园,盐都区潘黄街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,218404,1,218404,盐都区潘黄街道办事处,,,,,,,,,,,,,,2018/5/1,2020/5/1
2375,公共设施用地,盐城市,盐都区,盐城市盐都区110kv都西输变电项目,盐都区盐渎街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,5950,1,5950,盐都区盐渎街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2376,公共设施用地,盐城市,盐都区,盐城市兰园公墓管理处福利公墓迁址项目,盐都区大冈镇,,划拨,0,,2018,2018年3月,2018/3/15,85717,1,85717,盐都区大冈镇,,,,,,,,,,,,,,2018/5/1,2020/5/1
2377,公路用地,盐城市,盐都区,关于批准盐城市盐都区丁千路建设用地项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,110934,1,110934,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2378,公园与绿地,盐城市,盐都区,盐城市盐都区小马沟体育公园,盐都区潘黄街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,231296,1,231296,盐都区潘黄街道办事处,,,,,,,,,,,,,,2018/5/1,2020/5/1
2379,公共设施用地,盐城市,射阳县,110KV海河输变电工程,海河镇四长线南侧,,划拨,47.2971,,2018,2018年3月,2018/3/15,3430,1,3430,国网江苏省电力公司盐城供电分公司,,,,,,,,,,,,,,2018/6/13,2020/6/12
2380,其他商服用地,盐城市,射阳县,射阳县鼎成建设有限公司,临海镇靶场路北侧园区路东侧地块,40,挂牌,5778,,2018,2018年3月,2018/3/15,62869.3,2,125738.6,射阳县鼎成建设有限公司,,,,,,,,,,,,,,2019/1/15,2022/1/15
2381,工业用地,盐城市,滨海县,滨海天宇木业有限公司,滨淮镇民营园纬四路北侧,50,挂牌,175.66,,2018,2018年3月,2018/3/15,15683.7,0.8,12546.96,滨海天宇木业有限公司,,,,,,,,,,,,,,2019/7/25,2021/8/12
2382,公共设施用地,盐城市,盐都区,关于批准盐城市粮食物流中心项目建设用地的通知,盐都区张庄街道办事处,,划拨,0,,2018,2018年3月,2018/3/15,26179,1,26179,盐都区张庄街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2383,其他商服用地,盐城市,亭湖区,中国石油天然气股份有限公司江苏盐城销售分公司,盐城市亭湖区南洋镇青墩村民委员会四组,40,挂牌,6808.32,,2018,2018年3月,2018/3/14,2524,0.4,1009.6,中国石油天然气股份有限公司江苏盐城销售分公司,,,,,,,,,,,,,,2019/3/14,2022/3/14
2384,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处秦川路延伸工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/14,57607,1,57607,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2385,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处纬八路东段工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/14,26625,1,26625,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2386,其他商服用地,盐城市,大丰市,盐城大丰自来水有限公司,盐城市大丰区健康西路北侧、建设路西侧,40,挂牌,1037,,2018,2018年3月,2018/3/13,2420,2.5,6050,盐城大丰自来水有限公司,,,,,,,,,,,,,,2018/9/15,2020/9/15
2387,其他商服用地,盐城市,大丰市,盐城大丰原乡星星乐园生态农业开发有限公司,盐城市大丰区大中镇恒北大道南侧，东宁路西侧,40,挂牌,1857,,2018,2018年3月,2018/3/13,24749,1.2,29698.8,盐城大丰原乡星星乐园生态农业开发有限公司,,,,,,,,,,,,,,2018/9/15,2020/9/15
2388,中低价位、中小套型普通商品住房用地,盐城市,大丰市,江苏权健置业有限公司,盐城市大丰区开发区锦丰路东侧，反修河南侧,40,挂牌,7927,,2018,2018年3月,2018/3/13,52846,1.5,79269,江苏权健置业有限公司,,,,,,,,,,,,,,2018/9/15,2020/9/15
2389,住宿餐饮用地,盐城市,大丰市,熙辉富业置地江苏有限公司,盐城市大丰区新丰镇庆丰路西侧、阿姆斯特丹南侧,40,挂牌,1440,,2018,2018年3月,2018/3/13,12000,2,24000,熙辉富业置地江苏有限公司,,,,,,,,,,,,,,2018/9/15,2020/9/15
2390,其他商服用地,盐城市,大丰市,江苏盐阜家庭农场有限公司,盐城市大丰区三龙镇和平村,40,挂牌,88,,2018,2018年3月,2018/3/13,2234,2,4468,江苏盐阜家庭农场有限公司,,,,,,,,,,,,,,2018/9/15,2020/9/15
2391,公共设施用地,盐城市,盐都区,盐都区新建盐龙汽车站项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,71417,1,71417,盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/4/1
2392,公共设施用地,盐城市,盐都区,盐都区新建盐都仓储分库项目,盐都区尚庄镇,,划拨,0,,2018,2018年3月,2018/3/13,104554,1,104554,盐都区尚庄镇,,,,,,,,,,,,,,2018/5/1,2019/4/1
2393,公路用地,盐城市,盐都区,盐都区振兴北路扩建工程项目,盐都区张庄街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,83975,1,83975,盐都区张庄街道办事处,,,,,,,,,,,,,,2018/5/1,2019/4/1
2394,公路用地,盐城市,盐都区,盐都区纬五路（振兴路-冈沟河）工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,37712,1,37712,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/4/30,2020/4/30
2395,公路用地,盐城市,盐都区,盐都区新建神州路（盐渎路-南环路）项目,盐都区盐渎街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,109812,1,109812,盐都区盐渎街道办事处,,,,,,,,,,,,,,2018/5/1,2020/5/1
2396,公共设施用地,盐城市,盐都区,盐都区新建城乡生活垃圾卫生填埋场项目,盐都区学富镇,,划拨,0,,2018,2018年3月,2018/3/13,39990,1,39990,盐都区学富镇,,,,,,,,,,,,,,2018/5/1,2019/5/1
2397,工业用地,盐城市,射阳县,江苏渝辉数控机械科技有限公司,射阳经济开发区兴腾路西人民西路南侧,50,挂牌,45.0912,,2018,2018年3月,2018/3/13,2684,2.5,6710,江苏渝辉数控机械科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2398,工业用地,盐城市,射阳县,射阳达盛机械制造有限公司,射阳经济开发区兴腾路西创业路北侧,50,挂牌,46.2806,,2018,2018年3月,2018/3/13,2754.8,2.5,6887,射阳达盛机械制造有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2399,工业用地,盐城市,射阳县,射阳中路机械制造有限公司,射阳经济开发区新胜大沟东人民西路南侧,50,挂牌,126.9744,,2018,2018年3月,2018/3/13,7558,2.5,18895,射阳中路机械制造有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2400,工业用地,盐城市,射阳县,盐城利尔汽车部件有限公司,射阳经济开发区兴腾路西创业路北侧,50,挂牌,269.9122,,2018,2018年3月,2018/3/13,16066.2,2.5,40165.5,盐城利尔汽车部件有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2401,工业用地,盐城市,射阳县,江苏驰鹰机车科技有限公司,射阳经济开发区兴腾路西人民西路南侧,50,挂牌,149.772,,2018,2018年3月,2018/3/13,8915,2.5,22287.5,江苏驰鹰机车科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2402,公共设施用地,盐城市,盐都区,盐都区郭猛公交回车场项目,盐都区郭猛镇,,划拨,0,,2018,2018年3月,2018/3/13,36000,1,36000,盐都区郭猛镇,,,,,,,,,,,,,,2018/5/1,2019/5/1
2403,工业用地,盐城市,射阳县,江苏祺特汽车部件有限公司,射阳经济开发区新胜大沟东人民西路南侧,50,挂牌,132.6024,,2018,2018年3月,2018/3/13,7893,2.5,19732.5,江苏祺特汽车部件有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2404,公共设施用地,盐城市,盐都区,盐都区新建冈中汽车公交停车场项目,盐都区冈中街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,12334,1,12334,盐都区冈中街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2405,工业用地,盐城市,射阳县,江苏赛耐气门有限公司,射阳经济开发区兴腾路西人民西路南侧,2,挂牌,159.0439,,2018,2018年3月,2018/3/13,9466.9,2.5,23667.25,江苏赛耐气门有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2406,工业用地,盐城市,射阳县,江苏鸿利汽车零部件有限公司,射阳经济开发区新胜大沟东创业路北侧,50,挂牌,102.5136,,2018,2018年3月,2018/3/13,6102,2.5,15255,江苏鸿利汽车零部件有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2407,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处华锐路南延工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,43872,1,43872,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2408,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处盐渎路工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,131929,1,131929,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2409,工业用地,盐城市,射阳县,江苏安灼达数控机械科技有限公司,射阳经济开发区兴腾路西创业路北侧,50,挂牌,90.7502,,2018,2018年3月,2018/3/13,5401.8,2.5,13504.5,江苏安灼达数控机械科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2410,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处科创路工程,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,14781,1,14781,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2411,公路用地,盐城市,盐都区,盐城市盐都区盐龙街道办事处中恒路工程项目,盐都区盐龙街道办事处,,划拨,0,,2018,2018年3月,2018/3/13,11041,1,11041,盐都区盐龙街道办事处,,,,,,,,,,,,,,2018/5/1,2019/5/1
2412,工业用地,盐城市,大丰市,盐城市大丰区清泉环保设备有限公司,盐城市大丰区三龙镇龙东村六组,50,挂牌,650,,2018,2018年3月,2018/3/12,33333,1.2,39999.6,盐城市大丰区清泉环保设备有限公司,,,,,,,,,,,,,,2018/9/14,2020/9/14
2413,工业用地,盐城市,大丰市,盐城市大丰润丰时装有限公司,盐城市大丰区开发区祥丰路西侧,50,挂牌,146.25,,2018,2018年3月,2018/3/12,7500,1.5,11250,盐城市大丰润丰时装有限公司,,,,,,,,,,,,,,2018/9/14,2020/9/14
2414,公路用地,盐城市,盐都区,盐都区大纵湖旅游经济区环湖景观大道项目,盐都区滨湖街道办事处,,划拨,0,,2018,2018年3月,2018/3/12,111697,1,111697,盐都区大纵湖人民政府,,,,,,,,,,,,,,2018/5/1,2019/3/30
2415,其他商服用地,盐城市,射阳县,射阳国投凤凰汇置业有限公司,千鹤湖公园南侧1号地块,70,挂牌,44230,,2018,2018年3月,2018/3/12,76584.7,2.7,206778.69,射阳国投凤凰汇置业有限公司,,,,,,,,,,,,,,2019/1/12,2022/1/12
2416,其他普通商品住房用地,盐城市,射阳县,盐城绿洲房地产开发有限公司,千鹤湖公园南侧2号地块,70,挂牌,31700,,2018,2018年3月,2018/3/12,56135.7,2.5,140339.25,盐城绿洲房地产开发有限公司,,,,,,,,,,,,,,2019/1/12,2022/1/12
2417,其他普通商品住房用地,盐城市,射阳县,射阳国投置业有限公司,千鹤湖公园南侧3号地块,70,挂牌,39580,,2018,2018年3月,2018/3/12,66785.8,3,200357.4,射阳国投置业有限公司,,,,,,,,,,,,,,2019/1/12,2022/1/12
2418,其他普通商品住房用地,盐城市,射阳县,射阳国投置业有限公司,海都路东侧4号地块,70,挂牌,33910,,2018,2018年3月,2018/3/12,57186.6,2.8,160122.48,射阳国投置业有限公司,,,,,,,,,,,,,,2019/1/12,2022/1/12
2419,中低价位、中小套型普通商品住房用地,盐城市,响水县,响水城市资产投资控股集团有限公司,珠江路北侧、清源路东侧（A）地块,70,挂牌,14231,,2018,2018年3月,2018/3/10,69214,2,138428,响水城市资产投资控股集团有限公司,,,,,,,,,,,,,,2018/10/1,2021/9/30
2420,工业用地,盐城市,东台市,江苏集曼金属构件有限公司,东台市南沈灶镇港桥村一组,50,挂牌,366.384,,2018,2018年3月,2018/3/8,21552,0.7,15086.4,江苏集曼金属构件有限公司,,,,,,,,,,,,,,2018/11/8,2020/11/8
2421,工业用地,盐城市,射阳县,江苏渝辉数控机械科技有限公司,射阳经济开发区兴腾路西人民西路南侧,50,挂牌,148.9656,,2018,2018年3月,2018/3/8,8867,1.2,10640.4,江苏渝辉数控机械科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2422,工业用地,盐城市,射阳县,射阳达盛机械制造有限公司,射阳经济开发区兴腾路西创业路北侧1#,50,挂牌,149.3856,,2018,2018年3月,2018/3/8,8892,1.2,10670.4,射阳达盛机械制造有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2423,工业用地,盐城市,射阳县,盐城海普润膜科技有限公司,射阳县射阳港经济区磐石路北侧建材三路东侧,50,挂牌,765.4608,,2018,2018年3月,2018/3/7,53157,2.5,132892.5,盐城海普润膜科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2424,经济适用住房用地,盐城市,建湖县,建湖县建阳镇人民政府新建临湖家园保障性安置房二期项目,建阳镇建南村四组,,划拨,0,,2018,2018年3月,2018/3/7,26742,1.5,40113,建湖县建阳镇人民政府,,,,,,,,,,,,,,2018/5/31,2020/5/30
2425,公共设施用地,盐城市,射阳县,江苏秾晨新能源有限公司,射阳港引淡河南侧1#-3#,50,挂牌,18.72,,2018,2018年3月,2018/3/7,1300,1,1300,江苏秾晨新能源有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2426,工业用地,盐城市,射阳县,江苏安灼达数控机械科技有限公司,射阳经济开发区兴腾路西创业路北侧,50,挂牌,182.5824,,2018,2018年3月,2018/3/7,10868,1.2,13041.6,江苏安灼达数控机械科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2427,工业用地,盐城市,射阳县,江苏安灼达数控机械科技有限公司,射阳经济开发区兴腾路西创业路北侧2#,50,挂牌,135.9792,,2018,2018年3月,2018/3/7,8094,1.2,9712.8,江苏安灼达数控机械科技有限公司,,,,,,,,,,,,,,2018/11/12,2020/11/11
2428,经济适用住房用地,盐城市,建湖县,建湖县建阳镇人民政府新建润阳家园拆迁安置房项目,建阳镇职工村一组,,划拨,0,,2018,2018年3月,2018/3/7,26421,1.5,39631.5,建湖县建阳镇人民政府,,,,,,,,,,,,,,2018/5/31,2020/5/30
2429,经济适用住房用地,盐城市,建湖县,建湖县建阳镇人民政府新建（建南村）拆迁安置房项目,建阳镇建南村四组,,划拨,0,,2018,2018年3月,2018/3/7,13458,1.5,20187,建湖县建阳镇人民政府,,,,,,,,,,,,,,2018/7/6,2020/7/5
2430,经济适用住房用地,盐城市,建湖县,建湖县建阳镇人民政府新建（职工村）拆迁安置房项目,建阳镇职工村一组,,划拨,0,,2018,2018年3月,2018/3/7,14706,1.5,22059,建湖县建阳镇人民政府,,,,,,,,,,,,,,2018/7/6,2020/7/5
2431,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建南沙居委会二组拆迁安置房项目,上冈镇南沙居委会二组,,划拨,0,,2018,2018年3月,2018/3/7,42612,1,42612,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2018/7/6,2020/7/5
2432,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建拆迁安置房（核心区）项目,上冈镇榆西村五组,,划拨,0,,2018,2018年3月,2018/3/7,66548,1,66548,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2018/7/6,2020/7/5
2433,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建榆西村（204国道东侧）二期拆迁安置房项目,上冈镇榆西村五组,,划拨,0,,2018,2018年3月,2018/3/7,156,1,156,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2018/7/6,2020/7/5
2434,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建拆迁安置房（复兴新村）项目,上冈镇复兴村五组,,划拨,0,,2018,2018年3月,2018/3/7,22352,1,22352,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2018/7/6,2020/7/5
