编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1567,其他商服用地,盐城市,亭湖区,盐城市城市建设投资集团有限公司,盐城市亭湖区南洋镇新洋经济合作社一组、二组,40,挂牌,9960.9633,,2018,2018年11,2018/11/14,66897,0.3,20069.1,盐城市城市建设投资集团有限公司,,,,,,,,,,,,,,2019/11/14,2022/11/14
1571,公共设施用地,盐城市,盐都区,环城110千伏输变电项目,盐城市盐都区潘黄街道办事处朱庄居委会一组,,划拨,0,,2018,2018年11,2018/11/13,3278,0.31,1016.18,国网江苏省电力有限公司盐城供电分公司,,,,,,,,,,,,,,2019/3/13,2020/3/12
1596,科教用地,盐城市,东台市,东台市实小启平分校扩建,市区宁树路北、北关路西侧,,划拨,0,,2018,2018年11,2018/11/5,4903.89,1.14,5590.4346,东台市实验小学,,,,,,,,,,,,,,2019/7/5,2022/7/5
1611,其他商服用地,盐城市,射阳县,江苏华耀置业有限公司,县行政中心南侧2号地块,40,挂牌,27790,,2018,2018年11,2018/11/1,91958,2.5,229895,江苏华耀置业有限公司,,,,,,,,,,,,,,2019/9/1,2022/9/1
1612,其他商服用地,盐城市,射阳县,江苏华耀置业有限公司,县行政中心南侧1号地块,40,挂牌,30800,,2018,2018年11,2018/11/1,93745,2.8,262486,江苏华耀置业有限公司,,,,,,,,,,,,,,2019/9/1,2022/9/1
1616,殡葬用地,盐城市,城南新区,兴福公墓（公益性）,盐城市城南新区伍佑街道办事处福兴村八组,,划拨,0,,2018,2018年10,2018/10/31,40223,1,40223,盐城市兴福公墓,,,,,,,,,,,,,,2019/6/28,2022/6/28
1619,科教用地,盐城市,东台市,南沈灶镇中心幼儿园,东台市南沈灶镇镇北路南侧,,划拨,0,,2018,2018年10,2018/10/30,7687,1,7687,东台市南沈灶镇人民政府,,,,,,,,,,,,,,2019/1/30,2021/1/30
1622,其他商服用地,盐城市,射阳县,新城控股集团房地产开发有限公司,射阳初级中学北侧1号地块,40,挂牌,17580,,2018,2018年10,2018/10/29,114876,2.7,310165.2,新城控股集团房地产开发有限公司,,,,,,,,,,,,,,2019/9/1,2022/9/1
1625,科教用地,盐城市,射阳县,新建实验幼儿园户外活动场地,长荡镇宏才居委会,,划拨,28.3864,,2018,2018年10,2018/10/29,2215,1,2215,射阳县长荡小学,,,,,,,,,,,,,,2019/4/26,2021/4/25
1627,公共管理与公共服务用地,盐城市,阜宁县,气象灾害监测预警中心项目,北京路南、太原路北、S329省道西,,划拨,0,,2018,2018年10,2018/10/27,22092.2,0.5,11046.1,阜宁县气象局,,,,,,,,,,,,,,2018/11/5,2020/11/5
1629,其他商服用地,盐城市,大丰市,江苏华林房地产开发有限公司,海港新城启动区57号地块,40,挂牌,2984,,2018,2018年10,2018/10/27,44205,2.5,110512.5,江苏华林房地产开发有限公司,,,,,,,,,,,,,,2019/4/28,2021/4/28
1641,其他商服用地,盐城市,响水县,江苏兴海港务有限公司,228国道南侧、326省道西侧、渤海大街北侧,40,挂牌,2251,,2018,2018年10,2018/10/26,15226,3,45678,江苏兴海港务有限公司,,,,,,,,,,,,,,2019/5/1,2022/4/30
1642,住宿餐饮用地,盐城市,亭湖区,盐城大洋湾生态旅游景区有限公司,盐城市亭湖区南洋镇新洋经济合作社七组,40,挂牌,16661.6864,,2018,2018年10,2018/10/24,80336,1,80336,盐城大洋湾生态旅游景区有限公司,,,,,,,,,,,,,,2019/10/24,2022/10/24
1643,其他商服用地,盐城市,东台市,国网江苏省电力有限公司东台市供电分公司,城东新区网界河路南、经五路西侧,40,挂牌,165.8,,2018,2018年10,2018/10/24,4145,0.6,2487,国网江苏省电力有限公司东台市供电分公司,,,,,,,,,,,,,,2019/7/24,2021/7/24
1644,其他商服用地,盐城市,东台市,国网江苏省电力有限公司东台市供电分公司,城东新区网界河路南、经五路西侧地块一,40,挂牌,154,,2018,2018年10,2018/10/24,3850,0.6,2310,国网江苏省电力有限公司东台市供电分公司,,,,,,,,,,,,,,2019/7/24,2021/7/24
1648,其他商服用地,盐城市,射阳县,县城解放路1号,射阳县城解放路1号,40,协议,152.1921,,2018,2018年10,2018/10/22,646.8,4.5,2910.6,江苏省射阳农村商业银行股份有限公司,,,,,,,,,,,,,,2018/10/22,2018/10/22
1651,科教用地,盐城市,滨海县,沙浦小学,滨海县境内,,划拨,0,,2018,2018年10,2018/10/16,20602,1,20602,滨海县兴海投资经营管理有限公司,,,,,,,,,,,,,,2018/11/20,2020/11/20
1652,公共设施用地,盐城市,射阳县,国华（射阳）风电有限公司,射阳县海通镇国华射阳二期150MW风电场,50,挂牌,101.3796,,2018,2018年10,2018/10/16,6804,1,6804,国华（射阳）风电有限公司,,,,,,,,,,,,,,2019/6/30,2021/6/29
1653,公共设施用地,盐城市,射阳县,国华（射阳）风电有限公司,射阳县黄沙港镇国华射阳二期150MW风电场,50,挂牌,14.2884,,2018,2018年10,2018/10/16,972,1,972,国华（射阳）风电有限公司,,,,,,,,,,,,,,2019/6/30,2021/6/29
1654,公共设施用地,盐城市,射阳县,国华（射阳）风电有限公司,射阳县黄沙港林场国华射阳二期150MW风电场,50,挂牌,47.628,,2018,2018年10,2018/10/16,3240,1,3240,国华（射阳）风电有限公司,,,,,,,,,,,,,,2019/6/30,2021/6/29
1656,公共设施用地,盐城市,射阳县,国华（射阳）风电有限公司,射阳县射阳港经济开发区国华射阳二期150MW电场,50,挂牌,125.9712,,2018,2018年10,2018/10/16,8748,1,8748,国华（射阳）风电有限公司,,,,,,,,,,,,,,2019/6/30,2021/6/29
1658,公共设施用地,盐城市,射阳县,国华（射阳）风电有限公司,射阳县兴桥镇国华射阳二期150MW风电场,50,挂牌,23.49,,2018,2018年10,2018/10/16,1620,1,1620,国华（射阳）风电有限公司,,,,,,,,,,,,,,2019/6/30,2021/6/29
1660,公共设施用地,盐城市,射阳县,大型压缩式垃圾中转站,射阳港经济开发区复堆河东侧,,划拨,323.0789,,2018,2018年10,2018/10/15,33393,1,33393,射阳县环境卫生管理处,,,,,,,,,,,,,,2019/4/11,2021/4/10
1662,公共设施用地,盐城市,射阳县,新建临海农场五分场活动用房项目,射阳县临海农场五分场27大队营区,,划拨,0,,2018,2018年10,2018/10/12,11606,1,11606,江苏省临海农场有限公司,,,,,,,,,,,,,,2019/4/10,2021/4/9
1681,公共设施用地,盐城市,建湖县,建湖县上冈镇人民政府新建上冈镇便民服务中心项目,上冈镇复兴村三组,,划拨,0,,2018,2018年10,2018/10/8,6422,0.5,3211,建湖县上冈镇人民政府,,,,,,,,,,,,,,2019/3/4,2021/3/3
1696,医卫慈善用地,盐城市,射阳县,新建老年日间照料项目,兴桥镇诚民居委会青华线北侧地块,,划拨,34.8572,,2018,2018年9月,2018/9/27,2830,1.1,3113,射阳县兴桥镇夕阳红日照中心,,,,,,,,,,,,,,2019/3/26,2021/3/25
1705,公共设施用地,盐城市,东台市,东台新抽水站,惠阳路南、站前路西侧,,划拨,0,,2018,2018年9月,2018/9/25,16052,0.3,4815.6,东台市农村水利工程建设处,,,,,,,,,,,,,,2019/5/25,2021/5/25
1715,公共设施用地,盐城市,阜宁县,城南新区A地块安置点,阜宁县哈尔滨路北、徐州路东,,划拨,0,,2018,2018年9月,2018/9/25,28590.3,1.6,45744.48,阜宁县住房和城乡建设局,,,,,,,,,,,,,,2018/10/5,2020/10/5
1716,公共设施用地,盐城市,阜宁县,崔湾安置楼,苏州路东、无锡路西、长春路北,,划拨,0,,2018,2018年9月,2018/9/25,51338.73,1.6,82141.968,阜宁县住房和城乡建设局,,,,,,,,,,,,,,2018/10/5,2020/10/5
1717,公共设施用地,盐城市,滨海县,110千伏陶湾（樊集）输变电工程项目,滨海县境内,,划拨,0,,2018,2018年9月,2018/9/25,4631,1.5,6946.5,滨海县供电局,,,,,,,,,,,,,,2018/11/25,2020/11/15
1723,其他商服用地,盐城市,亭湖区,盐城大洋湾长乐健康发展有限公司,盐城市亭湖区南洋镇新洋经济合作社一组,40,挂牌,2312.583,,2018,2018年9月,2018/9/18,15366,0.5,7683,盐城大洋湾长乐健康发展有限公司,,,,,,,,,,,,,,2019/9/18,2022/9/18
1724,其他商服用地,盐城市,亭湖区,盐城大洋湾生态旅游景区有限公司,盐城市亭湖区南洋镇新洋经济合作社一组,40,挂牌,2069.215,,2018,2018年9月,2018/9/18,10525,0.8,8420,盐城大洋湾生态旅游景区有限公司,,,,,,,,,,,,,,2019/9/18,2022/9/18
1730,其他商服用地,盐城市,盐都区,江苏华岗材料科技发展有限公司,大冈镇冈中社区凤楼村,40,协议,81.597,,2018,2018年9月,2018/9/17,1383,0.49,677.67,江苏华岗材料科技发展有限公司,,,,,,,,,,,,,,2018/9/13,2018/9/13
1736,公共设施用地,盐城市,阜宁县,南方花苑南侧安置点,万达路南、澳门路北、徐州路西,,划拨,0,,2018,2018年9月,2018/9/16,56276.63,1.9,106925.597,阜宁县住房和城乡建设局,,,,,,,,,,,,,,2018/9/26,2020/9/26
1742,公共设施用地,盐城市,射阳县,兴桥公共设施用地,射阳县兴桥镇,,划拨,,,2018,2018年9月,2018/9/10,458,2,916,射阳县兴桥镇人民政府,,,,,,,,,,,,,,2019/2/22,2021/2/22
1744,商务金融用地,盐城市,城南新区,盐城市城南新区开发建设投资有限公司,盐城市城南新区新都街道办事处民富居委会二组,70,挂牌,2947.9464,,2018,2018年9月,2018/9/6,7857,1.3,10214.1,盐城市城南新区开发建设投资有限公司,,,,,,,,,,,,,,2019/10/24,2022/10/24
1746,商务金融用地,盐城市,经济技术开发区,特色小镇商业用地,盐城经济技术开发区新城街道北舍村,40,挂牌,7715.442,,2018,2018年9月,2018/9/5,31948,0.5,15974,盐城智尚特色小镇投资发展有限公司,,,,,,,,,,,,,,2019/8/5,2022/8/5
1756,医卫慈善用地,盐城市,东台市,时堰中心卫生院整体搬迁,时堰镇新嵇村,,划拨,0,,2018,2018年8月,2018/8/31,40006,1.1,44006.6,东台市时堰中心卫生院,,,,,,,,,,,,,,2019/4/30,2021/4/30
1768,公共设施用地,盐城市,城南新区,育才110千伏输变电工程,盐城市城南新区新都街道办事处益丰居委会五组,,划拨,0,,2018,2018年8月,2018/8/27,3280,0.29,951.2,国网江苏省电力有限公司盐城供电分公司,,,,,,,,,,,,,,2019/11/27,2022/11/25
1769,公共设施用地,盐城市,射阳县,气象服务业务用房,射阳县特殊教育学校南侧、全民健身中心东侧,,划拨,138.467,,2018,2018年8月,2018/8/27,5822,1.5,8733,射阳县气象局,,,,,,,,,,,,,,2019/2/22,2021/2/21
1772,公共设施用地,盐城市,阜宁县,城东村安置点建设项目（地块二）,阜宁县阜城镇城东花苑东侧,,划拨,0,,2018,2018年8月,2018/8/26,22107.64,1.5,33161.46,阜宁县人民政府阜城街道办事处,,,,,,,,,,,,,,2018/9/6,2020/9/6
1773,科教用地,盐城市,响水县,江苏中奥首府置业有限公司,天马路南侧、东一路西侧,50,挂牌,5824,,2018,2018年8月,2018/8/24,22336,1.8,40204.8,江苏中奥首府置业有限公司,,,,,,,,,,,,,,2019/2/1,2022/1/31
1774,其他商服用地,盐城市,滨海县,滨海二二八服务区管理有限公司,盐城滨海港经济区境内国道228西侧,40,挂牌,5301.844,,2018,2018年8月,2018/8/24,51176.1,0.7,35823.27,滨海二二八服务区管理有限公司,,,,,,,,,,,,,,2018/10/25,2020/10/25
1778,批发零售用地,盐城市,阜宁县,东沟海亚庄园北地块,东沟镇镇南村四组,40,挂牌,856,,2018,2018年8月,2018/8/22,12741.43,3.5,44595.005,江苏昆仑能源有限公司,,,,,,,,,,,,,,2018/11/6,2020/11/6
1779,批发零售用地,盐城市,阜宁县,城河路南地块,阜城街道办事处发城西居委会二组,40,挂牌,432,,2018,2018年8月,2018/8/22,6381.14,1.5,9571.71,刘长军,,,,,,,,,,,,,,2018/10/10,2020/10/10
1782,公共设施用地,盐城市,城南新区,新城变电池充电站,盐城市城南新区新河街道办事处新墩社区居委会,,划拨,0,,2018,2018年8月,2018/8/20,8676,0.25,2169,国网江苏省电力有限公司盐城供电分公司,,,,,,,,,,,,,,2018/12/20,2021/12/20
1784,科教用地,盐城市,盐都区,潘黄小学、潘黄初中和潘黄成人教育中心异地新建项目,盐城市盐都区潘黄街道办事处吴杨居委会,,划拨,0,,2018,2018年8月,2018/8/20,91618,0.55,50389.9,江苏盐西新城教育产业项目开发有限公司,,,,,,,,,,,,,,2018/12/20,2020/12/19
1785,公共设施用地,盐城市,阜宁县,盐城硕集110千伏输变电工程,阜宁县硕集社区张单村,,划拨,0,,2018,2018年8月,2018/8/17,3663,0.5,1831.5,国网江苏省电力公司盐城供电公司,,,,,,,,,,,,,,2018/8/27,2019/8/27
1796,其他商服用地,盐城市,射阳县,射阳县洋马镇政府地块,洋马镇厚朴东路北侧,40,协议,2264.3337,,2018,2018年8月,2018/8/10,20566.7,1,20566.7,射阳县十里菊香园管理有限公司,,,,,,,,,,,,,,2018/8/10,2018/8/10
1799,医卫慈善用地,盐城市,亭湖区,盐城市中医药传承创新工程（市中医院南扩工程）项目,盐城市亭湖区毓龙街道办事处环城村,,划拨,0,,2018,2018年8月,2018/8/9,21163,2.63,55658.69,盐城市中医院,,,,,,,,,,,,,,2019/4/9,2022/4/9
1802,其他商服用地,盐城市,亭湖区,盐城大洋湾生态旅游景区有限公司,盐城市亭湖区南洋镇新洋经济合作社八组,40,挂牌,16250.7594,,2018,2018年8月,2018/8/8,82659,0.8,66127.2,盐城大洋湾生态旅游景区有限公司,,,,,,,,,,,,,,2019/8/8,2022/8/8
1803,其他商服用地,盐城市,射阳县,洋马镇原敬老院地块,洋马镇万寿路东侧,40,协议,359.8937,,2018,2018年8月,2018/8/8,3473.9,1,3473.9,射阳县十里菊香园管理有限公司,,,,,,,,,,,,,,2018/8/10,2018/8/10
1809,公共设施用地,盐城市,射阳县,射阳县水利站,射阳合德镇政府对面,,划拨,0,,2018,2018年8月,2018/8/7,6658,1,6658,射阳县人民政府,,,,,,,,,,,,,,2019/2/6,2021/2/7
1820,商务金融用地,盐城市,亭湖区,潘石健,市区人民北路143号15幢,40,协议,42.5,,2018,2018年8月,2018/8/1,163.8,1,163.8,潘石健,,,,,,,,,,,,,,2018/8/1,2018/8/1
1824,公共设施用地,盐城市,滨海县,滨海县交通实业有限公司城西公交枢纽工程,县城育才西路南侧，向阳西路北侧,,划拨,0,,2018,2018年7月,2018/7/31,28900,1,28900,滨海县交通实业有限公司,,,,,,,,,,,,,,2020/7/9,2022/7/15
1834,其他商服用地,盐城市,亭湖区,盐城大洋湾生态旅游景区有限公司,盐城市亭湖区南洋镇新洋经济合作社七组,40,挂牌,2880.7875,,2018,2018年7月,2018/7/27,25607,0.01,256.07,盐城大洋湾生态旅游景区有限公司,,,,,,,,,,,,,,2019/7/27,2022/7/27
1836,批发零售用地,盐城市,建湖县,331省道北侧地块,331省道北侧地块,40,挂牌,5320,,2018,2018年7月,2018/7/27,7072,0.3,2121.6,中国石化销售有限公司江苏盐城石油分公司,,,,,,,,,,,,,,2019/4/30,2020/4/30
1837,批发零售用地,盐城市,建湖县,S234北侧、黄泥沟西侧地块,S234北侧、黄泥沟西侧地块,40,挂牌,1360,,2018,2018年7月,2018/7/27,6236,0.8,4988.8,建湖县汽车工业贸易公司,,,,,,,,,,,,,,2019/4/30,2020/4/30
1839,其他商服用地,盐城市,建湖县,未来城南侧、城南高中西侧地块,未来城南侧、城南高中西侧地块,70,挂牌,33800,,2018,2018年7月,2018/7/27,86430,2,172860,江苏通银实业集团有限公司,,,,,,,,,,,,,,2019/4/30,2021/4/30
1868,公共设施用地,盐城市,射阳县,凤凰大沟污水泵站,新城区,,划拨,,,2018,2018年7月,2018/7/24,1032,1,1032,射阳县人民政府,,,,,,,,,,,,,,2019/4/24,2022/4/24
1872,公共设施用地,盐城市,建湖县,新建九龙口供电所（线路工区）生产办公用房项目,九龙口镇梁泽村四、五组,,划拨,0,,2018,2018年7月,2018/7/23,5280,30,158400,国网江苏省电力有限公司建湖县供电分公司,,,,,,,,,,,,,,2018/12/31,2020/12/30
1883,公共设施用地,盐城市,响水县,盐城通裕天然气有限公司,国道228北侧、灌东新材料产业园内,50,挂牌,849,,2018,2018年7月,2018/7/17,55475,0.6,33285,盐城通裕天然气有限公司,,,,,,,,,,,,,,2019/1/1,2021/12/31
1884,公共设施用地,盐城市,盐都区,新建日处理80吨畜禽便处理中心项目,盐城市盐都区学富镇学中居委会三组,,划拨,0,,2018,2018年7月,2018/7/17,5939,0.15,890.85,盐城市盐都区学富镇人民政府,,,,,,,,,,,,,,2018/11/17,2020/11/16
1885,其他商服用地,盐城市,响水县,中国移动通信集团江苏有限公司盐城分公司,东海路东侧、紫荆路北侧,40,挂牌,948,,2018,2018年7月,2018/7/17,7941,1.6,12705.6,中国移动通信集团江苏有限公司盐城分公司,,,,,,,,,,,,,,2019/1/1,2021/12/31
1895,医卫慈善用地,盐城市,滨海县,县人民医院、妇幼保健院工程,东坎街道东三村、广垛村境内,,划拨,0,,2018,2018年7月,2018/7/16,95733,1.1,105306.3,滨海县卫生和计划生育委员会,,,,,,,,,,,,,,2020/8/26,2022/8/19
1904,公共设施用地,盐城市,滨海县,滨海县福寿康养老院,滨海县S327北侧、西苑小区东侧,50,挂牌,364.467,,2018,2018年7月,2018/7/12,11757,1,11757,滨海县福寿康养老院,,,,,,,,,,,,,,2018/9/12,2020/9/12
1938,其他商服用地,盐城市,盐都区,盐城盛州全民创业园有限公司,盐渎街道办冈中开元路东、125省道南,40,挂牌,763.84,,2018,2018年6月,2018/6/29,6944,1.5,10416,盐城盛州全民创业园有限公司,,,,,,,,,,,,,,2019/7/29,2022/7/28
1942,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,头罾盐场境内,70,挂牌,17348,,2018,2018年6月,2018/6/26,115636,1.8,208144.8,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2018/11/1,2021/10/31
1944,其他商服用地,盐城市,响水县,响水县灌江控股集团有限公司,头罾盐场境内,70,挂牌,18358,,2018,2018年6月,2018/6/26,119962,1.8,215931.6,响水县灌江控股集团有限公司,,,,,,,,,,,,,,2018/11/1,2021/10/31
1946,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,头罾盐场境内,70,挂牌,17639,,2018,2018年6月,2018/6/26,119944,1.8,215899.2,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2018/11/1,2021/10/31
1973,其他商服用地,盐城市,东台市,东台市中天物流有限公司,弶港镇新新公路东侧,40,挂牌,173.6532,,2018,2018年6月,2018/6/20,6891,0.7,4823.7,东台市中天物流有限公司,,,,,,,,,,,,,,2019/3/20,2022/3/20
1978,公共设施用地,盐城市,大丰市,大丰港固体废弃物监管中心项目,大丰港经济开发区华丰工业园,,划拨,0,,2018,2018年6月,2018/6/19,12216,1.2,14659.2,江苏大丰港经济开发区管理委员会,,,,,,,,,,,,,,2018/12/20,2020/12/20
1979,批发零售用地,盐城市,东台市,东台市振兴加油站,新街镇新陈路西侧,40,挂牌,125.106,,2018,2018年6月,2018/6/18,1438,0.6,862.8,东台市振兴加油站,,,,,,,,,,,,,,2019/3/18,2022/3/18
1986,公共设施用地,盐城市,射阳县,新建农耕文化博物馆项目,海河镇条海村八组条海中新干沟东侧,,划拨,43.7778,,2018,2018年6月,2018/6/15,3872,2.5,9680,盐城凿饮耕食文化发展有限公司,,,,,,,,,,,,,,2018/12/15,2020/12/14
1988,机关团体用地,盐城市,经济技术开发区,特警实战训练基地项目,盐城经济技术开发区步凤镇伍龙居委会,,划拨,0,,2018,2018年6月,2018/6/13,133135,0.34,45265.9,盐城市公安局,,,,,,,,,,,,,,2019/2/13,2021/2/13
2020,商务金融用地,盐城市,射阳县,盐城市瑞草农业科技有限公司,兴桥镇兴盛路北侧地块,40,挂牌,164,,2018,2018年6月,2018/6/4,2711,1,2711,盐城市瑞草农业科技有限公司,,,,,,,,,,,,,,2019/4/4,2022/4/4
