编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
817,工业用地,连云港市,东海县,年产60万立方商品混凝土搅拌站项目,南辰经济开发区,50,挂牌,358,,2018,2018年5月,2018年5月28日,2.0776,20776,0.8,16620.8,江苏晶拓建材有限公司,,,,,,,,,,,,,,2018年8月6日,2019年8月5日
862,仓储用地,连云港市,灌南县,灌南百禄国家粮食储备库1.8万吨仓储扩建项目,百禄镇百禄村,,划拨,0,,2018,2018年5月,2018年5月15日,0.7271,7271,1.2,8725.2,灌南百禄国家粮食储备库,,,,,,,,,,,,,,2018年7月15日,2019年7月15日
863,工业用地,连云港市,东海县,年产96万件高档运动服饰项目,东海县开发区驻地,50,挂牌,759,,2018,2018年5月,2018年5月15日,2.6833,26833,0.8,21466.4,连云港慕伦诗实业有限公司,,,,,,,,,,,,,,2018年8月31日,2019年8月31日
864,工业用地,连云港市,东海县,年产5000吨直径大于500毫米陶瓷结合剂工业砂轮项目,东海县开发区驻地,50,挂牌,358,,2018,2018年5月,2018年5月15日,1.2595,12595,0.8,10076,江苏帝合砂轮有限公司,,,,,,,,,,,,,,2018年7月31日,2020年7月30日
865,工业用地,连云港市,东海县,年产3000吨饲料项目,温泉镇石文港村,50,挂牌,25,,2018,2018年5月,2018年5月15日,0.1444,1444,0.8,1155.2,东海县丰润饲料有限公司,,,,,,,,,,,,,,2018年8月5日,2019年8月5日
866,工业用地,连云港市,灌南县,建筑钢构工程制造生产线建设工程,李集乡东条河村,30,挂牌,125.3376,,2018,2018年5月,2018年5月11日,1.3056,13056,1.2,15667.2,江苏万年达杭萧钢构有限公司,,,,,,,,,,,,,,2019年1月11日,2021年1月10日
867,工业用地,连云港市,灌南县,中高压开关设备低压配电设备生产项目,新安镇公兴村,30,挂牌,190.1952,,2018,2018年5月,2018年5月11日,1.9812,19812,1.2,23774.4,灌南县安远电气设备制造有限公司,,,,,,,,,,,,,,2019年1月10日,2021年1月9日
868,工业用地,连云港市,灌南县,年产200吨泡沫包装制品项目,李集乡张庄村,30,挂牌,109.9392,,2018,2018年5月,2018年5月11日,1.1452,11452,1.2,13742.4,连云港嘉吉包装材料有限公司,,,,,,,,,,,,,,2019年1月11日,2021年1月10日
869,工业用地,连云港市,灌云县,连云港龙穆实业有限公司,龙苴镇龙苴社区，西环路西侧,50,挂牌,886,,2018,2018年5月,2018年5月2日,5.8948,58948,1.2,70737.6,连云港龙穆实业有限公司,,,,,,,,,,,,,,2019年2月2日,2022年2月1日
870,工业用地,连云港市,灌云县,江苏华冠汽车部件发展有限公司,灌云县经济开发区云山南邻东侧、剑墩路北侧,50,挂牌,1190,,2018,2018年5月,2018年5月2日,6.575,65750,1.4,92050,江苏华冠汽车部件发展有限公司,,,,,,,,,,,,,,2019年2月2日,2022年2月1日
871,工业用地,连云港市,灌云县,连云港云和重型机械制造有限公司,图河镇安福村，242省道东侧、连盐铁路北侧,50,挂牌,234,,2018,2018年5月,2018年5月2日,1.5495,15495,1.2,18594,连云港云和重型机械制造有限公司,,,,,,,,,,,,,,2019年2月2日,2022年2月1日
872,工业用地,连云港市,灌云县,连云港联创新材料有限公司,图河镇安福村，242省道东侧、连盐铁路北侧,50,挂牌,230,,2018,2018年5月,2018年5月2日,1.5201,15201,1.2,18241.2,连云港联创新材料有限公司,,,,,,,,,,,,,,2019年2月2日,2022年2月1日
874,工业用地,连云港市,赣榆区,江苏朝洋食品科技有限公司,赣榆海洋经济开发区,50,挂牌,2250,,2018,2018年4月,2018年4月25日,9.8003,98003,0.7,68602.1,江苏朝洋食品科技有限公司,,,,,,,,,,,,,,2018年8月31日,2020年8月31日
875,工业用地,连云港市,赣榆区,连云港宝迪汽车配件制造有限公司,赣榆区海洋经济开发区,50,拍卖,940,,2018,2018年4月,2018年4月25日,4.051,40510,0.7,28357,连云港宝迪汽车配件制造有限公司,,,,,,,,,,,,,,2018年8月31日,2020年8月31日
876,工业用地,连云港市,赣榆区,江苏辉龙电器有限公司,海头镇北朱皋村,50,挂牌,1550,,2018,2018年4月,2018年4月25日,7.0828,70828,0.7,49579.6,江苏辉龙电器有限公司,,,,,,,,,,,,,,2018年8月31日,2020年8月31日
877,工业用地,连云港市,赣榆区,连云港赣榆蓝湾海洋科技有限公司,赣榆海洋经济开发区,50,挂牌,2780,,2018,2018年4月,2018年4月25日,12.063,120630,0.7,84441,连云港赣榆蓝湾海洋科技有限公司,,,,,,,,,,,,,,2018年8月31日,2020年8月31日
878,工业用地,连云港市,赣榆区,中碳能源（江苏）有限公司,海头镇镇新合村,50,挂牌,3285,,2018,2018年4月,2018年4月25日,15.5044,155044,0.7,108530.8,中碳能源（江苏）有限公司,,,,,,,,,,,,,,2018年8月31日,2020年8月31日
879,工业用地,连云港市,灌南县,连云港化工园区污水处理厂及其配套工程项目,堆沟港镇大咀村,30,挂牌,1043.376,,2018,2018年4月,2018年4月24日,10.8685,108685,1.2,130422,连云港中新污水处理有限公司,,,,,,,,,,,,,,2018年10月30日,2020年10月29日
880,工业用地,连云港市,东海县,年产100万套即热型开水机小家电项目,平明镇工业集中区,50,挂牌,101,,2018,2018年4月,2018年4月23日,0.5924,5924,0.8,4739.2,江苏九美电器有限公司,,,,,,,,,,,,,,2018年8月19日,2020年9月19日
888,工业用地,连云港市,海州区,LTC2018-G07#连云港梧桐医疗,海州区梧桐路南、园三路东,30,挂牌,185,,2018,2018年4月,2018年4月10日,1.0027,10027,0.8,8021.6,连云港梧桐医疗科技有限公司,,,,,,,,,,,,,,2018年11月19日,2020年11月18日
889,工业用地,连云港市,灌云县,连云港美景荣生物材料有限公司,临港产业区盐池西路北、云桥路西侧,50,挂牌,2644,,2018,2018年4月,2018年4月9日,11.2015,112015,0.29,32484.35,连云港美景荣生物材料有限公司,,,,,,,,,,,,,,2019年9月30日,2021年9月30日
894,工业用地,连云港市,东海县,年产800万支卤素灯项目,东海县西开发区徐海西路北侧,50,挂牌,258,,2018,2018年4月,2018年4月3日,1.3071,13071,0.8,10456.8,江苏耀龙光电科技有限公司,,,,,,,,,,,,,,2018年8月8日,2019年10月28日
897,工业用地,连云港市,海州区,LTC2018-G04#江苏鸿昇,海州区香海湖路南、为民路东,30,挂牌,1016,,2018,2018年3月,2018年3月28日,5.868,58680,0.8,46944,江苏鸿昇贸易有限公司,,,,,,,,,,,,,,2019年1月7日,2021年1月6日
913,工业用地,连云港市,东海县,年加工15000吨熔融石英工艺品项目,西开发区徐海路北侧,50,挂牌,313,,2018,2018年3月,2018年3月27日,1.5845,15845,0.8,12676,连云港澳葡水晶制品有限公司,,,,,,,,,,,,,,2018年8月8日,2019年7月18日
914,仓储用地,连云港市,连云区,连云港铁军霸气物流有限公司,开发区先锋路南、听月路北,30,挂牌,219,,2018,2018年3月,2018年3月26日,1.2092,12092,0.8,9673.6,连云港铁军霸气物流有限公司,,,,,,,,,,,,,,2018年12月21日,2020年8月20日
916,工业用地,连云港市,连云区,江苏瑞高生物科技有限公司,开发区黄河路南、金山路西,30,挂牌,1386,,2018,2018年3月,2018年3月22日,8.0085,80085,0.4,32034,江苏瑞高生物科技有限公司,,,,,,,,,,,,,,2018年12月17日,2020年12月16日
917,仓储用地,连云港市,海州区,江苏省饲料有限公司划拨补办出让项目,浦南镇振兴路东、323省道北侧,50,协议,206.95,,2018,2018年3月,2018年3月22日,1.60676,16067.6,,0,江苏省饲料有限公司,,,,,,,,,,,,,,2018年4月10日,2018年4月10日
1019,工业用地,连云港市,灌南县,灌南压铸机有限公司整体搬迁项目,新安镇公兴村,30,挂牌,128.74,,2018,2018年1月,2018年1月29日,1.341,13410,1.2,16092,灌南压铸机有限公司,,,,,,,,,,,,,,2018年12月28日,2020年12月27日
1020,仓储用地,连云港市,灌南县,GN2017-49号地块,新安镇公兴村,30,挂牌,49.51,,2018,2018年1月,2018年1月29日,0.5157,5157,1.2,6188.4,连云港泰宇建设开发有限公司,,,,,,,,,,,,,,2018年6月27日,2019年8月30日
1024,工业用地,连云港市,灌南县,年产2000万平方米窗帘面料和年产100万支窗帘成品项目,新安镇公兴村,30,挂牌,139.22,,2018,2018年1月,2018年1月29日,1.4502,14502,1.2,17402.4,连云港市恒德利遮阳科技有限公司,,,,,,,,,,,,,,2018年12月28日,2020年7月27日
1026,仓储用地,连云港市,海州区,LTC2017-G16#中国邮政,海州区香海湖路北、经三路西,30,挂牌,1094,,2018,2018年1月,2018年1月25日,6.2128,62128,2,124256,中国邮政集团公司连云港市分公司,,,,,,,,,,,,,,2018年11月5日,2020年11月4日
1027,工业用地,连云港市,海州区,LTC2017-G17#连云港百川医疗,海州区梧桐路南、郁洲南路西,30,挂牌,338,,2018,2018年1月,2018年1月25日,1.9387,19387,0.8,15509.6,连云港百川医疗科技有限公司,,,,,,,,,,,,,,2018年11月5日,2020年11月4日
1028,工业用地,连云港市,新浦区,LTC2017-G21#罗盖特（中国）精细化工有限公司,310国道北、振兴路西,39.13,挂牌,337,,2018,2018年1月,2018年1月25日,0.9193,9193,0.6,5515.8,罗盖特（中国）精细化工有限公司,,,,,,,,,,,,,,2018年9月30日,2020年9月30日
1031,工业用地,连云港市,海州区,LTC2017-G19#江苏联宇,海州区梧桐路南、为民路东,30,挂牌,482,,2018,2018年1月,2018年1月24日,2.769,27690,0.8,22152,江苏联宇医疗器械有限公司,,,,,,,,,,,,,,2018年11月5日,2020年11月4日
1032,工业用地,连云港市,海州区,LTC2017-G18#连云港连利,海州区郁洲南路东、三家村路北,30,挂牌,671,,2018,2018年1月,2018年1月24日,3.8081,38081,1.2,45697.2,连云港连利·福思特表业有限公司,,,,,,,,,,,,,,2018年11月5日,2020年11月4日
1035,工业用地,连云港市,连云区,江苏港安消防科技有限公司,开发区跃湖路东、银珠路北,30,挂牌,360,,2018,2018年1月,2018年1月22日,2.0081,20081,2,40162,江苏港安消防科技有限公司,,,,,,,,,,,,,,2018年7月16日,2020年7月16日
1037,工业用地,连云港市,连云区,连云港中复连众复合材料集团有限公司,开发区临洪路东,仓储用地50年，工业用地50年,挂牌,6254,,2018,2018年1月,2018年1月22日,25.2149,252149,2,504298,连云港中复连众复合材料集团有限公司,,,,,,,,,,,,,,2018年10月19日,2020年10月18日
1045,仓储用地,连云港市,灌南县,学院路南侧地块二,学院路南侧地块二,30,挂牌,761.54,,2018,2018年1月,2018年1月5日,3.3846,33846,1.2,40615.2,灌南县盛达房地产开发有限公司,,,,,,,,,,,,,,2018年6月8日,2020年6月8日
1046,工业用地,连云港市,东海县,年产3000万件发热保温冒口项目,曲阳乡工业区,50,挂牌,300,,2018,2018年1月,2018年1月5日,1.6821,16821,0.8,13456.8,东海县晨航耐火材料有限公司,,,,,,,,,,,,,,2018年1月18日,2018年6月28日
1047,工业用地,连云港市,东海县,年产3万吨超细硅微粉项目,曲阳乡工业区,50,挂牌,319,,2018,2018年1月,2018年1月5日,1.7684,17684,0.8,14147.2,江苏隆晶新型材料有限公司,,,,,,,,,,,,,,2018年2月27日,2020年2月26日
1051,工业用地,连云港市,灌云县,灌云利民再生资源科技发展有限公司,灌云县临港产业区,50,挂牌,3001,,2018,2018年1月,2018年1月3日,20.0039,200039,1.2,240046.8,灌云利民再生资源科技发展有限公司,,,,,,,,,,,,,,2018年9月3日,2021年9月2日
1052,工业用地,连云港市,东海县,年产70万瓶珍稀菌菇项目,东海县高新区驻地麒麟大道南侧,50,挂牌,1343,,2018,2018年1月,2018年1月3日,7.3338,73338,0.8,58670.4,连云港如意情食用菌生物科技有限公司,,,,,,,,,,,,,,2018年2月1日,2018年8月20日
1053,工业用地,连云港市,灌云县,灌云县云辉建材有限公司,灌云县伊山镇朱韩村,50,挂牌,182,,2018,2018年1月,2018年1月3日,1.2113,12113,2,24226,灌云县云辉建材有限公司,,,,,,,,,,,,,,2018年9月3日,2021年9月2日
1054,工业用地,连云港市,灌云县,连云港超帆化工有限公司,灌云县临港产业区境内,50,挂牌,250,,2018,2018年1月,2018年1月3日,1.385,13850,1.2,16620,连云港超帆化工有限公司,,,,,,,,,,,,,,2018年9月3日,2021年9月2日
1055,工业用地,连云港市,灌云县,连云港星耀材料科技有限公司,灌云县经济开发区产业大道北侧,50,挂牌,966,,2018,2018年1月,2018年1月3日,5.3619,53619,1.4,75066.6,连云港星耀材料科技有限公司,,,,,,,,,,,,,,2018年9月3日,2021年9月2日
1057,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区境内,50,挂牌,214,,2018,2018年1月,2018年1月2日,1.4192,14192,1.2,17030.4,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1058,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区境内,50,挂牌,374,,2018,2018年1月,2018年1月2日,2.4953,24953,1.2,29943.6,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1060,工业用地,连云港市,灌云县,连云港胜海实业有限公司,灌云县临港产业区境内,50,挂牌,2412,,2018,2018年1月,2018年1月2日,16.0746,160746,1.2,192895.2,连云港胜海实业有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1062,工业用地,连云港市,灌云县,连云港胜海实业有限公司,灌云县临港产业区境内,50,挂牌,4611,,2018,2018年1月,2018年1月2日,30.7402,307402,1.2,368882.4,连云港胜海实业有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1063,工业用地,连云港市,灌云县,连云港胜海实业有限公司,灌云县临港产业区境内,50,挂牌,216,,2018,2018年1月,2018年1月2日,1.4394,14394,1.2,17272.8,连云港胜海实业有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1064,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区境内,50,挂牌,1502,,2018,2018年1月,2018年1月2日,10.001,100010,1.2,120012,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1065,工业用地,连云港市,灌云县,连云港胜海实业有限公司,灌云县临港产业区境内,50,挂牌,3411,,2018,2018年1月,2018年1月2日,22.7401,227401,1.2,272881.2,连云港胜海实业有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1066,工业用地,连云港市,灌云县,连云港和风风电有限公司,灌云县临港产业区境内,50,挂牌,310,,2018,2018年1月,2018年1月2日,2.0516,20516,1,20516,连云港和风风电有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1067,工业用地,连云港市,灌云县,连云港临海新材料有限公司,灌云县临港产业区境内,50,挂牌,206,,2018,2018年1月,2018年1月2日,1.3674,13674,1.2,16408.8,连云港临海新材料有限公司,,,,,,,,,,,,,,2018年10月2日,2021年10月1日
1070,工业用地,连云港市,东海县,年产3000吨草莓酒项目,黄川镇时湖村新310南侧,50,挂牌,143,,2018,2018年1月,2018年1月2日,0.7782,7782,0.8,6225.6,江苏斯佳贝酒庄有限公司,,,,,,,,,,,,,,2018年4月1日,2019年4月1日
1075,工业用地,连云港市,灌云县,江苏国信灌云风力发电有限公司,图河镇,50,挂牌,87,,2017,2017年12月,2017年12月28日,0.58,5800,1,5800,江苏国信灌云风力发电有限公司,,,,,,,,,,,,,,2018年8月28日,2021年8月27日
1093,工业用地,连云港市,东海县,年产60万套服装加工项目,安峰镇驻地,50,挂牌,112,,2017,2017年12月,2017年12月12日,0.65692,6569.2,0.8,5255.36,东海县涵康服装加工厂,,,,,,,,,,,,,,2018年3月1日,2019年3月1日
1097,工业用地,连云港市,赣榆区,江苏省镔鑫钢铁集团有限公司,柘汪镇临港产业区,50,挂牌,780,,2017,2017年12月,2017年12月8日,3.3366,33366,0.7,23356.2,江苏省镔鑫钢铁集团有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1098,工业用地,连云港市,赣榆区,江苏省镔鑫钢铁集团有限公司,柘汪临港产业区,50,挂牌,1856,,2017,2017年12月,2017年12月8日,7.9561,79561,0.7,55692.7,江苏省镔鑫钢铁集团有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1099,工业用地,连云港市,赣榆区,连云港立丰木业有限公司,柘汪镇吴公村,50,挂牌,530,,2017,2017年12月,2017年12月8日,2.2687,22687,0.7,15880.9,连云港立丰木业有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1100,工业用地,连云港市,赣榆区,连云港瑞驰投资有限公司,赣榆经济开发区,50,挂牌,1686,,2017,2017年12月,2017年12月8日,7.4679,74679,0.7,52275.3,连云港瑞驰投资有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1101,工业用地,连云港市,赣榆区,天富（连云港）食品配料有限公司,柘汪镇东林子村,50,挂牌,930,,2017,2017年12月,2017年12月8日,3.9903,39903,0.7,27932.1,天富（连云港）食品配料有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1102,工业用地,连云港市,赣榆区,连云港立丰木业有限公司,柘汪镇吴公村,50,挂牌,908,,2017,2017年12月,2017年12月8日,3.8835,38835,0.7,27184.5,连云港立丰木业有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1103,工业用地,连云港市,赣榆区,江苏三洋港丝路之镇旅游开发有限公司,赣榆经济开发区,50,挂牌,410,,2017,2017年12月,2017年12月8日,1.8149,18149,0.7,12704.3,江苏三洋港丝路之镇旅游开发有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
1104,工业用地,连云港市,赣榆区,连云港市恒昌新能源科技有限公司,青口镇柴荡社区,50,挂牌,588,,2017,2017年12月,2017年12月8日,2.7192,27192,0.7,19034.4,连云港市恒昌新能源科技有限公司,,,,,,,,,,,,,,2018年3月30日,2020年3月30日
