编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
2606,其他普通商品住房用地,徐州市,贾汪区,徐州辉创房地产开发有限公司,贾汪区泰和路北侧，鸿福路南侧，凤鸣路西侧,其他商服用地40年，其他普通商品住房用地70年,挂牌,,7608,,,,2018年2月13日,10.1438,1.001.30,,徐州辉创房地产开发有限公司?,,,,,,,,,,,,,,2019年2月1日,2021年1月31日
2607,科教用地,徐州市,新沂市,新安小学新建校区项目,黄山路南侧、新东路西侧,,划拨,,0,,,,2018年2月12日,4.6952,0.000.80,,新沂市沭东新城投资开发有限公司,,,,,,,,,,,,,,2018年6月1日,2019年6月1日
2608,科教用地,徐州市,新沂市,锡沂高新区机关幼儿园分校项目,新东路西侧、北京东路南侧,,划拨,,0,,,,2018年2月12日,0.8725,0.401.00,,新沂市沭东新城投资开发有限公司,,,,,,,,,,,,,,2018年5月18日,2019年5月18日
2609,铁路用地,徐州市,铜山县,轨道交通3号线一期工程,新区街道办事处台上村、麦楼村、焦山村、新庄村,,划拨,,0,,,,2018年2月11日,29.7872,1.000.00,,徐州市铜山区交通局,,,,,,,,,,,,,,2019年2月13日,2022年2月12日
2610,工业用地,徐州市,睢宁县,徐州全盛电机有限公司建工业用地,邱集镇王林徐宁路北、中心街东,30,挂牌,,337,,,,2018年2月6日,2.245761,0.702.00,,徐州全盛电机有限公司?,,,,,,,,,,,,,,2018年3月6日,2018年8月6日
2611,工业用地,徐州市,沛县,徐州恒韵祥包装有限公司建年产6000吨集装袋项目,栖山镇龙河路东侧、原中意鸭厂北侧,50,挂牌,,260,,,,2018年2月6日,1.3333,0.800.00,,徐州恒韵祥包装有限公司?,,,,,,,,,,,,,,2018年4月6日,2019年4月6日
2612,工业用地,徐州市,睢宁县,江苏巨顺玻璃制品有限公司建工业用地,邱集镇王林徐宁路北、温氏猪厂西,30,挂牌,,180,,,,2018年2月6日,1.194591,0.702.00,,江苏巨顺玻璃制品有限公司?,,,,,,,,,,,,,,2018年3月6日,2018年8月6日
2613,工业用地,徐州市,沛县,沛县新农农村建设有限公司建品青科技项目,沛县经济开发区南环路南侧、海阔饲料西侧,50,挂牌,,580,,,,2018年2月6日,2.714,0.701.50,,沛县新农农村建设有限公司?,,,,,,,,,,,,,,2018年4月6日,2020年4月6日
2614,工业用地,徐州市,沛县,徐州三野编织机械有限公司新建年产两千台编织机械生产线项目,栖山镇龙河路东侧,50,挂牌,,260,,,,2018年2月6日,1.3306,1.000.00,,徐州三野编织机械有限公司?,,,,,,,,,,,,,,2018年8月6日,2019年8月6日
2615,工业用地,徐州市,睢宁县,江苏品兴汇实业有限公司建工业用地,李集镇工业路西、府前街南,30,挂牌,,1250,,,,2018年2月5日,8.327865,0.702.00,,江苏品兴汇实业有限公司?,,,,,,,,,,,,,,2018年6月5日,2020年6月5日
2616,工业用地,徐州市,睢宁县,徐州新天纺织产业发展有限公司建工业用地,外环路南、鸿禧路西,30,挂牌,,3862,,,,2018年2月5日,25.742051,0.001.20,,徐州新天纺织产业发展有限公司?,,,,,,,,,,,,,,2018年6月5日,2020年6月5日
2617,工业用地,徐州市,鼓楼区,徐州经济技术开发区金龙湖城市投资有限公司凤凰大道西侧,徐州市经济开发区凤凰大道西侧,40,挂牌,,747,,,,2018年2月5日,3.31843,1,,徐州经济技术开发区金龙湖城市投资有限公司?,,,,,,,,,,,,,,2018年8月5日,2020年2月5日
2618,工业用地,徐州市,铜山县,徐州宝盛电器科技有限公司,铜山区棠张镇田河村,40,挂牌,,196,,,,2018年2月5日,0.9289,1.000.00,,徐州宝盛电器科技有限公司?,,,,,,,,,,,,,,2018年8月6日,2021年8月5日
2619,工业用地,徐州市,铜山县,徐州苏物再生资源有限公司,铜山区郑集镇代楼村,40,挂牌,,290,,,,2018年2月5日,1.75367,1.000.00,,徐州苏物再生资源有限公司?,,,,,,,,,,,,,,2018年8月6日,2021年8月5日
2620,工业用地,徐州市,铜山县,江苏中尊工程机械有限公司,铜山区郑集镇代楼村,40,挂牌,,160,,,,2018年2月5日,0.6991,1.000.00,,江苏中尊工程机械有限公司?,,,,,,,,,,,,,,2018年8月6日,2021年8月5日
2621,科教用地,徐州市,新沂市,新沂市棋盘镇腾翔幼儿园,棋盘镇大墩村,,划拨,,0,,,,2018年2月5日,0.3558,0.001.00,,新沂市棋盘镇腾翔幼儿园,,,,,,,,,,,,,,2019年2月2日,2020年2月2日
2622,公共设施用地,徐州市,邳州市,公共设施邳州市铁富镇人民政府,邳州市铁富镇,,划拨,,0,,,,2018年2月2日,0.2516,0.000.00,,铁富镇人民政府,,,,,,,,,,,,,,2018年11月1日,2020年11月1日
2623,公共设施用地,徐州市,邳州市,公共设施邳州市铁富镇人民政府,邳州市铁富镇,,划拨,,0,,,,2018年2月2日,0.1389,0.000.00,,铁富镇人民政府,,,,,,,,,,,,,,2018年11月1日,2020年11月1日
2624,医卫慈善用地,徐州市,铜山县,徐州市铜山区永春养老服务有限公司,张集镇果木良种场,50,挂牌,,280,,,,2018年2月2日,0.66667,1.001.50,,徐州市铜山区永春养老服务有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2625,住宿餐饮用地,徐州市,铜山县,徐州云谷投资发展有限公司,铜山区大学路东、黄河路北,40,挂牌,,14085,,,,2018年2月2日,6.7069,0.701.20,,徐州云谷投资发展有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2626,其他普通商品住房用地,徐州市,铜山县,迪扬有限公司,铜山区华山路东,70,挂牌,,34672,,,,2018年2月2日,6.05836,1.001.20,,廸扬有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2627,其他普通商品住房用地,徐州市,铜山县,迪扬有限公司,铜山区华山路东,70,挂牌,,57231,,,,2018年2月2日,8.6948,1.001.20,,廸扬有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2628,其他普通商品住房用地,徐州市,铜山县,徐州天建房地产开发有限公司,铜山办事处望城村,70,挂牌,,19216,,,,2018年2月2日,4.7989,1.502.00,,徐州天建房地产开发有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2629,科教用地,徐州市,铜山县,徐州万宁建设工程有限公司,铜山区大学路东侧,50,挂牌,,6363,,,,2018年2月2日,8.9957,0.601.00,,徐州万宁建设工程有限公司?,,,,,,,,,,,,,,2018年8月3日,2021年8月2日
2630,其他普通商品住房用地,徐州市,贾汪区,徐州市贾汪区金桂房地产开发有限公司,朝阳渠东侧，山水大道南侧，转型大道北侧,其他普通商品住房用地70年，其他商服用地40年,挂牌,,18981,,,,2018年2月1日,15.8168,1.602.00,,徐州市贾汪区金桂房地产开发有限公司?,,,,,,,,,,,,,,2019年2月1日,2021年1月31日
2631,商务金融用地,徐州市,鼓楼区,江苏恩华药业股份有限公司徐州经济开发区环湖南路南侧汉源大道东侧商务金融项目,徐州经济开发区环湖南路南侧汉源大道东侧,40,挂牌,,4650,,,,2018年2月1日,2.06356,0.002.60,,江苏恩华药业股份有限公司?,,,,,,,,,,,,,,2019年2月1日,2020年8月1日
2632,工业用地,徐州市,邳州市,高效节能电机、高压接线板生产项目徐州大元电机有限公司,铁富镇康元路西侧,50,挂牌,,55.6,,,,2018年2月1日,0.37091,1.000.00,,徐州大元电机有限公司?,,,,,,,,,,,,,,2018年3月28日,2020年8月28日
2633,公共设施用地,徐州市,邳州市,公共设施燕子埠人民政府,邳州市燕子埠镇,,划拨,,0,,,,2018年2月1日,0.2833,0.000.00,,燕子埠镇人民政府,,,,,,,,,,,,,,2018年2月28日,2020年1月1日
2634,公共设施用地,徐州市,邳州市,公共设施邳州市东湖街道办事处,邳州市东湖街道,,划拨,,0,,,,2018年2月1日,0.0085,0.000.00,,邳州市东湖街道办事处,,,,,,,,,,,,,,2018年11月1日,2020年11月1日
2635,工业用地,徐州市,沛县,沛县轩畅金属表面处理有限公司喷砂喷漆生产线项目,龙固镇富华交通运输公司北侧,50,挂牌,,669,,,,2018年1月31日,2.6667,0.800.00,,沛县轩畅金属表面处理有限公司?,,,,,,,,,,,,,,2018年3月29日,2019年3月29日
2636,公共设施用地,徐州市,新沂市,国网江苏省电力有限公司徐州供电分公司古镇110千伏输变电工程项目,窑湾镇胜利村,,划拨,,0,,,,2018年1月31日,0.3687,0.001.00,,国网江苏省电力有限公司徐州供电分公司,,,,,,,,,,,,,,2019年1月19日,2020年1月19日
2637,工业用地,徐州市,鼓楼区,徐州建筑装饰集团有限公司创业路北侧工业项目,徐州市经济开发区创业路北侧,40,挂牌,,389,,,,2018年1月31日,2.31165,1.000.00,,徐州建筑装饰集团有限公司?,,,,,,,,,,,,,,2018年7月31日,2020年1月31日
2638,工业用地,徐州市,鼓楼区,江苏诚意水泥有限公司大黄山路南侧工业项目,徐州市经济技术开发区大黄山路南侧,40,挂牌,,2531,,,,2018年1月31日,15.06415,1.000.00,,江苏诚意水泥有限公司?,,,,,,,,,,,,,,2018年7月31日,2020年1月31日
2639,医卫慈善用地,徐州市,铜山县,淮海医院管理（徐州）有限公司,徐州矿务集团有限公司原张集矿医院,50,协议,,276.77,,,,2018年1月31日,1.369982,0.250.25,,淮海医院管理（徐州）有限公司?,,,,,,,,,,,,,,2018年2月2日,2018年2月2日
2640,公共设施用地,徐州市,鼓楼区,中波发射台外围,徐州经济开发区大庙街道大庙村,,划拨,,0,,,,2018年1月30日,19.8195,0.000.00,,徐州经济开发区大庙街道办,,,,,,,,,,,,,,2018年1月15日,2018年5月1日
2641,公路用地,徐州市,鼓楼区,道路,徐州经济开发区大庙街道大湖村,,划拨,,0,,,,2018年1月30日,2.7192,0.000.00,,徐州经济技术开发区国有资产经营有限公司,,,,,,,,,,,,,,2018年1月1日,2019年3月2日
2642,公园与绿地,徐州市,鼓楼区,公园绿地,徐州经济开发区大庙镇佟村、大湖村,,划拨,,0,,,,2018年1月30日,1.64558,0.000.00,,徐州经济开发区大庙街道办,,,,,,,,,,,,,,2018年2月1日,2018年5月1日
2643,公园与绿地,徐州市,鼓楼区,公园绿地,徐州经济技术开发区大庙街道,,划拨,,0,,,,2018年1月30日,4.7866,0.000.00,,徐州经济技术开发区大庙街道办,,,,,,,,,,,,,,2018年1月1日,2019年3月1日
2644,公路用地,徐州市,鼓楼区,道路,徐州经济开发区东环街道后蟠桃村,,划拨,,0,,,,2018年1月30日,2.2585,0.000.00,,徐州经济技术开发区国有资产经营有限公司,,,,,,,,,,,,,,2018年1月1日,2019年1月1日
2645,经济适用住房用地,徐州市,鼓楼区,安置房,徐州经济开发区大庙街道孤山村,,划拨,,0,,,,2018年1月30日,4.8621,1.002.20,,徐州经济技术开发区国有资产经营有限公司,,,,,,,,,,,,,,2018年1月1日,2018年6月1日
2646,公路用地,徐州市,鼓楼区,道路绿地,徐州经济开发区大庙镇东贺村、上山村、大湖村,,划拨,,0,,,,2018年1月30日,12.1,0.000.00,,徐州经济开发区大庙街道办,,,,,,,,,,,,,,2018年1月1日,2018年10月1日
2647,公路用地,徐州市,鼓楼区,站前路北延,鼓楼区大庙镇东贺村、上山村,,划拨,,0,,,,2018年1月30日,2.5225,0.000.00,,徐州经济技术开发区国有资产经营有限公司,,,,,,,,,,,,,,2018年1月1日,2018年3月30日
2648,公路用地,徐州市,鼓楼区,道路,徐州经济开发区大庙镇大湖村、上山村、佟村,,划拨,,0,,,,2018年1月30日,2.3927,0.000.00,,徐州经济开发区大庙街道办,,,,,,,,,,,,,,2018年1月10日,2018年8月1日
2649,廉租住房用地,徐州市,鼓楼区,安置房,大庙镇东贺村、西贺村,,划拨,,0,,,,2018年1月30日,43.3165,1.002.20,,徐州经济技术开发区国有资产经营有限公司,,,,,,,,,,,,,,2018年1月1日,2019年2月1日
2650,科教用地,徐州市,新沂市,阿湖镇中沟小学教学楼项目,阿湖镇中沟村,,划拨,,0,,,,2018年1月29日,1.2264,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月16日,2019年5月16日
2651,科教用地,徐州市,新沂市,窑湾镇胜利小学教学楼项目,窑湾镇胜利村,,划拨,,0,,,,2018年1月29日,1.5068,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月16日,2019年5月16日
2652,科教用地,徐州市,新沂市,新店镇五营小学教学楼项目,新店镇五营村,,划拨,,0,,,,2018年1月29日,1.5837,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月16日,2019年5月16日
2653,科教用地,徐州市,沛县,沛县新城实验学校扩建工程,新城实验学校西侧、规划道路北侧,,划拨,,0,,,,2018年1月29日,2.659,0.001.00,,徐州中金棚户区改造建设有限公司,,,,,,,,,,,,,,2018年7月29日,2020年7月29日
2654,公共设施用地,徐州市,丰县,40MW农光互补光伏电站(丰县耀辉新能源有限公司),丰县师寨镇丰鱼路S238省道东侧（汪屯村、程庄村）,,划拨,,0,,,,2018年1月26日,0.400068,1.000.00,,丰县耀辉新能源有限公司,,,,,,,,,,,,,,2018年3月26日,2018年9月25日
2655,军事设施用地,徐州市,铜山县,空军徐州机场迁建项目,铜山区,,划拨,,0,,,,2018年1月26日,550.4132,0.000.00,,徐州市空军机场迁建办公室,,,,,,,,,,,,,,2017年7月26日,2019年7月26日
2656,公路用地,徐州市,邳州市,271省道邳州段改扩建工程邳州市交通运输局,邳州市境内,,划拨,,0,,,,2018年1月25日,8.678474,0.000.00,,邳州市交通运输局,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
2657,铁路用地,徐州市,邳州市,徐州港邳州港区邳州作业区搬迁工程铁路专用线,邳州市碾庄镇、赵墩镇,,划拨,,,,,,2018年1月25日,42.01389,,,邳州市港务局,,,,,,,,,,,,,,2018年11月1日,2020年12月1日
2658,公路用地,徐州市,邳州市,270省道邳州东南绕越公路,邳州市境内,,划拨,,0,,,,2018年1月25日,4.409747,0.000.00,,邳州市交通运输局,,,,,,,,,,,,,,2018年8月1日,2020年8月1日
2659,医卫慈善用地,徐州市,贾汪区,徐州矿务集团有限公司旗山煤矿,贾汪区大吴镇建平村境内（原旗山矿医院）,50,协议,,59.68,,,,2018年1月25日,0.5546,0.000.00,,徐州矿务集团有限公司旗山煤矿?,,,,,,,,,,,,,,2018年1月25日,2018年1月25日
2660,科教用地,徐州市,新沂市,合沟镇郇楼小学教学楼项目,合沟镇郇楼村,,划拨,,0,,,,2018年1月25日,1.233,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2661,科教用地,徐州市,新沂市,棋盘镇小冲小学教学楼项目,棋盘镇小冲村,,划拨,,0,,,,2018年1月25日,1.2609,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2662,科教用地,徐州市,新沂市,合沟中心小学教学楼项目,合沟镇延安路北侧,,划拨,,0,,,,2018年1月25日,2.279882,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2663,科教用地,徐州市,新沂市,港头中学教学楼项目,港头镇淮海路125号,,划拨,,0,,,,2018年1月25日,3.326637,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2019年1月25日,2020年1月25日
2664,科教用地,徐州市,新沂市,时集中学教学楼项目,时集镇滨河路,,划拨,,0,,,,2018年1月25日,2.693933,0.001.20,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2665,科教用地,徐州市,新沂市,瓦窑中学综合楼项目,瓦窑镇瓦窑村,,划拨,,0,,,,2018年1月25日,7.574067,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2666,科教用地,徐州市,新沂市,堰头中学教学楼项目,草桥镇堰头街西侧,,划拨,,0,,,,2018年1月25日,2.994922,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2667,科教用地,徐州市,新沂市,新店中学教学楼项目,新店镇新店村,,划拨,,0,,,,2018年1月25日,4.557217,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2668,工业用地,徐州市,邳州市,灯具生产装置邳州市博睿投资管理有限公司,岔河镇紫荆大道北侧、锦溪路东侧,50,挂牌,,354.5,,,,2018年1月25日,2.36317,1.000.00,,邳州市博睿投资管理有限公司?,,,,,,,,,,,,,,2018年6月1日,2020年6月1日
2669,科教用地,徐州市,新沂市,墨河街道马场小学教学楼项目,墨河街道马场社区,,划拨,,0,,,,2018年1月25日,1.1852,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2670,科教用地,徐州市,新沂市,邵店镇叶海小学教学楼项目,邵店镇叶海村,,划拨,,0,,,,2018年1月25日,0.8642,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2671,科教用地,徐州市,新沂市,唐店中心小学教学楼项目,唐店街道中山路南侧,,划拨,,0,,,,2018年1月25日,1.828089,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2672,科教用地,徐州市,新沂市,新安街道嶂苍小学教学楼项目,新安街道嶂苍村,,划拨,,0,,,,2018年1月25日,2.571955,0.001.00,,新沂市教育卫生资产经营管理有限公司,,,,,,,,,,,,,,2018年5月1日,2019年5月1日
2673,工业用地,徐州市,邳州市,鸿康标准化工业厂房邳州经济开发区经发建设有限公司,环城北路南侧、沂蒙山路东侧,50,挂牌,,721.56,,,,2018年1月25日,4.00849,0.701.20,,邳州经济开发区经发建设有限公司?,,,,,,,,,,,,,,2018年8月18日,2020年8月18日
2674,工业用地,徐州市,邳州市,标准化工业厂房邳州经济开发区经发建设有限公司,环城北路南侧、沂蒙山路东侧,50,挂牌,,659.64,,,,2018年1月25日,3.66472,0.701.20,,邳州经济开发区经发建设有限公司?,,,,,,,,,,,,,,2018年8月18日,2020年8月18日
2675,工业用地,徐州市,沛县,徐州忠意食品有限公司肉鸭宰杀生产线项目,沛县经济开发区1号路北侧、汉祥路西侧,50,挂牌,,560,,,,2018年1月22日,4.6669,1.001.50,,徐州忠意食品有限公司?,,,,,,,,,,,,,,2018年3月22日,2019年3月22日
