编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
799,工业用地,泰州市,靖江市,江苏新时代造船有限公司,西来镇荷花村、新木村,50,挂牌出让,,6711.95,,2019,######,######,329017,2,658034,江苏新时代造船有限公司,,,,,,,,,,,,,,######,######
800,工业用地,泰州市,靖江市,江苏双新科技有限公司,新桥镇太和村,50,挂牌出让,,650.25,,2019,######,######,14450,2,28900,江苏双新科技有限公司,,,,,,,,,,,,,,######,######
801,工业用地,泰州市,靖江市,江苏盛栗电气设备有限公司,生祠镇大进村,50,挂牌出让,,182.46,,2019,######,######,6082,2,12164,江苏盛栗电气设备有限公司,,,,,,,,,,,,,,######,######
802,工业用地,泰州市,靖江市,靖江市荣泰机械有限公司,生祠镇大进村,50,挂牌出让,,187.5,,2019,######,######,6250,2,12500,靖江市荣泰机械有限公司,,,,,,,,,,,,,,######,######
806,工业用地,泰州市,姜堰市,江苏亚电科技有限公司厂房,开发区三舍村,50,挂牌出让,,1199.6,,2019,######,######,33322,1.2,39986.4,江苏亚电科技有限公司,,,,,,,,,,,,,,######,######
807,工业用地,泰州市,姜堰市,兴科迪科技（泰州）有限公司厂房,罗塘街道城南村,50,挂牌出让,,1292.1,,2019,######,######,43070,1.2,51684,兴科迪科技(泰州)有限公司,,,,,,,,,,,,,,######,######
812,工业用地,泰州市,高港区,海新汽配协议出让,泰州市高港区许庄街道新港大道东侧、创新大道南侧,50,协议出让,,24.2,,2019,######,######,608,2,1216,泰州市海新汽车部件有限公司,,,,,,,,,,,,,,######,######
818,工业用地,泰州市,姜堰市,泰州融泰顺建材有限公司厂房,淤溪镇卞庄村,50,挂牌出让,,71.6,,2019,######,######,2171,1.2,2605.2,泰州融泰顺建材有限公司,,,,,,,,,,,,,,######,######
822,工业用地,泰州市,姜堰市,泰州中润建材有限公司厂房,淤溪镇卞庄村,50,挂牌出让,,29.1,,2019,######,######,705,1.2,846,泰州中润建材有限公司,,,,,,,,,,,,,,######,######
823,工业用地,泰州市,泰兴市,亚奎印刷（泰州）有限公司,济川街道办龙河路南侧、兴达路东侧、银沙路西侧,50,挂牌出让,,1152.173,,2019,######,######,20003,2,40006,亚奎印刷（泰州）有限公司,,,,,,,,,,,,,,######,######
824,工业用地,泰州市,泰兴市,江苏凌海起重机有限公司,姚王镇泰姚路西侧,50,挂牌出让,,341.496,,2019,######,######,2754,2,5508,江苏凌海起重机有限公司,,,,,,,,,,,,,,######,######
825,仓储用地,泰州市,泰兴市,泰兴一建建设集团有限公司,济川街道办南郊村曹三组,50,挂牌出让,,148.84,,2019,######,######,3721,2,7442,泰兴一建建设集团有限公司,,,,,,,,,,,,,,######,######
829,工业用地,泰州市,姜堰市,江苏恒浩机电制造有限公司厂房,淤溪镇靳潭村,50,挂牌出让,,254.7,,2019,######,######,7719,1.2,9262.8,江苏恒浩机电制造有限公司,,,,,,,,,,,,,,######,######
831,工业用地,泰州市,姜堰市,泰州市龙腾换热设备制造厂厂房,娄庄镇先进村,50,挂牌出让,,61.2,,2019,######,######,2040,1.2,2448,泰州市龙腾换热设备制造厂,,,,,,,,,,,,,,######,######
833,工业用地,泰州市,姜堰市,泰州市姜堰区华宇不锈钢制品厂厂房,兴泰镇薛何村,50,挂牌出让,,28.6,,2019,######,######,953,1.2,1143.6,泰州市姜堰区华宇不锈钢制品厂,,,,,,,,,,,,,,######,######
834,工业用地,泰州市,姜堰市,江苏杰辰五金制品有限公司厂房,兴泰镇尤庄村,50,挂牌出让,,35,,2019,######,######,1035,1.2,1242,江苏杰辰五金制品有限公司,,,,,,,,,,,,,,######,######
835,工业用地,泰州市,姜堰市,泰州同心织布有限公司厂房,娄庄镇洪林村,50,挂牌出让,,100.5,,2019,######,######,4468,1.2,5361.6,泰州同心织布有限公司,,,,,,,,,,,,,,######,######
840,仓储用地,泰州市,姜堰市,泰州恒德仓储物流有限公司,开发区马厂村、罗塘街道城北村,50,挂牌出让,,734.8,,2019,######,######,23328,1.5,34992,泰州恒德仓储物流有限公司,,,,,,,,,,,,,,######,######
841,工业用地,泰州市,姜堰市,泰州华丽塑料有限公司厂房,张甸镇魏家村、严唐村,50,挂牌出让,,438.8,,2019,######,######,14627,1.2,17552.4,泰州市华丽塑料有限公司,,,,,,,,,,,,,,######,######
843,工业用地,泰州市,兴化市,兴化市张郭镇朝阳投资有限公司,兴化市张郭镇赵万村南甸区域,50,挂牌出让,,1216,,2019,######,######,43803.3,0.7,30662.31,兴化市张郭镇朝阳投资有限公司,,,,,,,,,,,,,,######,######
844,工业用地,泰州市,兴化市,兴化市航星带钢厂,兴化市张郭镇赵万村农科区域,50,挂牌出让,,253.5,,2019,######,######,9120.6,0.7,6384.42,兴化市航星带钢厂,,,,,,,,,,,,,,######,######
845,工业用地,泰州市,兴化市,兴化市冬所仪器仪表厂,兴化市张郭镇喻戚村喻垛区域,50,挂牌出让,,76.5,,2019,######,######,2754.6,1.1,3030.06,兴化市冬所仪器仪表厂,,,,,,,,,,,,,,######,######
846,工业用地,泰州市,兴化市,江苏同盛金属制品有限公司,兴化市安丰镇九丰村宁盐公路西侧,50,挂牌出让,,246.5,,2019,######,######,8866.9,0.7,6206.83,江苏同盛金属制品有限公司,,,,,,,,,,,,,,######,######
847,工业用地,泰州市,兴化市,江苏永固电力设备安装工程有限公司,兴化市开发区西过境公路西侧、北新河南侧,50,挂牌出让,,76.5,,2019,######,######,2750.8,0.7,1925.56,江苏永固电力设备安装工程有限公司,,,,,,,,,,,,,,######,######
848,工业用地,泰州市,兴化市,泰州市聚宝顺机械配件有限公司,兴化市开发区嘉威路东侧、昭阳西路北侧,50,挂牌出让,,118.5,,2019,######,######,4258,0.7,2980.6,泰州市聚宝顺机械配件有限公司,,,,,,,,,,,,,,######,######
849,工业用地,泰州市,兴化市,泰州市强润光伏设备配件有限公司,兴化市经济开发区创汇路北侧,50,挂牌出让,,106,,2019,######,######,3817,0.7,2671.9,泰州市强润光伏设备配件有限公司,,,,,,,,,,,,,,######,######
850,工业用地,泰州市,兴化市,江苏赛美食品科技有限公司,兴化市开发区花溪路北侧，环城路西侧,50,挂牌出让,,374,,2019,######,######,13466.6,1,13466.6,江苏赛美思食品科技有限公司,,,,,,,,,,,,,,######,######
851,工业用地,泰州市,兴化市,江苏联丰温室工程有限公司,兴化市开发区嘉威路东侧、泰峰路南侧,50,挂牌出让,,87,,2019,######,######,3124.7,0.7,2187.29,江苏联丰温室工程有限公司,,,,,,,,,,,,,,######,######
852,工业用地,泰州市,兴化市,松永福利器具制造（江苏）有限公司,兴化市千垛镇缸顾工业集中区,50,挂牌出让,,201.5,,2019,######,######,7253.5,0.7,5077.45,松永福利器具制造（江苏）有限公司,,,,,,,,,,,,,,######,######
853,工业用地,泰州市,兴化市,湾流铝业（江苏）有限公司,兴化市周庄镇颜吕村美联大道北侧,50,挂牌出让,,380,,2019,######,######,13678,0.7,9574.6,湾流铝业（江苏）有限公司,,,,,,,,,,,,,,######,######
855,工业用地,泰州市,姜堰市,泰州瑞林环保科技有限公司厂房,娄庄镇先进村,50,挂牌出让,,64.3,,2019,######,######,2143,1.2,2571.6,泰州瑞林环保科技有限公司,,,,,,,,,,,,,,######,######
856,工业用地,泰州市,靖江市,江苏光芒新能源股份有限公司2740,新桥镇三太村,50,挂牌出让,,102.75,,2019,######,######,2740,2,5480,江苏光芒新能源股份有限公司,,,,,,,,,,,,,,######,######
857,工业用地,泰州市,靖江市,江苏光芒新能源股份有限公司2667,新桥镇三太村,50,挂牌出让,,100.02,,2019,######,######,2667,2,5334,江苏光芒新能源股份有限公司,,,,,,,,,,,,,,######,######
858,工业用地,泰州市,靖江市,江苏铭展特钢制造有限公司,靖城镇五圩村,50,挂牌出让,,1720.98,,2019,######,######,35653,2,71306,江苏铭展特钢制造有限公司,,,,,,,,,,,,,,######,######
859,工业用地,泰州市,靖江市,江苏通月空调有限公司,孤山镇孤山村,50,挂牌出让,,203.48,,2019,######,######,5426,2,10852,江苏通月空调有限公司,,,,,,,,,,,,,,######,######
860,工业用地,泰州市,靖江市,江苏瑞信机电工程有限公司,孤山镇孤山村,50,挂牌出让,,110.74,,2019,######,######,2953,2,5906,江苏瑞信机电工程有限公司,,,,,,,,,,,,,,######,######
861,工业用地,泰州市,靖江市,靖江盛丰农业机械科技有限公司,靖城镇鼎新村,50,挂牌出让,,773.78,,2019,######,######,20634,2,41268,靖江盛丰农业机械科技有限公司,,,,,,,,,,,,,,######,######
862,工业用地,泰州市,靖江市,靖江迪玛科生物科技有限公司,靖城镇鼎新村,50,挂牌出让,,522.04,,2019,######,######,13921,2,27842,靖江迪玛科生物科技有限公司,,,,,,,,,,,,,,######,######
863,工业用地,泰州市,靖江市,普瑞德医疗器械科技江苏有限公司,靖城镇鼎新村,50,挂牌出让,,379.84,,2019,######,######,10129,2,20258,普瑞德医疗器械科技江苏有限公司,,,,,,,,,,,,,,######,######
864,工业用地,泰州市,靖江市,中铁建大桥工程局集团靖江桥梁科技产业园有限公司,靖城镇井兴村,50,挂牌出让,,12112.32,,2019,######,######,593741,2,1187482,中铁建大桥工程局集团靖江桥梁科技产业园有限公司,,,,,,,,,,,,,,######,######
865,工业用地,泰州市,靖江市,宾科精密部件（靖江）有限公司,西来镇丹华村,50,挂牌出让,,753.89,,2019,######,######,27021,2,54042,宾科精密部件（靖江）有限公司,,,,,,,,,,,,,,######,######
867,工业用地,泰州市,姜堰市,江苏彩奇新材料科技有限公司厂房,华港镇溪西村,50,挂牌出让,,232.9,,2019,######,######,7764,1.2,9316.8,江苏彩奇新材料科技有限公司,,,,,,,,,,,,,,######,######
869,工业用地,泰州市,兴化市,江苏嘉味多食品有限公司,兴化市垛田街道戴家村G344国道南侧,50,挂牌出让,,169.5,,2019,######,######,6099.6,1,6099.6,江苏嘉味多食品有限公司,,,,,,,,,,,,,,######,######
870,工业用地,泰州市,兴化市,兴化市嘉禾食品有限公司,兴化市兴东镇东北村东湖路北侧,50,挂牌出让,,121,,2019,######,######,4345.1,1,4345.1,兴化市嘉禾食品有限公司,,,,,,,,,,,,,,######,######
871,工业用地,泰州市,兴化市,兴化市奥尔美厨具厂,兴化市兴东镇恒刘村城海线路南侧1号地块,50,挂牌出让,,58.5,,2019,######,######,2102.2,0.7,1471.54,兴化市奥尔美厨具厂,,,,,,,,,,,,,,######,######
872,工业用地,泰州市,兴化市,兴化市云勇不锈钢制品厂,兴化市兴东镇恒刘村城海线路南侧2号地块,50,挂牌出让,,51.5,,2019,######,######,1843.8,0.7,1290.66,兴化市云勇不锈钢制品厂,,,,,,,,,,,,,,######,######
873,工业用地,泰州市,兴化市,泰州圣农温室设备有限公司,兴化市兴东镇东北通村路西侧,50,挂牌出让,,76.5,,2019,######,######,2742.3,0.7,1919.61,泰州圣农温室设备有限公司,,,,,,,,,,,,,,######,######
874,工业用地,泰州市,兴化市,江苏宏宇温室设备有限公司,兴化市兴东镇联发村园区南路东侧,50,挂牌出让,,28.5,,2019,######,######,1025.2,0.7,717.64,江苏宏宇温室设备有限公司,,,,,,,,,,,,,,######,######
875,工业用地,泰州市,姜堰市,泰州市恒鑫铝业有限公司厂房,淤溪镇靳潭村,50,挂牌出让,,164.8,,2019,######,######,4994,1.2,5992.8,泰州市恒鑫铝业有限公司,,,,,,,,,,,,,,######,######
877,工业用地,泰州市,姜堰市,泰州瑞沣环保科技有限公司厂房,开发区三舍村,50,挂牌出让,,547.2,,2019,######,######,14789,1.2,17746.8,泰州瑞沣环保科技有限公司,,,,,,,,,,,,,,######,######
878,工业用地,泰州市,姜堰市,江苏兰格特自动化设备有限公司厂房,开发区唐宁村,50,挂牌出让,,725.8,,2019,######,######,23566,1.2,28279.2,江苏兰格特自动化设备有限公司,,,,,,,,,,,,,,######,######
879,工业用地,泰州市,姜堰市,泰州市姜堰区正信金属制品厂厂房,兴泰镇甸址村,50,挂牌出让,,18.1,,2019,######,######,602,1.2,722.4,泰州市姜堰区正信金属制品厂,,,,,,,,,,,,,,######,######
890,工业用地,泰州市,姜堰市,向山实业（泰州）有限公司厂房,顾高镇千佛村、俞庄村,50,挂牌出让,,746.6,,2019,######,######,24885,1.2,29862,向山实业(泰州)有限公司,,,,,,,,,,,,,,######,######
891,仓储用地,泰州市,姜堰市,泰州腾易天然气有限公司,沈高镇夹河村,50,挂牌出让,,677.1,,2019,######,######,22569,1.2,27082.8,泰州腾易天然气有限公司,,,,,,,,,,,,,,######,######
893,工业用地,泰州市,姜堰市,泰州市坚美幕墙构件厂厂房,兴泰镇薛何村,50,挂牌出让,,192.9,,2019,######,######,6430,1.2,7716,泰州市坚美幕墙构件厂,,,,,,,,,,,,,,######,######
896,工业用地,泰州市,姜堰市,江苏海杰机械制造有限公司厂房,梁徐镇黄村村,50,挂牌出让,,175.3,,2019,######,######,4870,1.2,5844,江苏海杰机械制造有限公司,,,,,,,,,,,,,,######,######
897,工业用地,泰州市,泰兴市,江苏昌安乐器制造有限公司,黄桥镇野向村野向2、4、5组地块,50,挂牌出让,,958.048,,2019,######,######,19552,2,39104,江苏昌安乐器制造有限公司,,,,,,,,,,,,,,######,######
898,工业用地,泰州市,姜堰市,泰州市中正农业发展有限公司,华港镇左舍村,50,挂牌出让,,15,,2019,######,######,500,2,1000,泰州市中正农业发展有限公司,,,,,,,,,,,,,,######,######
899,工业用地,泰州市,泰兴市,江苏新泰虹机械制造有限公司,广陵镇顾周村14组，木行村15、16组地块,50,挂牌出让,,493,,2019,######,######,10000,2,20000,江苏新泰虹机械制造有限公司,,,,,,,,,,,,,,######,######
900,工业用地,泰州市,泰兴市,泰兴市军生船舶设备有限公司,姚王镇新镇居委会姚庄4、5组,50,挂牌出让,,269.1825,,2019,######,######,5667,2,11334,泰兴市军生船舶设备有限公司,,,,,,,,,,,,,,######,######
901,工业用地,泰州市,泰兴市,江苏江康药业有限公司,元竹镇芮徐村15、16、17组,50,挂牌出让,,2490.32,,2019,######,######,62258,2,124516,江苏江康药业有限公司,,,,,,,,,,,,,,######,######
902,工业用地,泰州市,泰兴市,泰兴市泰宏塑业有限公司,新街镇野肖村4组,50,挂牌出让,,92.9424,,2019,######,######,2312,2,4624,泰兴市泰宏塑业有限公司,,,,,,,,,,,,,,######,######
903,工业用地,泰州市,泰兴市,泰兴市恩泽包装有限公司,姚王镇新镇居委会姚庄4、5组,50,挂牌出让,,319.6275,,2019,######,######,6729,2,13458,泰兴市恩泽包装有限公司,,,,,,,,,,,,,,######,######
905,工业用地,泰州市,姜堰市,泰州宏图展示用品有限公司厂房,梁徐镇张埭村,50,挂牌出让,,121.7,,2019,######,######,4055,1.2,4866,泰州宏图展示用品有限公司,,,,,,,,,,,,,,######,######
906,工业用地,泰州市,姜堰市,泰州鑫宇精工股份有限公司厂房,开发区双寿村、桥头镇三沙村,50,挂牌出让,,205.6,,2019,######,######,6494,1.2,7792.8,泰州鑫宇精工股份有限公司,,,,,,,,,,,,,,######,######
909,工业用地,泰州市,兴化市,江苏味冠食品有限公司,兴化市经济开发区科升路北侧,50,挂牌出让,,106,,2019,######,######,3811.5,1,3811.5,江苏味冠食品有限公司,,,,,,,,,,,,,,######,######
912,工业用地,泰州市,姜堰市,江苏利思德新材料有限公司厂房,沈高镇后堡村,50,挂牌出让,,353,,2019,######,######,11766,1.2,14119.2,江苏利思德新材料有限公司,,,,,,,,,,,,,,######,######
913,工业用地,泰州市,泰州市本级,市农业开发区泰州顺理成混凝土公司南侧、中桥路东侧地块,市农业开发区顺理成混凝土公司南侧、中桥路东侧,50,挂牌出让,,322,,2019,######,######,9042,1.3,11754.6,泰州鑫旭晟能源科技有限公司,,,,,,,,,,,,,,######,######
926,工业用地,泰州市,泰兴市,泰兴市新宇通讯器材厂,济川街道办双进村村集体,50,挂牌出让,,24.16,,2019,######,######,604,2,1208,泰兴市新宇通讯器材厂,,,,,,,,,,,,,,######,######
927,工业用地,泰州市,泰兴市,泰兴市润虹塑业有限公司,虹桥镇公殿村营四西组，营三圩组,50,挂牌出让,,413,,2019,######,######,10000,2,20000,泰兴市润虹塑业有限公司,,,,,,,,,,,,,,######,######
928,工业用地,泰州市,泰兴市,泰兴市鑫乐盛实业有限公司,虹桥镇同德村村集体、石北、石南、光北、光南、肖北、尤圩组,50,挂牌出让,,1126.92,,2019,######,######,28173,2,56346,泰兴市鑫乐盛实业有限公司,,,,,,,,,,,,,,######,######
929,工业用地,泰州市,泰兴市,泰兴市鼎济富商贸有限公司,虹桥镇同德村村集体、石北、石南、光北、光南、肖北、尤圩组,50,挂牌出让,,1132.6,,2019,######,######,28315,2,56630,泰兴市鼎济富商贸有限公司,,,,,,,,,,,,,,######,######
930,工业用地,泰州市,泰兴市,泰兴市虹兴标房建设有限公司,虹桥镇同德村村集体、石北、石南、光北、光南、肖北、尤圩组,50,挂牌出让,,1134.64,,2019,######,######,28366,2,56732,泰兴市虹兴标房建设有限公司,,,,,,,,,,,,,,######,######
931,工业用地,泰州市,泰兴市,泰兴市鼎济富商贸有限公司,虹桥镇同德村村集体、石北、石南、光北、光南、肖北、尤圩组,50,挂牌出让,,1142.08,,2019,######,######,28552,2,57104,泰兴市鼎济富商贸有限公司,,,,,,,,,,,,,,######,######
