编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
708,商务金融用地,泰州市,泰州市本级,海陵区鼓楼路西侧、徐家桥路南侧地块,海陵区鼓楼路西侧、徐家桥路南侧,40,挂牌出让,,25900,,2019,######,######,12976,1.95,25303.2,江苏中泰建发集团有限公司,,,,,,,,,,,,,,######,######
715,零售商业用地,泰州市,泰兴市,泰兴市瑞泰投资开发有限公司,滨江镇福泰路东侧地块,40,挂牌出让,,3280,,2019,######,######,24255,1.6,38808,泰兴市瑞泰投资开发有限公司,,,,,,,,,,,,,,######,######
716,其他商服用地,泰州市,泰兴市,泰兴市民生建设投资集团有限公司,文江路西侧、同德路北侧,40,挂牌出让,,75580,,2019,######,######,62902,3.5,220157,泰兴市民生建设投资集团有限公司,,,,,,,,,,,,,,######,######
717,其他商服用地,泰州市,泰兴市,泰兴市民生建设投资集团有限公司,大庆路北侧、如泰运河南侧,40,挂牌出让,,52288,,2019,######,######,43487,3.5,152204.5,泰兴市民生建设投资集团有限公司,,,,,,,,,,,,,,######,######
721,其他商服用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区凤栖路南侧,40,挂牌出让,,35960,,2019,######,######,47812,4,191248,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
722,其他商服用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区宁通高速公路西侧,40,挂牌出让,,31600,,2019,######,######,42000,4,168000,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
724,零售商业用地,泰州市,泰州市本级,海陵区东风北路西侧、森园路北侧地块,海陵区东风北路西侧、森园路北侧,40,挂牌出让,,3900,,2019,######,######,5442,2.84,15455.28,泰州市海陵房产开发公司,,,,,,,,,,,,,,######,######
725,零售商业用地,泰州市,泰兴市,梅仁灿,滨江镇马甸晶莹路南侧,40,协议出让,,8.484,,2019,######,######,108.77,2,217.54,梅仁灿,,,,,,,,,,,,,,######,######
726,零售商业用地,泰州市,高港区,高港区创新大道北侧、大丰生产河西侧地块,高港区创新大道北侧、大丰生产河西侧,40,挂牌出让,,9630,,2019,######,######,5720,0.4,2288,泰州市泰政能源有限公司,,,,,,,,,,,,,,######,######
727,零售商业用地,泰州市,海陵区,海陵区新村路北侧、海润路两侧地块,海陵区新村路北侧、海润路两侧地块,40,挂牌出让,,2300,,2019,######,######,4718,2.14,10096.52,泰州市海陵房产开发公司,,,,,,,,,,,,,,######,######
736,零售商业用地,泰州市,泰兴市,马之军,根思乡宣泰路东侧、根南大道南侧,40,挂牌出让,,175,,2019,######,######,1820,1.6,2912,马之军,,,,,,,,,,,,,,######,######
737,零售商业用地,泰州市,泰兴市,泰兴市恒随贸易有限公司,姚王镇南北新大街东侧,40,挂牌出让,,245,,2019,######,######,1652,1.7,2808.4,泰兴市恒随贸易有限公司,,,,,,,,,,,,,,######,######
738,其他商服用地,泰州市,泰兴市,泰兴市民生建设投资集团有限公司,济川南路东侧、同德路北侧,40,挂牌出让,,50738,,2019,######,######,42195,3.5,147682.5,泰兴市民生建设投资集团有限公司,,,,,,,,,,,,,,######,######
739,其他商服用地,泰州市,泰兴市,泰兴市民生建设投资集团有限公司,文昌路北侧、长征路西侧,40,挂牌出让,,23308,,2019,######,######,19341,3.5,67693.5,泰兴市民生建设投资集团有限公司,,,,,,,,,,,,,,######,######
740,其他商服用地,泰州市,泰兴市,泰兴市民生建设投资集团有限公司,文昌路北侧、长征路东侧,40,挂牌出让,,15498,,2019,######,######,12828,3.5,44898,泰兴市民生建设投资集团有限公司,,,,,,,,,,,,,,######,######
743,交通服务场站用地,泰州市,兴化市,高垛东侧货车停车场,兴东镇高垛村荡南路南侧,40,划拨,,0,,2019,######,######,7261.6,1,7261.6,兴化市住房和城乡建设局,,,,,,,,,,,,,,######,######
745,教育用地,泰州市,泰州市本级,泰州中国医药城实验小学项目,泰州市姜高大道南侧、会展路东侧,40,划拨,,0,,2019,######,######,37312,1.07,39923.84,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
747,其他商服用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇长虹路西侧,40,挂牌出让,,1910,,2019,######,######,13349,2.5,33372.5,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,######,######
759,其他商服用地,泰州市,靖江市,渔婆菜场地块（城投公司）,靖江市广靖公路东侧,40,挂牌出让,,26000,,2019,######,######,61340,0.7,42938,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
760,医疗卫生用地,泰州市,姜堰市,姜堰区益民精神病医院迁址新建项目,罗塘街道朱云村,40,划拨,,0,,2019,######,######,6756,1.51,10201.56,江苏省泰州市姜堰区罗塘街道公园村村民委员会,,,,,,,,,,,,,,######,######
761,医疗卫生用地,泰州市,靖江市,靖江市中医院,靖城镇康宁路29号,40,划拨,,0,,2019,######,######,4284.6,1,4284.6,靖江市中医院,,,,,,,,,,,,,,######,######
762,其他商服用地,泰州市,靖江市,江苏越江建设工程有限公司,靖江市城东大道西侧、工农路北侧,40,挂牌出让,,1100,,2019,######,######,4698,1.5,7047,江苏越江建设工程有限公司,,,,,,,,,,,,,,######,######
763,其他商服用地,泰州市,靖江市,靖江市中洲建设有限公司,靖江市渡江路南侧，晨阳路西侧,40,挂牌出让,,8400,,2019,######,######,18434,2.33,42951.22,靖江市中洲建设有限公司,,,,,,,,,,,,,,######,######
765,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,市区阳江路北侧、联盟中沟东侧,40,挂牌出让,,10075,,2019,######,######,13366,4,53464,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
791,零售商业用地,泰州市,海陵区,海陵区下坝福寿苑3幢106室商业房划拨转出让,海陵区下坝福寿苑3幢106室,40,协议出让,,45.06,,2019,######,######,21.2,5.32,112.784,王亚群,,,,,,,,,,,,,,######,######
793,交通服务场站用地,泰州市,姜堰市,娄庄镇汽车客运站及货运物流中心综合楼项目,娄庄镇娄庄村,40,划拨,,0,,2019,######,######,1321,0,0,泰州市姜堰区娄庄镇人民政府,,,,,,,,,,,,,,######,######
804,零售商业用地,泰州市,泰兴市,泰兴市汽车运输总公司,姚王镇334省道南侧,40,挂牌出让,,605,,2019,######,######,3898,0.6,2338.8,泰兴市汽车运输总公司,,,,,,,,,,,,,,######,######
805,批发市场用地,泰州市,泰兴市,泰兴滨杨房地产开发有限公司,珊瑚镇红珊瑚路东侧、银珊瑚路北侧地块,40,挂牌出让,,645,,2019,######,######,6789,1.2,8146.8,泰兴滨杨房地产开发有限公司,,,,,,,,,,,,,,######,######
810,医疗卫生用地,泰州市,泰州市本级,泰州市人民医院新区医院项目,泰州市医药高新区凤凰街道东谢村、双河村境内,40,划拨,,0,,2019,######,######,169101,1.6,270561.6,泰州市人民医院,,,,,,,,,,,,,,######,######
811,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,姚王镇官沟村334省道南侧,40,挂牌出让,,24550,,2019,######,######,32936,4,131744,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
813,零售商业用地,泰州市,海陵区,海陵区下坝福寿苑3幢105室商业房划拨转出让,海陵区下坝福寿苑3幢105室,40,协议出让,,45.8488,,2019,######,######,21.19,5.32,112.7308,陈云,,,,,,,,,,,,,,######,######
815,教育用地,泰州市,泰兴市,泰兴师范附属小学,兴南路北侧、东阳南路西侧,40,划拨,,0,,2019,######,######,41396,1.2,49675.2,泰兴师范附属小学,,,,,,,,,,,,,,######,######
816,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,姚王镇官沟村334省道北侧,40,挂牌出让,,24750,,2019,######,######,32936,4,131744,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
819,商务金融用地,泰州市,泰州市本级,农业开发区红旗大道南侧约220米、秋雪湖大道东侧约100米地块,泰州市农业开发区红旗大道南侧约220米、秋雪湖大道东侧约100米,40,挂牌出让,,1080,,2019,######,######,6460,1.38,8914.8,泰州现代农业发展集团有限公司,,,,,,,,,,,,,,######,######
820,交通服务场站用地,泰州市,海陵区,泰州市城东公交枢纽站项目,海陵工业园区十里铺村境内,40,划拨,,0,,2019,######,######,26692,0.13,3469.96,泰州市公共交通有限公司,,,,,,,,,,,,,,######,######
821,商务金融用地,泰州市,泰州市本级,泰州医药高新区泰州大道西侧、祥龙路南侧地块,泰州医药高新区泰州大道西侧、祥龙路南侧,40,挂牌出让,,27400,,2019,######,######,71127,1.4,99577.8,泰州汽车城有限公司,,,,,,,,,,,,,,######,######
832,教育用地,泰州市,泰州市本级,泰州市第一外国语学校培训中心,泰州市医药高新区野徐镇仲联村境内,40,划拨,,0,,2019,######,######,13663,2.5,34157.5,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
837,零售商业用地,泰州市,姜堰市,殷俊正商业项目,姜堰区张甸镇迎宾华庭东侧、金甸街北侧,40,挂牌出让,,577,,2019,######,######,5124,1.8,9223.2,殷俊正,,,,,,,,,,,,,,######,######
866,教育用地,泰州市,泰兴市,泰兴市襟江小学,文昌路北侧,40,划拨,,0,,2019,######,######,680.7,1.2,816.84,泰兴市襟江小学,,,,,,,,,,,,,,######,######
881,商务金融用地,泰州市,海陵区,海陵区站前路南侧、京泰路西侧,泰州市海陵区站前路南侧、京泰路西侧,40,挂牌出让,,104100,,2019,######,######,81967,3,245901,泰州市首开房地产开发有限公司,,,,,,,,,,,,,,######,######
882,商务金融用地,泰州市,海陵区,海陵区海阳路北侧、京泰路西侧,海陵区海阳路北侧、京泰路西侧,40,挂牌出让,,39000,,2019,######,######,31009,3,93027,泰州市首开房地产开发有限公司,,,,,,,,,,,,,,######,######
883,商务金融用地,泰州市,海陵区,海陵区运河路南侧、兴泰路东侧,泰州市海陵区运河路南侧、兴泰路东侧,40,挂牌出让,,36400,,2019,######,######,28976,3,86928,泰州市恒基房地产开发有限公司,,,,,,,,,,,,,,######,######
884,商务金融用地,泰州市,海陵区,海陵区站前路北侧、京泰路东侧,泰州市海陵区站前路北侧、京泰路东侧,40,挂牌出让,,86100,,2019,######,######,88520,3,265560,泰州市恒基房地产开发有限公司,,,,,,,,,,,,,,######,######
885,其他商服用地,泰州市,靖江市,商业、商务（城投公司）,车站路东侧,40,挂牌出让,,2830,,2019,######,######,4193,1.5,6289.5,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,######,######
892,教育用地,泰州市,泰兴市,泰兴市湖头初级中学,分界镇湖头村,40,划拨,,0,,2019,######,######,5656,1,5656,泰兴市湖头初级中学,,,,,,,,,,,,,,######,######
895,零售商业用地,泰州市,泰州市本级,泰州医药高新区太湖路南侧、春兰路西侧约80米地块,泰州医药高新区太湖路南侧、春兰路西侧约80米,40,挂牌出让,,670,,2019,######,######,1307,0.1,130.7,中国石化销售有限公司江苏泰州石油分公司,,,,,,,,,,,,,,######,######
907,教育用地,泰州市,泰兴市,泰兴市伟才幼儿园,泰兴市曾涛路南侧、润泰路西侧,50,挂牌出让,,192,,2019,######,######,2227,1,2227,泰兴市伟才幼儿园,,,,,,,,,,,,,,######,######
908,零售商业用地,泰州市,泰兴市,泰兴市润嘉资产管理有限公司,滨江镇健康路南侧、瑞祥路西侧,40,挂牌出让,,575,,2019,######,######,5835,1.4,8169,泰兴市润嘉资产管理有限公司,,,,,,,,,,,,,,######,######
911,教育用地,泰州市,兴化市,兴化市戴南董北实验小学（操场）,戴南大道南侧,40,划拨,,0,,2019,######,######,10069.9,0.01,100.699,兴化市戴南董北实验小学,,,,,,,,,,,,,,######,######
914,零售商业用地,泰州市,姜堰市,泰州市金姜堰旅游发展有限公司,姜堰区振兴路东侧、汤河南侧,40,挂牌出让,,8847,,2019,######,######,18154,1.6,29046.4,泰州市金姜堰旅游发展有限公司,,,,,,,,,,,,,,######,######
917,零售商业用地,泰州市,兴化市,中国石油天然气股份有限公司江苏泰州销售分公司,兴化市戴窑镇杨林村新张线公路东侧,40,挂牌出让,,3036,,2019,######,######,1365.4,1,1365.4,中国石油天然气股份有限公司江苏泰州销售分公司,,,,,,,,,,,,,,######,######
918,教育用地,泰州市,兴化市,兴化市灵童少年宫,兴化市戴窑镇韩窑村,50,挂牌出让,,298,,2019,######,######,4575.7,1.1,5033.27,兴化市灵童少年宫,,,,,,,,,,,,,,######,######
920,教育用地,泰州市,泰兴市,泰兴市横垛初级中学,古溪镇横垛社区横垛路南侧,40,划拨,,0,,2019,######,######,7838,1.2,9405.6,泰兴市横垛初级中学,,,,,,,,,,,,,,######,######
921,零售商业用地,泰州市,兴化市,中国石油天然气股份有限公司江苏泰州销售分公司,兴化市戴南镇姜何村戴张连接线北侧,40,挂牌出让,,7101,,2019,######,######,4588.9,0.3,1376.67,中国石油天然气股份有限公司江苏泰州销售分公司,,,,,,,,,,,,,,######,######
922,零售商业用地,泰州市,兴化市,中国石化销售有限公司江苏泰州石油分公司,兴化市陈堡镇蔡堡村S352路北,40,挂牌出让,,5576,,2019,######,######,2250.6,0.4,900.24,中国石化销售有限公司江苏泰州石油分公司,,,,,,,,,,,,,,######,######
924,医疗卫生用地,泰州市,泰兴市,泰兴市慈济康复养老中心,济川街道羌溪路西侧,40,划拨,,0,,2019,######,######,201,1,201,泰兴市慈济康复养老中心,,,,,,,,,,,,,,######,######
944,医疗卫生用地,泰州市,泰兴市,泰兴市疾病预防控制中心,滨江镇龙港村东风组,40,划拨,,0,,2019,######,######,28335,1.2,34002,泰兴市疾病预防控制中心,,,,,,,,,,,,,,######,######
947,其他商服用地,泰州市,泰兴市,泰兴市泰通投资发展有限公司,黄桥镇新334省道南侧,40,挂牌出让,,7998,,2019,######,######,2983,0.7,2088.1,泰兴市泰通投资发展有限公司,,,,,,,,,,,,,,######,######
948,餐饮用地,泰州市,泰兴市,泰兴市宣堡镇世纪大酒店,宣堡镇宣银路北侧、友谊中沟西侧地块,40,挂牌出让,,330,,2019,######,######,3593,1.7,6108.1,泰兴市宣堡镇世纪大酒店,,,,,,,,,,,,,,######,######
963,教育用地,泰州市,泰州市本级,泰州市泰墅园学校项目,泰州医药高新区寺巷街道殷庄村境内,40,划拨,,0,,2019,######,######,65059,0.61,39685.99,泰州医药高新技术产业投资发展有限公司,,,,,,,,,,,,,,######,######
967,零售商业用地,泰州市,泰兴市,泰兴市永昌石化有限公司,古溪镇355省道南侧、官横公路东侧地块,40,挂牌出让,,63,,2019,######,######,484,0.4,193.6,泰兴市永昌石化有限公司,,,,,,,,,,,,,,######,######
968,其他商服用地,泰州市,泰兴市,泰兴市郭家寨生态农家乐休闲中心,宣堡镇郭寨村,40,挂牌出让,,455,,2019,######,######,2738,1.2,3285.6,泰兴市郭家寨生态农家乐休闲中心,,,,,,,,,,,,,,######,######
987,交通服务场站用地,泰州市,高港区,高港区许庄街道永盛路南侧、兴国路西侧,高港区许庄街道永盛路南侧、兴国路西侧,50,协议出让,,160,,2019,######,######,3023,1,3023,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,######,######
990,商务金融用地,泰州市,高港区,高港区许庄街道永盛路南侧、兴国路西侧约60米,高港区许庄街道永盛路南侧、兴国路西侧约60米,40,挂牌出让,,1900,,2019,######,######,6154,2.6,16000.4,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,######,######
1004,街巷用地,泰州市,海陵区,泰州市农业开发区境内绿化用地,泰州市农业开发区境内,40,划拨,,0,,2018,2018年12,######,67899,1,67899,泰州市城市建设投资集团有限公司,,,,,,,,,,,,,,######,######
1005,街巷用地,泰州市,海陵区,秋雪湖大道东侧、泽兰路北侧绿化用地,秋雪湖大道东侧、泽兰路北侧,40,划拨,,0,,2018,2018年12,######,98383,1,98383,江苏省现代农业开发区资产投资管理中心,,,,,,,,,,,,,,######,######
1006,街巷用地,泰州市,海陵区,运河路北侧、金东路西侧绿化用地,运河路北侧、金东路西侧,40,划拨,,0,,2018,2018年12,######,108379,1,108379,泰州市泰政交通投资有限公司,,,,,,,,,,,,,,######,######
1008,街巷用地,泰州市,海陵区,海陵区城东、城西街道境内绿化用地,海陵区城东、城西街道境内,40,划拨,,0,,2018,2018年12,######,26662,1,26662,泰州市海陵资产经营有限公司,,,,,,,,,,,,,,######,######
1026,医卫慈善用地,泰州市,兴化市,海南镇卫生院防保楼,海南镇文昌路北侧,40,划拨,,0,,2018,2018年12,######,1733.3,0.97,1681.301,兴化市海南镇卫生院,,,,,,,,,,,,,,######,######
1027,街巷用地,泰州市,泰州市本级,华信康居绿化东区项目,姜高大道南侧、春晖路东侧,40,划拨,,0,,2018,2018年12,######,132545,1,132545,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
1028,街巷用地,泰州市,泰州市本级,扁鹊路东侧绿化、扁鹊路西侧绿化等项目,扁鹊路等,40,划拨,,0,,2018,2018年12,######,162859,1,162859,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
1029,医卫慈善用地,泰州市,泰兴市,泰兴市康泰养老服务有限公司,河失镇城黄公路南侧,40,划拨,,0,,2018,2018年12,######,6667,1.2,8000.4,泰兴市康泰养老服务有限公司,,,,,,,,,,,,,,######,######
1047,街巷用地,泰州市,海陵区,海陵工业园区境内道路及绿化用地,海陵工业园区响林、凌窦、林南、朱塘社区境内,40,划拨,,0,,2018,2018年12,######,217767,1,217767,泰州市鑫鸿文化产业发展有限公司,,,,,,,,,,,,,,######,######
1048,街巷用地,泰州市,海陵区,苏陈镇境内绿化用地,海陵区苏陈镇境内,40,划拨,,0,,2018,2018年12,######,235873,1,235873,泰州市海陵资产经营有限公司,,,,,,,,,,,,,,######,######
1049,街巷用地,泰州市,泰州市本级,扁鹊路（泽兰路—杏林路）、褚雅路（褚雅河—幸福路）等项目,扁鹊路、褚雅路,40,划拨,,0,,2018,2018年12,######,262495,1,262495,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
1050,街巷用地,泰州市,泰州市本级,淮河路（东风路—鼓楼路）、钟山路（海军东路—淮河路）,淮河路、钟山路,40,划拨,,0,,2018,2018年12,######,80151,1,80151,泰州市深业投资发展有限公司,,,,,,,,,,,,,,######,######
1051,医卫慈善用地,泰州市,泰兴市,泰兴市元竹卫生院,元竹镇姜八线东侧、元竹客运站北侧,40,划拨,,0,,2018,2018年12,######,6667,1.2,8000.4,泰兴市元竹卫生院,,,,,,,,,,,,,,######,######
1052,街巷用地,泰州市,泰州市本级,华信康居绿化西区项目,姜高大道南侧、春晖路西侧,40,划拨,,0,,2018,2018年12,######,193336,1,193336,泰州华信药业投资有限公司,,,,,,,,,,,,,,######,######
1083,批发零售用地,泰州市,泰兴市,江苏纳臻置业有限公司、宋辉,市区龙河路北侧、汽贸城7号,40,挂牌出让,,3955,,2018,2018年12,######,24957,3.3,82358.1,江苏纳臻置业有限公司、宋辉,,,,,,,,,,,,,,######,######
1085,商务金融用地,泰州市,泰兴市,泰兴市襟江投资有限公司,滨江镇飞鸿路东侧、文化东路南侧地块,40,挂牌出让,,9950,,2018,2018年12,######,77519,2,155038,泰兴市襟江投资有限公司,,,,,,,,,,,,,,######,######
1118,批发零售用地,泰州市,泰州市本级,海陵区莲花1区37幢（1）-（3）轴东侧,海陵区莲花1区37幢（1）-（3）轴东侧,40,协议出让,,38.13,,2018,2018年12,######,102.5,1.94,198.85,吴桂英,,,,,,,,,,,,,,######,######
1166,批发零售用地,泰州市,姜堰市,泰州市德图商贸有限公司,姜堰区张甸镇迎宾大道东侧、供电所南侧,40,挂牌出让,,831,,2018,2018年12,######,7913,1.4,11078.2,泰州市德图商贸有限公司,,,,,,,,,,,,,,######,######
1207,住宿餐饮用地,泰州市,姜堰市,章惠强,姜堰区溱潼镇鹊仙路西侧、水沁路南侧,40,挂牌出让,,1828,,2018,2018年12,######,6732,1.1,7405.2,章惠强,,,,,,,,,,,,,,######,######
1211,批发零售用地,泰州市,海陵区,海陵区锦绣花园60幢1层01室、02室商业房,海陵区锦绣花园60幢1层01室、02室商业房,40,协议出让,,7.86,,2018,2018年12,######,21.8,1.98,43.164,桂涛、吴晓敏,,,,,,,,,,,,,,######,######
1241,商务金融用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇焦土港北侧,40,挂牌出让,,6435,,2018,2018年12,######,28436,3.5,99526,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,######,######
1242,商务金融用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇焦土港北侧,40,挂牌出让,,9645,,2018,2018年12,######,42653,3.5,149285.5,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,######,######
1267,科教用地,泰州市,兴化市,张郭镇中心幼儿园新建工程项目,张郭镇唐刘村兴唐路西侧,40,划拨,,0,,2018,2018年12,######,9732.2,0.43,4184.846,兴化市张郭镇人民政府,,,,,,,,,,,,,,######,######
1273,商务金融用地,泰州市,姜堰市,泰州市嘉源投资发展有限公司,姜堰区溱湖大道东侧、马厂路南侧,40,挂牌出让,,80477,,2018,2018年12,######,223245,2.08,464349.6,泰州市嘉源投资发展有限公司,,,,,,,,,,,,,,######,######
1275,科教用地,泰州市,兴化市,水文水资源兴化监测中心,兴化市经一路西侧、横泾河北侧,40,划拨,,0,,2018,2018年12,######,1344.2,0.29,389.818,江苏省水文水资源勘测局泰州分局,,,,,,,,,,,,,,######,######
1279,科教用地,泰州市,靖江市,服务设施用地（滨江新城公司）,江洲路南侧，淮海路西侧,70,挂牌出让,,3250,,2018,2018年11,######,7710,1.2,9252,靖江市滨江新城投资开发有限公司,,,,,,,,,,,,,,######,######
1280,批发零售用地,泰州市,兴化市,兴化新城亿恒房地产开发有限公司,中和路北侧、文林南路西侧,40,挂牌出让,,28151,,2018,2018年11,######,115181,2.6,299470.6,兴化新城亿恒房地产开发有限公司,,,,,,,,,,,,,,######,######
1301,其他商服用地,泰州市,泰兴市,泰兴市古汇科技发展有限公司,古溪镇幸福路西侧、星光路北侧,40,挂牌出让,,657,,2018,2018年11,######,8569,1.2,10282.8,泰兴市古汇科技发展有限公司,,,,,,,,,,,,,,######,######
1321,批发零售用地,泰州市,泰兴市,刘霞年,黄桥镇致富路东侧,40,协议出让,,13.94,,2018,2018年11,######,68,5,340,刘霞年,,,,,,,,,,,,,,######,######
1336,其他商服用地,泰州市,靖江市,江苏博林机械有限公司,靖江市靖城镇车站路110号,27.5,协议出让,,17.98,,2018,2018年11,######,73.2,1,73.2,江苏博林机械有限公司,,,,,,,,,,,,,,######,######
1341,批发零售用地,泰州市,海陵区,海陵区莲花1号区37幢（1）-（3）轴西侧,海陵区莲花1号区37幢（1）-（3）轴西侧,40,协议出让,,38.09,,2018,2018年11,######,102.5,1.94,198.85,刘宇,,,,,,,,,,,,,,######,######
1342,批发零售用地,泰州市,泰兴市,江苏金泰堡机械制造有限公司,宣堡镇建工路北侧,40,挂牌出让,,405,,2018,2018年11,######,3806,2,7612,江苏金泰堡机械制造有限公司,,,,,,,,,,,,,,######,######
1345,科教用地,泰州市,海陵区,现代农牧业开放性公共技能实训基地建设项目,泰州市红旗良种场范围内,40,划拨,,0,,2018,2018年11,######,13159,0.72,9474.48,江苏农牧科技职业学院,,,,,,,,,,,,,,######,######
1352,科教用地,泰州市,姜堰市,姜堰区文化与体育设施项目（区委党校新校区）,罗塘街道城北村,40,划拨,,0,,2018,2018年11,######,31876,1.04,33151.04,泰州市姜堰区体育局,,,,,,,,,,,,,,######,######
1362,科教用地,泰州市,海陵区,海陵幼儿园,城西街道森南社区、闸西社区范围内,40,划拨,,0,,2018,2018年11,######,12886,0.68,8762.48,泰州市海陵区教育局,,,,,,,,,,,,,,######,######
1363,医卫慈善用地,泰州市,海陵区,鑫龙社区服务中心项目,海陵区城南街道鑫龙家园范围内,40,划拨,,0,,2018,2018年11,######,2102,0.36,756.72,泰州市海陵区人民政府城南街道办事处,,,,,,,,,,,,,,######,######
1384,住宿餐饮用地,泰州市,泰兴市,张晓健,黄桥镇东进西路南侧、金溪路东侧,40,挂牌出让,,1145,,2018,2018年10,######,8508,1.6,13612.8,张晓健,,,,,,,,,,,,,,######,######
1385,住宿餐饮用地,泰州市,兴化市,兴化市中江商务酒店,兴化市竹泓镇创业路南侧,40,挂牌出让,,79,,2018,2018年10,######,1005.4,1.95,1960.53,兴化市中江商务酒店,,,,,,,,,,,,,,######,######
1398,其他商服用地,泰州市,兴化市,兴化市新城液化气站,城区兴西路东侧、关城路北侧,40,挂牌出让,,560,,2018,2018年10,######,7074.8,0.4,2829.92,兴化市新城液化气站,,,,,,,,,,,,,,######,######
1428,批发零售用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,高新区环溪路南侧、科新路西侧,40,挂牌出让,,10385,,2018,2018年10,######,63970,2,127940,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1429,医卫慈善用地,泰州市,泰兴市,唐风翠,根思乡宣泰公路东侧,50,挂牌出让,,100,,2018,2018年10,######,1856,1.2,2227.2,唐风翠,,,,,,,,,,,,,,######,######
1442,批发零售用地,泰州市,兴化市,兴化市城市建设投资有限公司,城区文峰路东侧、文昌路南侧,40,挂牌出让,,10930,,2018,2018年10,######,32765.7,2.05,67169.69,兴化市城市建设投资有限公司,,,,,,,,,,,,,,######,######
1462,医卫慈善用地,泰州市,泰兴市,江苏永兴生态农牧发展有限公司,河失镇同心村334省道南侧,40,划拨,,0,,2018,2018年10,######,16559,1.2,19870.8,江苏永兴生态农牧发展有限公司,,,,,,,,,,,,,,######,######
1470,商务金融用地,泰州市,姜堰市,泰州兴联房地产开发有限公司,姜堰区变电所路南侧、幸福路东侧,40,挂牌出让,,961,,2018,######,######,2743,1.4,3840.2,泰州兴联房地产开发有限公司,,,,,,,,,,,,,,######,######
1481,街巷用地,泰州市,海陵区,龙扬路（九里桥路-京泰路）建设工程,海陵区京泰路街道新周桥、双墩社区，苏陈镇西石羊社区境内,40,划拨,,0,,2018,######,######,10084,1,10084,泰州市泰政交通投资有限公司,,,,,,,,,,,,,,######,######
1482,街巷用地,泰州市,海陵区,金东路（双墩路-海姜大道）建设工程,海陵区京泰路街道新周桥、双墩社区境内,40,划拨,,0,,2018,######,######,25653,1,25653,泰州市泰政交通投资有限公司,,,,,,,,,,,,,,######,######
1483,街巷用地,泰州市,海陵区,九里桥路（龙扬路-运河路）建设工程,海陵区双墩社区境内,40,划拨,,0,,2018,######,######,15176,1,15176,泰州市泰政交通投资有限公司,,,,,,,,,,,,,,######,######
1484,街巷用地,泰州市,海陵区,龙汇路（站前路-京泰路）建设工程,海陵区京泰路街道新周桥、双墩社区，苏陈镇西石羊社区境内,40,划拨,,0,,2018,######,######,21690,1,21690,泰州市泰政交通投资有限公司,,,,,,,,,,,,,,######,######
1493,批发零售用地,泰州市,姜堰市,中国石化销售有限公司江苏泰州石油分公司,姜堰区353省道南侧、阜兴泰高速西侧,40,挂牌出让,,329,,2018,######,######,3210,1,3210,中国石化销售有限公司江苏泰州石油分公司,,,,,,,,,,,,,,######,######
1506,批发零售用地,泰州市,海陵区,海光三期营业用房106#,海光三期营业用房106#,40,协议出让,,4.9817,,2018,######,######,19.8,0.96,19.008,赵先应,,,,,,,,,,,,,,######,######
1509,街巷用地,泰州市,姜堰市,三水华府东侧停车场,罗塘街道西桥村,40,划拨,,0,,2018,######,######,2811,1,2811,泰州市姜堰城市建设投资发展有限公司,,,,,,,,,,,,,,######,######
