行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间
池州市本级,池州市承接产业转移集中示范区兴宁路,贵池区秋江街道梅里社区,0.6633,街巷用地,划拨,,其他服务业,,安徽省池州市平天湖建设工程有限公司,,2015年10月26日,1900年1月1日,1900年1月1日
池州市本级,池州市承接产业转移集中示范区兴业路,贵池区秋江街道梅里社区,0.4399,街巷用地,划拨,,其他服务业,,安徽省池州市平天湖建设工程有限公司,,2015年10月26日,1900年1月1日,1900年1月1日
池州市本级,金安园区98号,池州开发区金安园区,2.4969,工业用地,挂牌出让,50,软件业,362,安徽钜芯半导体科技有限公司,1.200.00,2015年10月26日,2016年9月1日,2017年9月30日
东至县,东至经济开发区2014年公租房,香隅化工园区,2.4264,公共租赁住房用地,划拨,,社会保障业,254.8,东至经济开发区管委会,1.001.53,2015年10月23日,2016年10月8日,2017年10月8日
贵池区,旅游开发,杏花村文化旅游区内,4.2833,其他商服用地,挂牌出让,40,其他服务业,2130,池州杏花源文化旅游投资有限公司,0.000.50,2015年10月23日,2016年6月1日,2018年5月31日
东至县,东至经济开发区2014年公租房,香隅化工园区,0.2752,公共租赁住房用地,划拨,,社会保障业,28.89,东至经济开发区管委会,1.001.53,2015年10月23日,2016年8月2日,2017年8月2日
贵池区,省道S321西延工程（高岭至牛头山段）,秋江街道、牛头山街道、乌沙镇等,99.8808,公路用地,划拨,,城市公共交通业,0,池州市公路管理局,0.000.00,2015年10月19日,2016年10月1日,2018年10月1日
东至县,东至经济开发区2014年公租房,香隅化工园区,1.331244,公共租赁住房用地,划拨,,社会保障业,139.79,东至经济开发区管委会,1.400.00,2015年10月19日,2016年10月13日,2017年10月13日
石台县,石台县司法局业务用房项目,仁里镇金钱山社区,0.1523,机关团体用地,划拨,,中国共产党机关,0,石台县司法局,0.000.60,2015年10月14日,2016年1月21日,2017年1月21日
石台县,石台县就业和社会保障服务中心项目,仁里镇金钱山片区,0.291513,机关团体用地,划拨,,中国共产党机关,0,石台县人力资源和社会保障局,0.001.00,2015年10月14日,2016年1月21日,2017年1月21日
池州市本级,江南产业集中区D20地块,贵池区梅龙街道,3.0189,工业用地,挂牌出让,50,专用设备制造业,430,安徽池东电力设备有限公司,1.200.00,2015年10月13日,2016年3月31日,2017年3月30日
池州市本级,江南产业集中区D17地块,贵池区梅龙街道,3.5416,工业用地,挂牌出让,50,其它,530,池州市江南商品混凝土有限公司,0.300.00,2015年10月13日,2016年3月31日,2016年9月30日
池州市本级,凤凰井路,贵池区里山街道,3.2561,街巷用地,划拨,,其他服务业,0,池州市市政基础设施重点工程建设指挥部办公室,0.000.00,2015年10月13日,2016年3月1日,2016年9月30日
池州市本级,江南产业集中区D18号地块,贵池区梅龙街道,6.6739,工业用地,挂牌出让,50,房地产业,1000,安徽善龙置业有限公司,1.300.00,2015年10月13日,2016年3月31日,2017年3月30日
东至县,东至县妇幼保健院,东至县滨河路与集贤路交汇处中医院西侧,0.641656,医卫慈善用地,划拨,,卫生,76.96,东至县妇幼保健院,0.620.62,2015年10月13日,2016年10月13日,2017年10月13日
石台县,石台县第二中学运动场项目,仁里镇城东社区,1.976113,科教用地,划拨,,教育业,0,石台县第二中学,0.001.06,2015年10月13日,2016年1月21日,2017年10月21日
石台县,牯牛降保护区科研业务用房项目,大演乡永福村,0.050281,科教用地,划拨,,教育业,0,牯牛降自然保护区石台管理站,0.004.23,2015年10月13日,2016年1月21日,2017年1月21日
石台县,石台县仙寓镇大山村大气生态环境观测基地建设项目,石台县仙寓镇大山村,0.280488,科教用地,划拨,,教育业,0,石台县气象局,0.000.11,2015年10月13日,2016年1月21日,2017年1月21日
石台县,石台县综合健身馆项目,仁里镇城东社区,0.540389,文体娱乐用地,划拨,,体育,0,石台县教育和体育局,0.000.37,2015年10月13日,2016年1月21日,2017年1月21日
东至县,尧渡镇黄泥村工业地块,尧渡镇黄泥村,2.084055,工业用地,拍卖出让,50,纺织服装、鞋、帽制造业,315,东至县怡翔针织有限公司,1.001.70,2015年10月8日,2016年9月23日,2017年9月23日
东至县,2014年第17批次地块十五,香隅化工园区,0.319196,工业用地,挂牌出让,50,化学原料及化学制品制造业,32.5,安徽普洛康裕制药有限公司,0.600.00,2015年9月30日,2016年9月10日,2017年9月10日
东至县,2014年第17批次地块五,香隅化工园区,1.064811,工业用地,挂牌出让,50,化学原料及化学制品制造业,108,安徽众望制药股份有限公司,0.600.00,2015年9月30日,2016年9月10日,2017年9月10日
东至县,胜利镇教育园区北侧地块二,胜利镇教育园区,0.025268,其他商服用地,挂牌出让,40,房地产业,44,东至升金房地产开发有限公司,3.723.72,2015年9月30日,,
东至县,胜利镇教育园区北侧地块一,胜利镇教育园区,0.030533,其他商服用地,挂牌出让,40,房地产业,53,东至升金房地产开发有限公司,3.843.84,2015年9月30日,,
东至县,2014年第17批次地块六,香隅化工园区,0.451307,工业用地,挂牌出让,50,化学原料及化学制品制造业,46,安徽众望制药股份有限公司,0.600.00,2015年9月30日,2017年9月10日,2018年9月10日
东至县,胜利镇教育园区A、B综合楼,胜利镇教育园区,0.416261,经济适用住房用地,划拨,,教育业,43.71,东至县教育投资有限公司,1.701.70,2015年9月30日,,
东至县,2014年第17批次地块四,香隅化工园区,0.329139,工业用地,挂牌出让,50,化学原料及化学制品制造业,33.5,安徽普洛康裕制药有限公司,0.600.00,2015年9月29日,2016年9月10日,2017年9月10日
东至县,2014年第17批次地块八,香隅化工园区,0.395332,工业用地,挂牌出让,50,化学原料及化学制品制造业,40.5,安徽东至广信农化有限公司,0.600.00,2015年9月29日,2016年9月10日,2017年9月10日
东至县,2014年第17批次地块七,香隅化工园区,0.407076,工业用地,挂牌出让,50,化学原料及化学制品制造业,41.5,安徽东至广信农化有限公司,0.600.00,2015年9月29日,2016年9月10日,2017年9月10日
贵池区,房地产,杏花村大道延伸段以西、明华钢构厂以南地块,0.6821,其他普通商品住房用地,挂牌出让,70,房地产业,440,池州市秋浦房地产开发有限责任公司,1.401.60,2015年9月28日,2016年3月1日,2017年2月28日
贵池区,秋浦医院,殷汇镇殷汇村3组殷石公路西侧地块,0.8667,医卫慈善用地,挂牌出让,50,卫生,161,池州市贵池秋浦医院,0.001.50,2015年9月28日,2016年5月1日,2018年4月30日
青阳县,五星十九队（农机大院）安置房28号楼项目,蓉城镇天柱南路西侧地块,0.2956,经济适用住房用地,划拨,,居民服务业,0,青阳县住房和城乡建设委员会,1.001.50,2015年9月21日,2015年10月20日,2016年10月19日
贵池区,商服用地,里山街道元四村元四水库西侧地块,0.16,其他商服用地,挂牌出让,40,其他服务业,47,池州市太普生态农业发展有限公司,0.001.70,2015年9月21日,2016年5月1日,2018年4月30日
东至县,东至经济开发区北一环路北侧地块一,香隅化工园区,23.4451,工业用地,拍卖出让,50,化学原料及化学制品制造业,2365,安徽红太阳生物化学有限公司,0.700.00,2015年9月21日,2016年3月3日,2018年3月3日
东至县,东至经济开发区北一环路南侧,香隅化工园区,22.694,工业用地,拍卖出让,50,化学原料及化学制品制造业,2290,安徽红太阳生物化学有限公司,0.700.00,2015年9月21日,2016年3月3日,2018年3月3日
东至县,大渡口镇318国道南侧地块一,大渡口镇东区，318国道南侧,0.290192,其他商服用地,挂牌出让,40,商务服务业,196,池州美帝雅旅游制品有限公司,0.004.30,2015年9月21日,1900年1月1日,1900年1月1日
青阳县,杜村初级中学塑胶跑道运动场项目,杜村乡镇华村地块,0.7035,科教用地,划拨,,教育业,0,青阳县杜村初级中学,0.000.20,2015年9月20日,2016年10月17日,2017年10月16日
青阳县,丁桥园区公租房项目,新河镇老山村地块,0.5888,公共租赁住房用地,划拨,,居民服务业,0,丁桥镇园区建设发展有限公司,1.001.50,2015年9月18日,2015年10月20日,2016年10月19日
青阳县,青阳县气象防灾减灾预警中心项目,蓉城镇芙蓉大道南侧地块,0.8756,公共设施用地,划拨,,社会保障业,0,青阳县气象局,0.001.00,2015年9月17日,2015年10月12日,2016年10月11日
池州市本级,江南产业集中区B1地块,贵池区梅龙街道,0.6995,住宿餐饮用地,挂牌出让,40,住宿业,420,池州钱溪餐饮有限公司,0.001.20,2015年9月14日,,
贵池区,年产100万件（套）精品羊毛衫项目,秋江街道莲台村八里组杜坞公路以北地块,0.6,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,103,池州绚蓉针织服饰有限公司,1.000.00,2015年9月14日,2016年4月1日,2018年3月31日
池州市本级,江南产业集中区B15地块,贵池区梅龙街道,3.032,其他商服用地,挂牌出让,40,其他服务业,3375,安徽省江南产业集中区建设投资发展（集团）有限公司,0.001.30,2015年9月7日,2016年6月1日,2017年5月31日
青阳县,锦鹏钢结构项目,新河镇十里岗村维志新型材料公司西侧地块,0.3036,工业用地,挂牌出让,50,金属制品业,152,池州市锦鹏钢结构有限责任公司,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,凌云架业项目,新河镇十里岗村维志新型材料公司西侧地块,0.2737,工业用地,挂牌出让,50,金属制品业,35,青阳县凌云架业有限公司,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,安广超细粉设备制造项目,新河镇十里岗村三组地块,0.4667,工业用地,挂牌出让,50,其它,87,青阳县安广超细粉设备制造厂,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,永恒机械制造项目,木镇镇长胜村益瑞石颜料南侧地块,0.5181,工业用地,挂牌出让,50,通用设备制造业,65,池州市永恒机械制造有限公司,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,金汇环保材料项目,乔木乡塔山村青山组地块,0.8667,工业用地,挂牌出让,50,其它,467,安徽省金汇环保材料有限公司,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,圣华标准化厂房项目,新河镇十里岗村二组大塘地块,1.3239,工业用地,挂牌出让,50,通用设备制造业,340,青阳县圣华项目管理有限公司,1.000.00,2015年9月2日,2016年6月2日,2017年6月1日
青阳县,独龙建材非金属矿物制品项目,丁桥镇独龙村龙岗组地块。,2.7424,工业用地,挂牌出让,50,其它,305,青阳县独龙建材有限公司,1.000.00,2015年9月2日,2016年6月3日,2017年6月1日
石台县,小河镇郑村村工业用地项目,石台县小河镇郑村村,4.948894,工业用地,挂牌出让,50,非金属矿采选业,338,安徽江华钙业有限公司,1.200.00,2015年8月31日,2015年12月6日,2016年12月5日
池州市本级,池州市第二人民医院危旧病房改建工程,池州市虎泉路,0.3987,医卫慈善用地,划拨,,卫生,0,池州市第二人民医院,0.002.00,2015年8月28日,2015年12月1日,2016年11月30日
青阳县,新河镇十里岗村三组安置点项目（G318南陵界至青阳段改建工程拆迁安置点）,新河镇十里岗村三组地块,1.1286,经济适用住房用地,划拨,,房地产业,23,新河镇十里岗村村民委员会,1.000.00,2015年8月27日,2015年10月20日,2016年10月19日
石台县,金钱山片区商务金融用地项目,仁里镇金钱山社区,0.33333,商务金融用地,挂牌出让,40,银行业,365,中国农业发展银行池州市支行,0.001.00,2015年8月27日,2015年12月6日,2016年12月5日
东至县,原胜利镇姜坝收花站,胜利镇姜坝村,0.451414,仓储用地,挂牌出让,50,仓储业,50.5,郑再旺,1.001.50,2015年8月26日,2016年3月6日,2017年3月6日
贵池区,船舶基地主干道A线项目,乌沙镇贵池船舶工业基地内,5.0835,公路用地,划拨,,城市公共交通业,0,池州市贵池船舶工业基地管理委员会,0.000.00,2015年8月21日,2016年4月1日,2018年3月31日
青阳县,南部新区幼儿园项目,蓉城镇莲花路南侧地块,0.5854,科教用地,划拨,,教育业,0,青阳县教育局,0.000.90,2015年8月21日,2016年6月21日,2017年6月20日
青阳县,蓉城镇社区文化活动中心项目,蓉城镇光华路北侧、龙子口巷西侧地块,0.3223,文体娱乐用地,划拨,,文化艺术业,0,青阳县蓉城镇人民政府,0.001.00,2015年8月18日,2015年10月12日,2016年10月11日
青阳县,光华（城南）110千伏变电站项目,蓉城镇五星村（S103东侧）地块,0.4941,公共设施用地,划拨,,公共设施管理业,0,国网安徽省电力公司池州供电公司,0.000.60,2015年8月18日,2015年10月12日,2016年10月11日
池州市本级,池州市电子信息产业污水处理厂,池州开发区双龙路,1.9157,公共设施用地,划拨,,公共设施管理业,,池州市金能供热有限公司,,2015年8月17日,1900年1月1日,1900年1月1日
池州市本级,池州市市政基地,池州开发区双龙路,1.0029,公共设施用地,划拨,,公共设施管理业,,池州市市政工程管理处,0.19,2015年8月17日,1900年1月1日,1900年1月1日
池州市本级,池州市平天湖防洪工程,池州火车站站前区,4.5794,水工建筑用地,划拨,,其他服务业,,池州市天堂湖建设发展有限公司,,2015年8月17日,1900年1月1日,1900年1月1日
东至县,2014年第7批次村庄建设用地,龙泉镇松田村,0.0608,经济适用住房用地,划拨,,社会保障业,0,龙泉镇松田村民委员会,1.001.40,2015年8月17日,2015年11月8日,2016年11月8日
东至县,2014年第7批次村庄建设用地,龙泉镇林丰村,0.032,经济适用住房用地,划拨,,社会保障业,0,龙泉镇林丰村民委员会,1.001.40,2015年8月17日,2015年11月8日,2016年11月8日
东至县,2014年第7批次村庄建设用地,龙泉镇铁炉村,0.152,经济适用住房用地,划拨,,社会保障业,0,龙泉镇铁炉村民委员会,1.001.40,2015年8月17日,2015年11月8日,2016年11月8日
