行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
灵璧县,面粉加工,朱集乡,0.3344,工业用地,挂牌出让,50,农副食品加工业,28.1,灵璧县绿源制粉有限责任公司,1.000.00,2016年1月7日,2016年9月15日,2017年9月15日,,
灵璧县,德军家具,冯庙镇,0.4653,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,39.09,灵璧县德军家具制造有限公司,1.000.00,2016年1月7日,2016年9月15日,2017年9月15日,,
灵璧县,徽动电车,2015工业-21,0.428,批发零售用地,挂牌出让,50,通用设备制造业,35.96,孙广贺,1.000.00,2016年1月7日,2016年9月15日,2017年9月15日,,
灵璧县,面粉加工,朱集乡,0.4101,工业用地,挂牌出让,50,农副食品加工业,34.45,灵璧县绿源制粉有限责任公司,1.000.00,2016年1月6日,2016年9月15日,2017年9月15日,,
灵璧县,面粉加工,朱集乡,0.7418,工业用地,挂牌出让,50,农副食品加工业,62.32,灵璧县丰溢粮食购销有限公司,1.000.00,2016年1月6日,2016年9月15日,2017年9月15日,,
泗县,张楼加油站,瓦坊乡张楼村,0.0564,批发零售用地,挂牌出让,40,零售业,50.76,张涛,0.000.50,2016年1月4日,2016年5月10日,2016年12月30日,,
泗县,久胜木质纤维,长沟镇长沟村,0.6535,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,54.894,泗县久胜木质纤维有限公司,1.000.00,2016年1月4日,2016年5月10日,2016年12月10日,,
泗县,方正新型建材,泗县草沟镇于韩村,3.244,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,272.496,泗县方正新型建材有限公司,1.000.00,2016年1月4日,2016年5月10日,2016年12月10日,,
灵璧县,粮食加工,冯庙镇,0.1332,工业用地,挂牌出让,50,农副食品加工业,11.19,安徽达园粮油有限公司,1,2015年12月31日,1900年1月1日,1900年1月1日,,
灵璧县,医疗,虞姬乡,0.5361,医卫慈善用地,挂牌出让,50,医药制造业,201.0375,灵璧莱士单采血浆站有限公司,1.200.00,2015年12月31日,2016年12月31日,2017年12月31日,,
灵璧县,粮油加工,冯庙镇张汪村,0.2665,工业用地,挂牌出让,50,农副食品加工业,22.39,安徽凯业粮油有限公司,1,2015年12月31日,1900年1月1日,1900年1月1日,,
灵璧县,乳业制品,开发区,1.6804,工业用地,挂牌出让,50,饮料制造业,141.16,灵璧中华龙乳业有限公司,1.001.50,2015年12月31日,1900年1月1日,1900年1月1日,,
灵璧县,贝斯特酒店,开发区,0.8616,住宿餐饮用地,挂牌出让,40,住宿业,1085.616,安徽众晟商贸有限公司,1.003.00,2015年12月31日,1900年1月1日,1900年1月1日,,
灵璧县,粮食收储,冯庙镇,1,工业用地,挂牌出让,50,农副食品加工业,84,灵璧县新灵粮冯庙粮食购销有限公司,1.2,2015年12月31日,1900年1月1日,1900年1月1日,,
灵璧县,东傲贸易,开发区,1.3334,工业用地,挂牌出让,50,金属制品业,112.1,安徽东傲贸易有限公司,1.2,2015年12月31日,,,,
砀山县,中国移动安徽宿州分公司砀山47个移动基站,砀山县曹庄镇、程庄镇、砀城镇、唐寨镇、葛集镇、周寨镇、玄庙镇、官庄坝镇、李庄镇、关帝庙镇、赵屯镇、朱楼镇、良梨镇,0.74357,公共设施用地,划拨,,电信和其他信息传输服务业,,中国移动通信集团安徽有限公司砀山县分公司,1.001.00,2015年12月30日,1900年1月1日,1900年1月1日,,
宿州市本级,宿州南方国际实验学校,宿州经济技术开发区迎宾大道南侧、金海二路东侧,2.001082,科教用地,划拨,,教育业,330.1782,宿州南方国际实验学校,0.801.00,2015年12月30日,2016年5月29日,2017年5月28日,,
宿州市本级,安徽宿州技师学院教学实训楼及体育运动场,宿州经济技术开发区宿怀路东侧,0.503506,科教用地,划拨,,教育业,0,安徽宿州技师学院,0.500.70,2015年12月30日,2016年5月29日,2017年5月28日,,
泗县,泗县开发区加油站,泗县开发区于圩社区,0.6667,批发零售用地,挂牌出让,40,零售业,1000,泗县虹乡建设发展有限责任公司,0.000.30,2015年12月29日,2016年12月20日,2017年12月20日,,
泗县,泗州学苑,泗县经济开发区东发社区,2.3157,其他普通商品住房用地,挂牌出让,70,房地产业,3500,泗县虹乡建设发展有限责任公司,1.002.00,2015年12月29日,2016年12月20日,2018年12月10日,,
泗县,于圩花园,泗县经济开发区于圩社区,2.4946,其他普通商品住房用地,挂牌出让,70,房地产业,2600,泗县虹乡建设发展有限责任公司,1.001.50,2015年12月29日,2016年12月20日,2018年12月20日,,
砀山县,海洋食品,玄庙镇马良村，101省道东侧,0.3169,工业用地,挂牌出让,50,食品制造业,37.0773,砀山县海洋食品有限公司,1.000.00,2015年12月28日,2016年8月17日,2017年8月17日,,
宿州市本级,宿州德全房地产开发有限公司,宿州市第十二小学以西、汴河路以北、砚窝池巷以东,0.2144,批发零售用地,挂牌出让,40,房地产业,1392.528,宿州德全房地产开发有限公司,5.006.80,2015年12月28日,2016年5月27日,2017年5月26日,,
灵璧县,工业厂房,开发区,5.6866,工业用地,挂牌出让,50,房屋和土木工程业,477.68,灵璧经济开发区建设投资发展有限公司,1.200.00,2015年12月28日,2016年5月31日,2017年5月31日,,
砀山县,砀山县计生服务中心,砀山县砀城镇,1.0307,机关团体用地,划拨,,国家机构,0,砀山县计生服务中心,0.860.00,2015年12月28日,2015年12月31日,2017年12月31日,,
砀山县,砀山县振兴小学,砀山县砀城镇,0.1513,科教用地,划拨,,教育业,0,砀山县振兴小学,0.950.00,2015年12月28日,2015年12月31日,2017年12月31日,,
宿州市本级,宿州市新区建设投资集团有限公司,宿州经济技术开发区西昌南路东侧,0.852569,其他商服用地,挂牌出让,40,房屋和土木工程业,1035.8685,宿州市新区建设投资集团有限公司,0.501.50,2015年12月28日,2016年5月27日,2017年5月26日,,
砀山县,海斯特剩余绿地,砀山县经济开发区,0.4267,公园与绿地,划拨,,国家机构,0,砀山县新区建设投资有限公司,,2015年12月28日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽雪龙纤维科技股份有限公司,宿州经济技术开发区金泰五路西侧,2.3875,工业用地,挂牌出让,50,棉、化纤纺织及印染精加工,376.0313,安徽雪龙纤维科技股份有限公司,0.800.00,2015年12月28日,2016年6月27日,2017年6月26日,,
砀山县,安徽省G310黄口至河南界改造工程（砀山段）、经一路、果园路,砀山县砀城镇,1.4987,公路用地,划拨,,道路运输业,0,砀山县建设投资有限公司,0.001.00,2015年12月28日,2015年12月31日,2017年12月31日,,
宿州市本级,宿州德全房地产开发有限公司,宿州德全房地产开发公司用地以北、以东，农行宿舍以南,0.128711,批发零售用地,挂牌出让,40,房地产业,403.5163,宿州德全房地产开发有限公司,1.001.20,2015年12月28日,2016年5月27日,2017年5月26日,,
砀山县,梨园路、安徽省G310黄口至河南界改造工程（砀山段）,砀山县火车站西北角,1.1079,公路用地,划拨,,道路运输业,0,砀山县建设投资有限公司,1.001.00,2015年12月28日,2015年12月31日,2017年12月31日,,
砀山县,砀山远大医院,砀山县砀城镇,0.5104,医卫慈善用地,划拨,,卫生,,砀山远大医院,0.89,2015年12月28日,1900年1月1日,1900年1月1日,,
砀山县,商业、居住,高铁新区属原冠隆织布厂用地,0.7397,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,665.73,砀山县建设投资有限公司,1.002.40,2015年12月28日,2017年12月17日,2019年12月17日,,
宿州市本级,宿州德全房地产开发有限公司,华夏超市（集团）有限公司以北、淮海中路以东、工商银行以南,0.373108,中低价位、中小套型普通商品住房用地,挂牌出让,批发零售用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,1936.4236,宿州德全房地产开发有限公司,7.007.50,2015年12月28日,2016年5月27日,2017年5月26日,,
宿州市本级,宿州现代制鞋产业园招商投资有限公司,宿州经济技术开发区鞋城管委会外环二路南侧,1.217817,批发零售用地,挂牌出让,40,房屋和土木工程业,931.6323,宿州现代制鞋产业园招商投资有限公司,1.001.50,2015年12月25日,2016年5月24日,2017年5月23日,,
宿州市本级,宿州市城市建设投资集团（控股）有限公司,宿州市埇桥区三八街道,9.539592,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 批发零售用地40年;,房屋和土木工程业,12019.8876,宿州市城市建设投资集团（控股）有限公司,2.502.80,2015年12月25日,2016年5月24日,2019年5月23日,,
灵璧县,庆丰家园,灵城镇,1.9669,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,3687.9375,灵璧县建设投资集团有限公司,1.002.70,2015年12月25日,2016年12月25日,2017年12月25日,,
宿州市本级,宿州马鞍山投资有限公司,宿马现代产业园区当涂路南侧,3.797478,批发零售用地,挂牌出让,40,房屋和土木工程业,3303.8076,宿州马鞍山投资有限公司,1.001.60,2015年12月25日,2016年5月24日,2017年5月23日,,
宿州市本级,安徽科立华化工有限公司,宿州经济技术开发区金泰五路东侧,4.088287,工业用地,挂牌出让,50,化学原料及化学制品制造业,643.9052,安徽科立华化工有限公司,0.600.00,2015年12月25日,2016年6月24日,2017年6月23日,,
灵璧县,房地产开发,灵城北部,2.2497,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,4420.6605,安徽灵璧昊春房地产开发有限公司,1.002.15,2015年12月25日,2016年12月25日,2017年12月25日,,
宿州市本级,安徽至诚和信食品科技有限公司,宿马现代产业园区宴嬉路北侧,1.8666,工业用地,挂牌出让,50,食品制造业,293.9895,安徽至诚和信食品科技有限公司,1.201.60,2015年12月25日,2016年6月24日,2017年6月23日,,
宿州市本级,安徽省蓝海矿山科技有限公司,宿州市高新区汴河街道办事处邵杨村,2.007955,工业用地,挂牌出让,50,通用设备制造业,316.2527,安徽省蓝海矿山科技有限公司,1.300.00,2015年12月25日,2016年6月24日,2017年6月23日,,
宿州市本级,宿州马鞍山投资有限公司,宿马现代产业园区新三路南侧,2.763,其他商服用地,挂牌出让,40,房屋和土木工程业,3647.16,宿州马鞍山投资有限公司,1.001.60,2015年12月25日,2016年5月24日,2017年5月23日,,
宿州市本级,宿州马鞍山投资有限公司,宿马现代产业园区宴嬉路北侧,1.16034,工业用地,挂牌出让,50,房屋和土木工程业,182.7536,宿州马鞍山投资有限公司,1.201.60,2015年12月25日,2016年6月24日,2017年6月23日,,
萧县,安徽宿州淮海村镇银行股份有限公司,杨楼镇镇区黄河路西侧,0.0363,商务金融用地,拍卖出让,40,银行业,30,安徽宿州淮海村镇银行股份有限公司,0.001.50,2015年12月25日,2016年12月25日,2017年12月25日,,
宿州市本级,宿州马鞍山投资有限公司,宿马现代产业园区慈湖路东侧,0.788549,工业用地,挂牌出让,50,房屋和土木工程业,124.1961,宿州马鞍山投资有限公司,1.201.60,2015年12月25日,2016年6月24日,2017年6月23日,,
宿州市本级,安徽锐富光电科技有限公司,宿州市高新区邵杨村,4.018047,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,632.8424,安徽锐富光电科技有限公司,1.300.00,2015年12月25日,2016年6月24日,2017年6月23日,,
宿州市本级,宿州交通投资集团有限公司,宿州经济技术开发区南环七路南侧、拂晓大道东侧,2.000579,商务金融用地,挂牌出让,40,房屋和土木工程业,1800.522,宿州交通投资集团有限公司,1.002.00,2015年12月25日,2016年5月24日,2017年5月23日,,
砀山县,房地产开发,唐寨镇文唐路东侧,0.071493,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,92,李美华,1.001.60,2015年12月24日,2017年6月17日,2019年6月17日,,
砀山县,汽车大道,砀山县经济开发区惠民社区,0.4406,公路用地,划拨,,道路运输业,0,砀山县建设投资有限公司,1.001.00,2015年12月24日,2015年12月31日,2017年12月31日,,
砀山县,安徽省G310黄口至河南界改造工程（砀山段）,砀山县李庄镇海升新村,0.4306,公路用地,划拨,,道路运输业,0,宿州交通投资有限公司,1.001.00,2015年12月24日,2016年1月30日,2017年1月30日,,
泗县,学苑小区,泗城镇大周村,6.6667,其他普通商品住房用地,挂牌出让,70,房地产业,8000,泗县鼎盛交通投资有限责任公司,1.002.00,2015年12月24日,2016年11月20日,2019年11月20日,,
砀山县,砀山县济祁高速至郑徐高铁连接线道路工程（一期）,砀山县经济开发区,0.248,公路用地,划拨,,道路运输业,0,砀山县建设投资有限公司,1.001.00,2015年12月24日,2015年12月31日,2017年12月31日,,
泗县,汴河商城,泗县开发区汴光社区,0.7195,批发零售用地,挂牌出让,40,批发业,1100,泗县虹乡建设发展有限责任公司,0.002.20,2015年12月24日,2016年12月1日,2017年12月1日,,
砀山县,砀山经济开发区行政服务中心工程项目,砀山经济开发区,0.9557,机关团体用地,划拨,,国家机构,0,砀山经济开发区管理委员会,0.84,2015年12月23日,1900年1月1日,1900年1月1日,,
砀山县,济南至祁门高速公路砀山段服务区,砀山县砀城镇,4,公共设施用地,划拨,,道路运输业,0,安徽省交通投资集团有限责任公司,0.900.00,2015年12月23日,2015年12月31日,2017年12月31日,,
宿州市本级,安徽赛沃电气科技股份有限公司,宿州市高新区灵磬路东侧,1.571092,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,247.4472,安徽赛沃电气科技股份有限公司,0.001.30,2015年12月22日,2016年6月21日,2017年6月20日,,
